"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
9,68.157,13.827,12.567,0.0,0.0,5.449,11572470.0,29343522.0,0.0,32768.0,831285.0,205923.0,134579.0,134566.0
9,69.575,12.661,12.346,0.0,0.0,5.417,11676564.0,29608693.0,0.0,16384.0,819888.0,207667.0,135743.0,135748.0
9,69.501,13.432,11.789,0.0,0.0,5.278,11736702.0,29752586.0,0.0,16384.0,825525.0,207383.0,136428.0,136425.0
9,69.595,12.958,12.105,0.0,0.0,5.341,11708360.0,29686045.0,0.0,16384.0,826387.0,208446.0,136229.0,136221.0
9,69.486,12.938,12.528,0.0,0.0,5.049,11664914.0,29575079.0,0.0,28672.0,815527.0,207714.0,135593.0,135587.0
9,68.774,13.338,12.705,0.0,0.0,5.183,11530912.0,29231969.0,0.0,16384.0,870571.0,207215.0,134025.0,134010.0
9,69.046,12.982,12.571,0.032,0.0,5.370,11625272.0,29487210.0,0.0,28672.0,817668.0,207537.0,135236.0,135252.0
9,68.760,13.006,12.624,0.0,0.0,5.610,11684386.0,29618791.0,0.0,16384.0,823178.0,208678.0,135875.0,135858.0
9,67.752,13.563,13.373,0.0,0.0,5.311,11562638.0,29325191.0,0.0,16384.0,811281.0,207572.0,134504.0,134507.0
9,67.678,13.712,13.333,0.0,0.0,5.276,11559954.0,29309027.0,0.0,90112.0,808649.0,206665.0,134383.0,134375.0
9,66.371,13.344,14.992,0.0,0.0,5.293,11218912.0,28439649.0,0.0,16384.0,945976.0,204336.0,130435.0,130435.0
9,68.113,13.046,13.458,0.0,0.0,5.383,11586632.0,29379075.0,0.0,16384.0,822238.0,207813.0,134739.0,134726.0
9,68.213,12.973,13.952,0.0,0.0,4.861,11473386.0,29099469.0,0.0,32768.0,809263.0,207245.0,133437.0,133441.0
9,67.867,12.923,13.965,0.0,0.0,5.245,11483164.0,29101908.0,0.0,16384.0,832377.0,207098.0,133445.0,133424.0
9,67.429,13.365,13.810,0.0,0.0,5.397,11474988.0,29098203.0,0.0,20480.0,805081.0,206528.0,133481.0,133494.0
9,66.783,13.363,14.661,0.095,0.0,5.098,11248303.0,28514225.0,0.0,16384.0,840874.0,204251.0,130774.0,130749.0
9,67.786,13.145,13.779,0.0,0.0,5.290,11472540.0,29097993.0,0.0,16384.0,812993.0,207976.0,133461.0,133469.0
