"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
3,36.817,6.315,53.489,0.0,0.0,3.379,6629806.0,16810170.0,0.0,28672.0,317547.0,114118.0,77117.0,77115.0
3,37.227,7.091,52.422,0.032,0.0,3.229,6710400.0,17014712.0,0.0,16384.0,326621.0,116927.0,78004.0,78000.0
3,36.361,6.938,53.422,0.0,0.0,3.280,6634216.0,16816592.0,0.0,16384.0,316574.0,113997.0,77109.0,77100.0
3,37.705,6.557,52.806,0.0,0.0,2.932,6671122.0,16916617.0,0.0,16384.0,323111.0,115954.0,77607.0,77612.0
3,39.675,7.668,49.507,0.0,0.0,3.150,6958612.0,17646688.0,0.0,16384.0,364643.0,129874.0,80934.0,80927.0
3,38.154,6.882,51.507,0.0,0.0,3.457,6783308.0,17190847.0,0.0,16384.0,344484.0,123466.0,78853.0,78850.0
3,39.483,7.469,49.633,0.0,0.0,3.415,6913868.0,17530785.0,0.0,28672.0,366052.0,128913.0,80381.0,80379.0
3,39.711,7.772,49.465,0.0,0.0,3.052,6890998.0,17471344.0,0.0,16384.0,360406.0,128715.0,80142.0,80137.0
3,38.008,6.902,52.285,0.0,0.0,2.805,6704748.0,17004272.0,0.0,16384.0,335682.0,121281.0,77977.0,77974.0
3,37.733,7.344,51.535,0.032,0.0,3.355,6771034.0,17165671.0,0.0,94208.0,345253.0,124392.0,78686.0,78679.0
3,38.923,7.332,50.335,0.0,0.0,3.411,6882562.0,17450320.0,0.0,16384.0,358894.0,128080.0,80058.0,80058.0
3,40.805,7.439,48.084,0.0,0.0,3.672,7049090.0,17872859.0,0.0,16384.0,377736.0,133600.0,81947.0,81941.0
3,38.882,7.402,50.191,0.0,0.0,3.526,6861802.0,17401606.0,0.0,28672.0,365085.0,127745.0,79831.0,79828.0
3,38.273,7.330,51.052,0.0,0.0,3.346,6814866.0,17268597.0,0.0,16384.0,350532.0,125365.0,79180.0,79178.0
3,37.472,6.288,53.033,0.0,0.0,3.207,6667134.0,16910892.0,0.0,16384.0,325876.0,116552.0,77553.0,77540.0
3,36.289,6.650,54.022,0.0,0.0,3.040,6589288.0,16708890.0,0.0,16384.0,318102.0,113530.0,76640.0,76646.0
3,36.611,6.987,53.209,0.0,0.0,3.193,6650980.0,16861330.0,0.0,16384.0,322903.0,115477.0,77358.0,77351.0
3,37.951,7.084,51.929,0.0,0.0,3.036,6743352.0,17097959.0,0.0,16384.0,333850.0,117944.0,78372.0,78372.0
3,37.552,7.295,51.951,0.0,0.0,3.203,6705214.0,17007687.0,0.0,28672.0,337900.0,118658.0,77989.0,77988.0
3,38.824,6.741,51.224,0.0,0.0,3.211,6827312.0,17305900.0,0.0,106496.0,342976.0,120726.0,79368.0,79363.0
3,37.520,6.977,51.824,0.0,0.0,3.679,6765158.0,17147945.0,0.0,16384.0,335642.0,118728.0,78660.0,78653.0
3,38.148,7.095,51.320,0.0,0.0,3.436,6802692.0,17250777.0,0.0,16384.0,341446.0,120714.0,79081.0,79079.0
3,38.875,6.922,51.233,0.0,0.0,2.971,6784864.0,17204137.0,0.0,16384.0,341256.0,119659.0,78935.0,78929.0
3,37.804,6.295,53.053,0.0,0.0,2.847,6670698.0,16914256.0,0.0,16384.0,324323.0,114899.0,77528.0,77525.0
3,37.508,6.610,52.815,0.032,0.0,3.036,6665130.0,16903532.0,0.0,32768.0,326626.0,115350.0,77515.0,77513.0
