"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
4,47.392,9.637,38.995,0.0,0.0,3.976,8388358.0,21264412.0,0.0,28672.0,614696.0,164327.0,97527.0,97521.0
4,49.777,9.224,37.214,0.0,0.0,3.785,8281276.0,21000805.0,0.0,16384.0,554657.0,159959.0,96286.0,96282.0
4,48.603,9.746,37.873,0.032,0.0,3.746,8512644.0,21581331.0,0.0,16384.0,568839.0,166774.0,98961.0,98947.0
4,47.643,9.490,38.762,0.0,0.0,4.104,8742968.0,22166682.0,0.0,16384.0,583387.0,173621.0,101710.0,101709.0
4,46.667,9.397,40.095,0.0,0.0,3.841,8616188.0,21846523.0,0.0,16384.0,573506.0,174854.0,100215.0,100214.0
4,48.693,9.815,37.922,0.032,0.0,3.537,8840432.0,22413616.0,0.0,16384.0,618071.0,182617.0,102725.0,102714.0
4,47.793,10.237,38.132,0.0,0.0,3.839,8813806.0,22350889.0,0.0,28672.0,607756.0,181889.0,102512.0,102511.0
4,48.403,9.489,38.211,0.0,0.0,3.898,8905122.0,22581186.0,0.0,16384.0,614256.0,183171.0,103553.0,103552.0
4,48.662,9.720,37.859,0.0,0.0,3.760,8882842.0,22519390.0,0.0,16384.0,607864.0,182577.0,103299.0,103295.0
4,49.302,10.311,36.770,0.032,0.0,3.585,9116610.0,23112436.0,0.0,77824.0,629102.0,188816.0,106039.0,106028.0
4,48.139,10.372,37.703,0.0,0.0,3.786,8921072.0,22625728.0,0.0,16384.0,611636.0,184175.0,103706.0,103703.0
4,50.064,10.013,36.329,0.0,0.0,3.594,8622128.0,21858976.0,0.0,16384.0,609467.0,176879.0,100171.0,100173.0
4,46.667,8.868,40.797,0.0,0.0,3.668,8475640.0,21491481.0,0.0,36864.0,560510.0,171035.0,98606.0,98594.0
4,48.059,9.432,38.466,0.032,0.0,4.010,8886356.0,22524036.0,0.0,16384.0,605355.0,182944.0,103346.0,103348.0
4,49.250,9.825,36.938,0.0,0.0,3.987,8952076.0,22700475.0,0.0,16384.0,614851.0,184300.0,104124.0,104117.0
4,48.119,9.769,38.350,0.0,0.0,3.762,8734146.0,22146102.0,0.0,20480.0,589388.0,177295.0,101527.0,101519.0
4,47.956,9.857,38.479,0.032,0.0,3.677,8651740.0,21934252.0,0.0,16384.0,586814.0,174551.0,100638.0,100622.0
4,47.762,9.527,38.651,0.0,0.0,4.060,8789278.0,22293747.0,0.0,45056.0,593199.0,179062.0,102170.0,102170.0
4,48.576,9.557,38.165,0.0,0.0,3.703,8884784.0,22520348.0,0.0,16384.0,600679.0,181621.0,103290.0,103286.0
