"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
10,69.318,13.832,10.940,0.0,0.0,5.910,11713436.0,29705924.0,0.0,28672.0,896647.0,204157.0,136212.0,136215.0
10,72.285,12.994,9.510,0.0,0.0,5.210,11916222.0,30213521.0,0.0,16384.0,888846.0,203569.0,138527.0,138521.0
10,70.868,12.951,10.956,0.0,0.0,5.225,11775326.0,29858933.0,0.0,20480.0,857501.0,205200.0,136946.0,136949.0
10,70.168,13.065,11.104,0.0,0.0,5.663,11683292.0,29626777.0,0.0,28672.0,847243.0,202750.0,135834.0,135833.0
10,68.663,13.714,11.917,0.032,0.0,5.675,11546370.0,29274212.0,0.0,16384.0,915512.0,201990.0,134319.0,134322.0
10,70.684,13.577,10.620,0.0,0.0,5.119,12649020.0,32077372.0,0.0,16384.0,919171.0,214992.0,147113.0,147115.0
10,69.319,13.908,11.680,0.0,0.0,5.092,12722140.0,32253750.0,0.0,28672.0,905830.0,218420.0,147901.0,147902.0
10,69.413,13.699,11.995,0.0,0.0,4.893,12703142.0,32214579.0,0.0,16384.0,908422.0,219971.0,147718.0,147712.0
10,68.588,13.216,13.185,0.0,0.0,5.011,12566132.0,31853141.0,0.0,16384.0,883694.0,220676.0,146074.0,146065.0
10,69.093,13.642,12.476,0.032,0.0,4.757,12648024.0,32071674.0,0.0,163840.0,897168.0,220814.0,147129.0,147142.0
10,68.701,12.803,13.495,0.0,0.0,5.002,12549758.0,31820173.0,0.0,16384.0,891428.0,221875.0,145855.0,145845.0
10,67.299,13.504,13.852,0.0,0.0,5.345,12473518.0,31627109.0,0.0,16384.0,895697.0,221639.0,145029.0,145020.0
10,68.709,13.483,13.009,0.0,0.0,4.799,12629830.0,32015849.0,0.0,28672.0,887361.0,221767.0,146904.0,146911.0
10,68.375,12.983,13.958,0.0,0.0,4.684,12459008.0,31595836.0,0.0,20480.0,876444.0,221620.0,144876.0,144874.0
10,69.272,13.133,12.943,0.0,0.0,4.652,12621270.0,32013050.0,0.0,20480.0,891495.0,221929.0,146716.0,146709.0
10,67.811,13.953,13.165,0.0,0.0,5.071,12561800.0,31850153.0,0.0,16384.0,917138.0,221328.0,146118.0,146125.0
10,68.269,13.604,13.321,0.0,0.0,4.807,12548068.0,31816981.0,0.0,16384.0,883909.0,222116.0,145849.0,145853.0
10,67.970,13.934,12.926,0.0,0.0,5.170,12668106.0,32113373.0,0.0,16384.0,894334.0,226253.0,147349.0,147347.0
10,69.865,12.740,12.299,0.0,0.0,5.096,12716298.0,32245261.0,0.0,28672.0,900240.0,224980.0,147897.0,147898.0
10,69.069,13.342,12.775,0.0,0.0,4.814,12647044.0,32067299.0,0.0,90112.0,899900.0,224348.0,147065.0,147056.0
10,68.825,13.740,12.824,0.0,0.0,4.611,12409312.0,31457450.0,0.0,16384.0,1025256.0,225689.0,144238.0,144220.0
10,68.813,13.952,12.595,0.063,0.0,4.577,12360226.0,31351141.0,0.0,16384.0,1085974.0,223025.0,143740.0,143752.0
10,70.968,14.200,9.899,0.0,0.0,4.934,12915338.0,32743659.0,0.0,16384.0,966715.0,224173.0,150214.0,150213.0
10,71.478,14.560,9.234,0.0,0.0,4.727,13018784.0,33003965.0,0.0,24576.0,967982.0,223659.0,151314.0,151311.0
10,70.949,14.019,10.411,0.0,0.0,4.620,12900466.0,32717308.0,0.0,40960.0,923572.0,225497.0,150072.0,150076.0
10,72.262,14.183,8.754,0.0,0.0,4.801,13067698.0,33131112.0,0.0,20480.0,942770.0,223242.0,151932.0,151919.0
10,70.376,13.500,11.224,0.0,0.0,4.900,12733010.0,32281632.0,0.0,16384.0,953299.0,225518.0,148028.0,148028.0
10,70.583,13.553,11.400,0.0,0.0,4.465,12778490.0,32405742.0,0.0,16384.0,914318.0,225861.0,148603.0,148603.0
10,69.048,13.468,12.741,0.0,0.0,4.742,12649986.0,32074946.0,0.0,16384.0,898567.0,226086.0,147108.0,147114.0
10,69.061,13.989,12.193,0.0,0.0,4.757,12697838.0,32196164.0,0.0,90112.0,906448.0,226363.0,147667.0,147657.0
10,70.588,13.725,10.753,0.032,0.0,4.902,12856202.0,32585135.0,0.0,28672.0,920464.0,226597.0,149494.0,149498.0
10,67.339,14.803,13.291,0.0,0.0,4.567,12289722.0,31161905.0,0.0,16384.0,1075779.0,222549.0,142857.0,142843.0
10,70.261,12.983,11.883,0.0,0.0,4.873,12691402.0,32193954.0,0.0,16384.0,921160.0,225607.0,147493.0,147499.0
10,70.219,14.177,11.481,0.0,0.0,4.123,12784428.0,32417874.0,0.0,16384.0,917515.0,226785.0,148807.0,148810.0
10,69.934,14.031,11.650,0.0,0.0,4.385,12729930.0,32276834.0,0.0,16384.0,908663.0,225921.0,148023.0,148013.0
10,69.692,13.788,11.840,0.0,0.0,4.680,12702946.0,32208918.0,0.0,20480.0,909716.0,226215.0,147603.0,147597.0
10,69.306,14.452,11.530,0.063,0.0,4.650,12649620.0,32070961.0,0.0,28672.0,964350.0,223683.0,147135.0,147134.0
10,72.722,13.924,8.386,0.0,0.0,4.968,13018128.0,33009042.0,0.0,16384.0,971498.0,217657.0,151446.0,151438.0
10,72.522,13.833,8.250,0.0,0.0,5.395,13059520.0,33118864.0,0.0,28672.0,935185.0,217912.0,151699.0,151701.0
10,71.117,14.205,9.564,0.0,0.0,5.114,12891536.0,32677408.0,0.0,90112.0,936048.0,219244.0,150074.0,150063.0
10,71.882,14.515,8.388,0.0,0.0,5.215,13055688.0,33106624.0,0.0,16384.0,932750.0,218000.0,151743.0,151744.0
10,72.326,14.263,8.615,0.0,0.0,4.796,12989842.0,32931787.0,0.0,16384.0,952634.0,218390.0,151068.0,151063.0
10,72.865,13.694,8.128,0.0,0.0,5.313,13069052.0,33129561.0,0.0,28672.0,934847.0,217386.0,151965.0,151963.0
10,72.951,13.997,8.008,0.0,0.0,5.044,13091330.0,33202764.0,0.0,16384.0,942371.0,218368.0,152174.0,152166.0
10,73.210,13.756,8.072,0.0,0.0,4.962,13065956.0,33135491.0,0.0,16384.0,938295.0,219115.0,151937.0,151939.0
10,72.742,14.290,7.932,0.0,0.0,5.036,13102370.0,33223555.0,0.0,16384.0,937969.0,217966.0,152323.0,152312.0
10,72.785,13.844,8.199,0.0,0.0,5.172,13050974.0,33093042.0,0.0,20480.0,937911.0,218523.0,151858.0,151864.0
10,72.459,14.523,8.030,0.0,0.0,4.987,13016504.0,33000827.0,0.0,16384.0,980573.0,218214.0,151315.0,151311.0
10,74.051,13.210,7.813,0.0,0.0,4.926,13126212.0,33282236.0,0.0,32768.0,949088.0,218125.0,152662.0,152661.0
10,72.985,13.759,8.218,0.0,0.0,5.038,13048758.0,33079023.0,0.0,90112.0,945758.0,219030.0,151672.0,151669.0
10,70.516,13.877,10.950,0.031,0.0,4.626,12801796.0,32470007.0,0.0,16384.0,914924.0,219642.0,148860.0,148866.0
10,70.201,13.059,11.485,0.0,0.0,5.255,12735000.0,32286307.0,0.0,16384.0,900760.0,221044.0,148098.0,148097.0
10,66.425,14.128,14.380,0.0,0.0,5.066,12114760.0,30714269.0,0.0,16384.0,1066607.0,216964.0,140815.0,140806.0
10,69.722,13.906,11.473,0.0,0.0,4.899,12676358.0,32147197.0,0.0,16384.0,934057.0,219474.0,147414.0,147405.0
10,69.359,13.821,12.180,0.0,0.0,4.639,12675420.0,32141054.0,0.0,28672.0,901956.0,220949.0,147393.0,147394.0
10,69.761,13.468,11.831,0.0,0.0,4.940,12709864.0,32222633.0,0.0,16384.0,902670.0,221371.0,147816.0,147817.0
10,69.839,13.342,11.508,0.0,0.0,5.311,12735488.0,32296209.0,0.0,16384.0,902356.0,220320.0,148063.0,148040.0
10,69.000,12.961,13.466,0.0,0.0,4.573,12373912.0,31361540.0,0.0,20480.0,950711.0,216905.0,143920.0,143932.0
10,69.394,12.887,12.603,0.0,0.0,5.117,12599388.0,31960814.0,0.0,24576.0,896078.0,219175.0,146522.0,146523.0
