"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
9.295,4.015,86.342,0.032,0.0,0.316,1827820.0,4633649.0,0.0,16384.0,100407.0,94055.0,21254.0,21255.0
9.895,4.168,85.619,0.0,0.0,0.318,1987714.0,5047998.0,0.0,16384.0,105670.0,97010.0,23107.0,23114.0
10.352,3.996,85.400,0.0,0.0,0.252,1904956.0,4823510.0,0.0,28672.0,102834.0,95625.0,22157.0,22157.0
8.591,3.664,87.555,0.0,0.0,0.190,1572396.0,3990496.0,0.0,28672.0,88093.0,84911.0,18283.0,18285.0
10.243,4.475,85.124,0.0,0.0,0.158,1919068.0,4880170.0,0.0,20480.0,106211.0,99348.0,22299.0,22293.0
8.186,4.046,87.611,0.0,0.0,0.158,1618872.0,4098648.0,0.0,16384.0,91072.0,87373.0,18830.0,18836.0
10.739,4.548,84.460,0.032,0.032,0.190,2071696.0,5249938.0,0.0,16384.0,111772.0,102385.0,24091.0,24093.0
9.439,4.371,85.936,0.032,0.0,0.222,1821726.0,4622646.0,0.0,90112.0,100785.0,94730.0,21195.0,21199.0
9.731,4.374,85.610,0.063,0.0,0.222,1839582.0,4713879.0,0.0,45056.0,102350.0,96197.0,21378.0,21377.0
9.551,4.428,85.769,0.0,0.0,0.253,1839056.0,4616644.0,0.0,20480.0,100526.0,93253.0,21385.0,21384.0
9.120,3.724,87.031,0.0,0.0,0.126,1627152.0,4139695.0,0.0,16384.0,87741.0,81501.0,18929.0,18929.0
10.999,4.551,84.324,0.0,0.0,0.126,2054658.0,5236033.0,0.0,16384.0,112319.0,103835.0,23907.0,23899.0
9.503,4.751,85.556,0.032,0.0,0.158,1965166.0,4965795.0,0.0,16384.0,108324.0,101621.0,22808.0,22807.0
9.420,3.964,86.457,0.032,0.0,0.127,1893018.0,4803852.0,0.0,40960.0,103904.0,97584.0,22024.0,22025.0
9.795,4.234,85.782,0.0,0.0,0.190,1869488.0,4756138.0,0.0,16384.0,108973.0,96751.0,21751.0,21752.0
9.715,4.177,85.918,0.0,0.0,0.190,1882592.0,4781789.0,0.0,20480.0,103262.0,92789.0,21889.0,21888.0
9.456,4.586,85.737,0.0,0.0,0.221,1921310.0,4881884.0,0.0,16384.0,106273.0,95282.0,22332.0,22339.0
10.321,4.224,85.265,0.032,0.0,0.159,1907068.0,4826206.0,0.0,90112.0,109228.0,104411.0,22192.0,22189.0
9.762,4.057,85.927,0.0,0.0,0.254,1988248.0,5046475.0,0.0,28672.0,109059.0,100278.0,23104.0,23105.0
9.573,4.013,86.224,0.0,0.0,0.190,1785626.0,4549491.0,0.0,28672.0,100798.0,94921.0,20784.0,20785.0
9.447,4.013,86.319,0.0,0.0,0.221,1837484.0,4648823.0,0.0,20480.0,101487.0,94861.0,21369.0,21372.0
9.845,4.323,85.705,0.0,0.0,0.126,1978186.0,5019670.0,0.0,16384.0,108041.0,99816.0,23001.0,23000.0
11.038,4.320,84.327,0.0,0.0,0.315,2120422.0,5387767.0,0.0,16384.0,116195.0,108064.0,24669.0,24672.0
10.190,4.209,85.285,0.032,0.0,0.285,2043112.0,5174642.0,0.0,28672.0,111227.0,101714.0,23740.0,23738.0
8.389,3.735,87.654,0.0,0.0,0.222,1627100.0,4135589.0,0.0,16384.0,91776.0,88178.0,18914.0,18916.0
10.082,4.523,85.144,0.0,0.0,0.251,1868100.0,4752008.0,0.0,28672.0,104200.0,96825.0,21739.0,21747.0
