"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
10.741,4.246,84.791,0.0,0.0,0.222,2225048.0,5636769.0,0.0,45056.0,141802.0,157500.0,25879.0,25873.0
11.462,5.109,83.269,0.0,0.0,0.160,2502090.0,6346668.0,0.0,16384.0,156984.0,174945.0,29077.0,29075.0
10.652,4.006,85.119,0.0,0.0,0.223,2213956.0,5619963.0,0.0,16384.0,140440.0,154138.0,25747.0,25744.0
10.452,4.617,84.739,0.0,0.0,0.192,2367018.0,5995602.0,0.0,16384.0,150336.0,167295.0,27505.0,27503.0
10.234,4.563,84.918,0.032,0.0,0.253,2205538.0,5596555.0,0.0,16384.0,139716.0,157410.0,25665.0,25660.0
10.764,4.522,84.459,0.0,0.0,0.255,2423672.0,6144476.0,0.0,32768.0,154192.0,168121.0,28188.0,28187.0
11.864,4.771,83.079,0.032,0.0,0.254,2432400.0,6167617.0,0.0,28672.0,150956.0,168845.0,28242.0,28232.0
11.373,7.104,81.109,0.159,0.0,0.255,2121844.0,5381569.0,0.0,28672.0,136959.0,151445.0,24720.0,24783.0
11.587,4.667,83.460,0.032,0.0,0.254,2386264.0,6051274.0,0.0,16384.0,151145.0,165700.0,27735.0,27729.0
12.739,4.693,82.280,0.032,0.0,0.255,2499194.0,6336977.0,0.0,163840.0,158492.0,176236.0,29062.0,29059.0
11.065,4.573,84.010,0.032,0.0,0.320,2442451.0,6192792.0,0.0,32768.0,152711.0,165907.0,28370.0,28364.0
12.138,4.460,83.147,0.0,0.0,0.255,2408410.0,6104457.0,0.0,16384.0,152847.0,171237.0,28037.0,28036.0
10.550,4.348,84.879,0.0,0.0,0.224,2262812.0,5738758.0,0.0,28672.0,144662.0,160608.0,26294.0,26288.0
12.016,4.724,83.006,0.0,0.0,0.254,2493342.0,6322438.0,0.0,16384.0,157465.0,173886.0,29003.0,29000.0
10.319,3.834,85.655,0.0,0.0,0.192,2258854.0,5727185.0,0.0,16384.0,141786.0,156274.0,26263.0,26257.0
10.628,4.346,84.772,0.0,0.0,0.254,2138548.0,5425043.0,0.0,28672.0,139228.0,151332.0,24852.0,24852.0
9.882,3.666,86.293,0.0,0.0,0.159,2118670.0,5367657.0,0.0,16384.0,133881.0,148841.0,24650.0,24649.0
10.500,4.645,84.633,0.0,0.0,0.223,2315154.0,5871165.0,0.0,28672.0,146587.0,163145.0,26903.0,26897.0
11.213,4.733,83.863,0.032,0.0,0.159,2342108.0,5945246.0,0.0,16384.0,150402.0,164930.0,27263.0,27264.0
9.082,3.983,86.743,0.0,0.0,0.191,1975622.0,5007913.0,0.0,90112.0,128368.0,138584.0,22965.0,22963.0
10.878,4.453,84.383,0.032,0.0,0.254,2324646.0,5890469.0,0.0,32768.0,145981.0,160335.0,27029.0,27025.0
