"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
5.929,3.107,90.932,0.0,0.0,0.032,1250244.0,3172514.0,0.0,20480.0,92997.0,125796.0,14544.0,14538.0
6.197,2.940,90.768,0.032,0.0,0.063,1236844.0,3145809.0,0.0,40960.0,92253.0,125036.0,14379.0,14378.0
6.088,2.997,90.820,0.032,0.0,0.063,1218060.0,3086232.0,0.0,90112.0,92264.0,126041.0,14155.0,14151.0
5.826,3.135,91.007,0.0,0.0,0.032,1221614.0,3099952.0,0.0,16384.0,90748.0,125981.0,14214.0,14209.0
6.018,3.073,90.814,0.0,0.0,0.095,1281028.0,3259069.0,0.0,20480.0,93615.0,129265.0,14892.0,14891.0
6.122,3.282,90.596,0.0,0.0,0.0,1250212.0,3170532.0,0.0,20480.0,92945.0,127335.0,14551.0,14548.0
5.668,3.388,90.880,0.0,0.0,0.063,1250054.0,3170167.0,0.0,40960.0,93338.0,129058.0,14525.0,14522.0
6.173,3.166,90.662,0.0,0.0,0.0,1293228.0,3291799.0,0.0,16384.0,95311.0,131861.0,15037.0,15035.0
6.064,3.095,90.745,0.0,0.0,0.095,1236774.0,3135471.0,0.0,16384.0,92241.0,127370.0,14389.0,14389.0
5.684,3.158,91.096,0.0,0.0,0.063,1189006.0,3014501.0,0.0,16384.0,90737.0,124097.0,13826.0,13824.0
6.313,3.346,90.309,0.0,0.0,0.032,1287560.0,3276981.0,0.0,16384.0,93668.0,127570.0,14988.0,14990.0
5.612,3.044,91.218,0.032,0.0,0.095,1217998.0,3084293.0,0.0,32768.0,91596.0,126044.0,14139.0,14133.0
5.933,3.077,90.895,0.063,0.0,0.032,1264890.0,3211969.0,0.0,102400.0,94273.0,129570.0,14714.0,14710.0
6.345,3.062,90.530,0.0,0.0,0.063,1254594.0,3188586.0,0.0,16384.0,92303.0,127375.0,14589.0,14587.0
6.485,3.005,90.446,0.0,0.0,0.063,1261568.0,3196414.0,0.0,16384.0,92091.0,126386.0,14663.0,14661.0
6.104,3.352,90.386,0.032,0.0,0.127,1255994.0,3186830.0,0.0,16384.0,92154.0,125523.0,14616.0,14610.0
6.224,3.318,90.395,0.0,0.0,0.063,1246968.0,3173446.0,0.0,32768.0,91526.0,124365.0,14493.0,14492.0
6.262,3.479,90.164,0.0,0.0,0.095,1281068.0,3247692.0,0.0,16384.0,93742.0,127945.0,14890.0,14886.0
6.394,3.071,90.408,0.032,0.0,0.095,1274538.0,3234133.0,0.0,28672.0,92406.0,125784.0,14815.0,14812.0
6.020,3.200,90.748,0.0,0.0,0.032,1235014.0,3141120.0,0.0,16384.0,90356.0,123995.0,14370.0,14368.0
6.262,3.194,90.512,0.0,0.0,0.032,1246400.0,3159879.0,0.0,16384.0,92373.0,126811.0,14488.0,14487.0
5.985,3.198,90.659,0.0,0.0,0.158,1242702.0,3149379.0,0.0,32768.0,90746.0,125195.0,14455.0,14455.0
