"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
11.449,5.213,83.028,0.0,0.0,0.310,2047002.0,5199630.0,0.0,28672.0,116724.0,111210.0,23811.0,23812.0
12.287,5.231,82.142,0.0,0.0,0.340,2175526.0,5509027.0,0.0,16384.0,124250.0,120759.0,25280.0,25296.0
11.256,4.837,83.535,0.031,0.0,0.341,1891446.0,4805860.0,0.0,20480.0,112060.0,112827.0,21986.0,21978.0
12.001,5.050,82.637,0.0,0.0,0.312,2143748.0,5439058.0,0.0,28672.0,118524.0,111576.0,24930.0,24926.0
11.965,4.867,82.889,0.0,0.031,0.248,2155944.0,5466119.0,0.0,16384.0,119266.0,111442.0,25063.0,25062.0
11.468,5.255,82.968,0.031,0.0,0.278,2036380.0,5183640.0,0.0,16384.0,118442.0,115923.0,23700.0,23705.0
11.897,4.944,82.880,0.0,0.0,0.278,1994436.0,5058397.0,0.0,32768.0,114651.0,112063.0,23181.0,23183.0
11.993,5.122,82.605,0.0,0.0,0.281,2204180.0,5572394.0,0.0,163840.0,122990.0,116567.0,25625.0,25627.0
12.002,4.695,83.022,0.031,0.0,0.249,2015074.0,5126718.0,0.0,28672.0,113915.0,112117.0,23425.0,23423.0
11.336,4.765,83.712,0.0,0.0,0.187,2010434.0,5097876.0,0.0,20480.0,114262.0,109764.0,23401.0,23401.0
11.421,5.059,83.271,0.0,0.0,0.248,2090540.0,5312451.0,0.0,16384.0,113310.0,105025.0,24290.0,24289.0
12.200,5.042,82.571,0.0,0.0,0.187,2079576.0,5284481.0,0.0,16384.0,120222.0,117894.0,24193.0,24196.0
11.343,5.111,83.203,0.031,0.0,0.312,2009726.0,5100675.0,0.0,28672.0,116266.0,113264.0,23384.0,23386.0
11.925,5.221,82.576,0.031,0.0,0.247,1942258.0,4929595.0,0.0,28672.0,113827.0,113088.0,22558.0,22556.0
11.834,5.357,82.529,0.0,0.0,0.280,2056972.0,5229612.0,0.0,20480.0,118336.0,115172.0,23914.0,23913.0
11.732,5.273,82.683,0.0,0.0,0.312,2172098.0,5489036.0,0.0,16384.0,122216.0,117470.0,25258.0,25256.0
11.200,4.177,84.189,0.031,0.0,0.402,1878108.0,4771003.0,0.0,16384.0,107676.0,104241.0,21843.0,21842.0
11.911,5.145,82.538,0.031,0.0,0.374,2011996.0,5120040.0,0.0,163840.0,120373.0,121512.0,23405.0,23404.0
12.841,4.777,82.010,0.0,0.0,0.372,2205832.0,5585577.0,0.0,40960.0,123526.0,116252.0,25650.0,25656.0
12.251,4.260,83.147,0.0,0.0,0.342,2063706.0,5236590.0,0.0,20480.0,115142.0,108837.0,23990.0,23988.0
10.963,6.380,82.193,0.124,0.0,0.341,1763240.0,4499083.0,0.0,16384.0,101777.0,96540.0,20505.0,20920.0
11.184,4.393,84.019,0.0,0.031,0.374,1938456.0,4914930.0,0.0,16384.0,112969.0,110058.0,22543.0,22540.0
11.300,4.249,84.042,0.0,0.0,0.409,2058856.0,5220429.0,0.0,16384.0,111759.0,103424.0,23920.0,23917.0
12.109,4.819,82.760,0.0,0.0,0.313,2084256.0,5277504.0,0.0,28672.0,117867.0,112601.0,24244.0,24238.0
11.920,4.486,83.156,0.0,0.0,0.439,2203596.0,5601431.0,0.0,28672.0,122655.0,115829.0,25629.0,25624.0
11.540,4.923,83.192,0.0,0.0,0.345,2045990.0,5194083.0,0.0,16384.0,117629.0,115386.0,23782.0,23782.0
11.642,4.533,83.670,0.0,0.0,0.155,1993214.0,5044829.0,0.0,16384.0,113136.0,107421.0,23180.0,23192.0
