"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
9.267,6.823,83.497,0.063,0.0,0.349,1849194.0,4636386.0,0.0,0.0,101459.0,97961.0,21475.0,21721.0
10.328,5.338,84.081,0.032,0.0,0.221,2006852.0,5138212.0,0.0,45056.0,111878.0,106214.0,23346.0,23598.0
9.120,4.228,86.368,0.0,0.0,0.284,1791234.0,4508829.0,0.0,16384.0,98214.0,95610.0,20823.0,20833.0
9.975,4.342,85.431,0.0,0.0,0.252,1789268.0,4553535.0,0.0,16384.0,97411.0,95083.0,20812.0,20815.0
10.626,4.238,84.883,0.0,0.0,0.253,2007802.0,5083693.0,0.0,32768.0,106907.0,98874.0,23339.0,23343.0
10.209,4.678,84.798,0.032,0.0,0.284,1915580.0,4885197.0,0.0,16384.0,106628.0,106248.0,22286.0,22288.0
9.572,4.216,85.895,0.0,0.0,0.317,1881862.0,4753163.0,0.0,16384.0,105173.0,104452.0,21870.0,21873.0
10.531,4.807,84.377,0.032,0.0,0.253,2050760.0,5199286.0,0.0,28672.0,114206.0,113323.0,23857.0,23858.0
9.753,4.465,85.339,0.032,0.0,0.412,1840158.0,4687072.0,0.0,86016.0,104774.0,104486.0,21389.0,21389.0
11.045,4.500,84.141,0.031,0.0,0.283,2045210.0,5187043.0,0.0,16384.0,112074.0,108783.0,23786.0,23799.0
9.578,3.838,86.394,0.0,0.0,0.190,1812096.0,4582305.0,0.0,20480.0,100429.0,99020.0,21059.0,21059.0
10.016,4.283,85.386,0.0,0.0,0.315,1896100.0,4820470.0,0.0,16384.0,102699.0,98538.0,22049.0,22054.0
10.048,4.610,85.151,0.032,0.0,0.159,1953370.0,4943120.0,0.0,16384.0,108885.0,109690.0,22719.0,22721.0
10.375,4.447,84.863,0.0,0.0,0.315,1889312.0,4802994.0,0.0,28672.0,107755.0,102611.0,21976.0,21977.0
8.394,3.864,87.583,0.0,0.0,0.158,1591962.0,4031139.0,0.0,16384.0,92462.0,92704.0,18510.0,18510.0
10.347,4.164,85.174,0.0,0.0,0.315,1889248.0,4797392.0,0.0,28672.0,106135.0,104307.0,21984.0,21997.0
10.541,4.368,84.742,0.032,0.0,0.317,2027728.0,5141716.0,0.0,16384.0,111412.0,107876.0,23574.0,23573.0
10.171,4.341,85.234,0.0,0.0,0.253,1996774.0,5067483.0,0.0,16384.0,111578.0,111123.0,23197.0,23197.0
8.447,4.033,87.266,0.0,0.0,0.254,1604406.0,4060495.0,0.0,16384.0,92659.0,96147.0,18664.0,18668.0
10.228,4.465,85.054,0.0,0.0,0.253,1855670.0,4715264.0,0.0,102400.0,106956.0,103979.0,21572.0,21578.0
9.558,3.754,86.404,0.032,0.0,0.252,1722700.0,4368050.0,0.0,45056.0,96438.0,94774.0,20041.0,20043.0
10.538,4.462,84.715,0.0,0.0,0.285,2101204.0,5325712.0,0.0,16384.0,112751.0,107175.0,24436.0,24437.0
10.203,4.450,85.156,0.0,0.0,0.191,1983600.0,5036658.0,0.0,16384.0,107906.0,106346.0,23064.0,23067.0
9.761,4.345,85.674,0.031,0.0,0.189,1811850.0,4572926.0,0.0,16384.0,100661.0,98332.0,21046.0,21043.0
9.848,4.606,85.324,0.0,0.0,0.222,1956942.0,4985745.0,0.0,16384.0,106421.0,102378.0,22763.0,22771.0
10.673,4.326,84.781,0.032,0.0,0.189,1963950.0,4968160.0,0.0,57344.0,107941.0,105522.0,22836.0,22837.0
10.761,4.437,84.487,0.0,0.0,0.315,2026198.0,5137685.0,0.0,16384.0,109558.0,106015.0,23564.0,23566.0
9.829,4.471,85.415,0.032,0.0,0.254,1968676.0,4995238.0,0.0,16384.0,106308.0,102097.0,22892.0,22893.0
10.305,4.430,85.014,0.0,0.0,0.251,1899470.0,4816417.0,0.0,16384.0,99950.0,95074.0,22082.0,22077.0
9.959,4.200,85.587,0.032,0.0,0.223,1900824.0,4815320.0,0.0,90112.0,104957.0,104580.0,22109.0,22108.0
9.691,4.672,85.354,0.032,0.0,0.253,1943934.0,4931547.0,0.0,45056.0,103847.0,99075.0,22601.0,22598.0
