"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
9.324,3.806,86.648,0.0,0.0,0.222,1668358.0,4293475.0,0.0,16384.0,94320.0,87583.0,19376.0,19374.0
10.508,4.639,84.538,0.032,0.0,0.284,1923470.0,4881547.0,0.0,28672.0,103995.0,98404.0,22393.0,22394.0
9.943,4.511,85.292,0.0,0.0,0.254,1895324.0,4787506.0,0.0,16384.0,103932.0,100062.0,22035.0,22036.0
10.385,4.230,85.101,0.0,0.0,0.284,2014060.0,5069661.0,0.0,16384.0,107167.0,102680.0,23422.0,23422.0
10.583,4.724,84.378,0.031,0.0,0.283,1966266.0,5024021.0,0.0,16384.0,108039.0,103491.0,22872.0,22875.0
10.067,4.287,85.424,0.0,0.0,0.222,1878604.0,4758638.0,0.0,28672.0,102679.0,98660.0,21827.0,21829.0
10.600,4.602,84.386,0.0,0.0,0.413,2049920.0,5176126.0,0.0,20480.0,107354.0,99315.0,23838.0,23840.0
8.181,3.696,87.934,0.0,0.0,0.190,1474206.0,3737270.0,0.0,28672.0,83938.0,85218.0,17131.0,17131.0
9.610,4.282,85.886,0.0,0.0,0.222,1908626.0,4856859.0,0.0,16384.0,103658.0,98633.0,22191.0,22198.0
9.007,4.345,86.457,0.032,0.0,0.159,1761308.0,4447189.0,0.0,106496.0,99464.0,95838.0,20503.0,20513.0
9.125,4.246,86.375,0.0,0.0,0.253,1751338.0,4460396.0,0.0,28672.0,98359.0,92724.0,20364.0,20368.0
9.911,4.892,84.816,0.032,0.0,0.349,1925440.0,4870825.0,0.0,20480.0,107144.0,105547.0,22375.0,22366.0
9.186,3.441,87.090,0.0,0.0,0.284,1590554.0,4041562.0,0.0,16384.0,89465.0,88987.0,18511.0,18519.0
10.932,4.119,84.632,0.032,0.0,0.285,2077616.0,5264584.0,0.0,28672.0,112887.0,107281.0,24160.0,24164.0
9.741,4.016,86.022,0.0,0.0,0.221,1819586.0,4618941.0,0.0,16384.0,99824.0,97104.0,21153.0,21153.0
8.511,4.033,87.171,0.032,0.0,0.254,1682982.0,4271547.0,0.0,28672.0,94123.0,90798.0,19570.0,19575.0
10.376,3.851,85.455,0.0,0.0,0.318,1974886.0,5010544.0,0.0,16384.0,108332.0,104699.0,22960.0,22960.0
9.659,4.167,85.859,0.032,0.0,0.284,1822382.0,4620276.0,0.0,16384.0,98504.0,94531.0,21183.0,21179.0
9.549,3.971,86.322,0.0,0.0,0.158,1785456.0,4531404.0,0.0,16384.0,96229.0,92233.0,20759.0,20763.0
8.804,4.008,86.904,0.063,0.0,0.221,1666462.0,4220148.0,0.0,102400.0,92972.0,91556.0,19382.0,19386.0
9.100,3.760,86.919,0.0,0.0,0.221,1686578.0,4273262.0,0.0,28672.0,91801.0,89113.0,19599.0,19601.0
9.332,3.828,86.587,0.0,0.0,0.253,1712282.0,4340875.0,0.0,20480.0,94430.0,93890.0,19918.0,19923.0
9.417,3.465,86.992,0.0,0.0,0.126,1609576.0,4082009.0,0.0,16384.0,88684.0,86213.0,18709.0,18713.0
9.738,4.255,85.755,0.0,0.0,0.252,1795464.0,4561376.0,0.0,16384.0,98877.0,96557.0,20893.0,20895.0
8.538,3.938,87.303,0.032,0.0,0.189,1583132.0,4009378.0,0.0,16384.0,88381.0,88976.0,18416.0,18424.0
9.570,4.201,86.008,0.0,0.0,0.221,1875388.0,4756885.0,0.0,40960.0,100548.0,95573.0,21797.0,21798.0
10.212,4.218,85.347,0.0,0.0,0.222,2009978.0,5094276.0,0.0,16384.0,108069.0,103333.0,23368.0,23369.0
10.227,4.009,85.511,0.0,0.0,0.253,1876616.0,4763030.0,0.0,16384.0,100522.0,95254.0,21800.0,21798.0
9.762,4.120,85.864,0.0,0.0,0.254,1866892.0,4731489.0,0.0,16384.0,102155.0,99777.0,21716.0,21717.0
9.563,4.117,86.035,0.032,0.0,0.253,1897502.0,4819203.0,0.0,90112.0,101468.0,96805.0,22045.0,22047.0
9.619,3.968,86.159,0.032,0.0,0.222,1846352.0,4686415.0,0.0,28672.0,99539.0,95303.0,21485.0,21485.0
9.169,3.731,86.848,0.032,0.0,0.221,1678372.0,4233731.0,0.0,32768.0,93229.0,92148.0,19496.0,19498.0
9.025,3.673,87.080,0.0,0.0,0.222,1623512.0,4126376.0,0.0,16384.0,90213.0,89666.0,18876.0,18880.0
10.387,4.123,85.269,0.0,0.0,0.220,1899868.0,4830474.0,0.0,16384.0,101806.0,95748.0,22126.0,22127.0
10.468,4.621,84.690,0.0,0.031,0.189,1978070.0,5002152.0,0.0,16384.0,103103.0,95633.0,22988.0,22990.0
9.631,4.136,86.044,0.032,0.0,0.158,1890002.0,4785330.0,0.0,28672.0,102049.0,98478.0,21961.0,21959.0
9.994,4.410,85.343,0.0,0.0,0.254,1968986.0,5002647.0,0.0,20480.0,105785.0,100893.0,22899.0,22901.0
9.111,3.923,86.745,0.032,0.0,0.190,1802188.0,4562861.0,0.0,28672.0,95953.0,90870.0,20955.0,20950.0
9.441,4.136,86.170,0.0,0.0,0.253,1829432.0,4633351.0,0.0,16384.0,98618.0,93931.0,21269.0,21271.0
9.741,4.603,85.435,0.0,0.0,0.221,1797738.0,4570781.0,0.0,90112.0,98121.0,96008.0,20893.0,20894.0
10.0,4.114,85.538,0.032,0.0,0.316,1909178.0,4835632.0,0.0,36864.0,104143.0,100976.0,22216.0,22224.0
8.685,4.059,86.973,0.0,0.0,0.283,1608804.0,4098802.0,0.0,20480.0,89669.0,88529.0,18712.0,18715.0
9.194,4.107,86.382,0.0,0.0,0.316,1760310.0,4454010.0,0.0,16384.0,96994.0,95924.0,20450.0,20455.0
9.987,4.109,85.556,0.0,0.0,0.348,1947672.0,4943492.0,0.0,40960.0,102613.0,95050.0,22645.0,22644.0
8.890,3.860,87.029,0.0,0.0,0.221,1658920.0,4190227.0,0.0,16384.0,93788.0,93526.0,19278.0,19283.0
7.997,3.275,88.602,0.0,0.0,0.126,1387034.0,3530716.0,0.0,40960.0,78067.0,78347.0,16137.0,16145.0
8.478,3.341,87.898,0.0,0.0,0.284,1536180.0,3887188.0,0.0,16384.0,85009.0,84721.0,17869.0,17865.0
8.344,3.319,88.116,0.032,0.0,0.190,1493930.0,3789815.0,0.0,16384.0,85031.0,87030.0,17358.0,17358.0
11.058,3.992,84.632,0.0,0.0,0.317,2089454.0,5306413.0,0.0,16384.0,116093.0,103725.0,24313.0,24319.0
8.924,3.861,86.994,0.032,0.0,0.190,1665430.0,4225764.0,0.0,102400.0,91064.0,87998.0,19360.0,19359.0
9.835,4.042,85.869,0.032,0.0,0.223,2005592.0,5081079.0,0.0,28672.0,109723.0,108004.0,23314.0,23311.0
10.399,4.273,85.046,0.0,0.0,0.283,1952636.0,4944604.0,0.0,20480.0,103444.0,97040.0,22720.0,22726.0
10.319,4.576,84.979,0.0,0.0,0.126,1934234.0,4905755.0,0.0,16384.0,105453.0,102006.0,22489.0,22487.0
10.745,4.216,84.754,0.0,0.0,0.285,2066540.0,5251198.0,0.0,16384.0,112211.0,104767.0,24028.0,24031.0
9.301,4.176,86.365,0.0,0.0,0.158,1840792.0,4674611.0,0.0,16384.0,99727.0,94786.0,21392.0,21400.0
8.814,3.900,87.001,0.032,0.0,0.254,1789086.0,4537305.0,0.0,40960.0,96836.0,93524.0,20804.0,20801.0
9.669,4.252,85.764,0.0,0.0,0.315,1846556.0,4675218.0,0.0,16384.0,98738.0,95398.0,21483.0,21483.0
