"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
8.926,4.352,86.404,0.032,0.0,0.286,1928240.0,4890487.0,0.0,28672.0,103174.0,99201.0,22415.0,22415.0
9.807,4.809,85.100,0.0,0.0,0.285,1894842.0,4778609.0,0.0,16384.0,104997.0,98088.0,22047.0,22047.0
9.631,4.421,85.791,0.0,0.0,0.158,1904692.0,4834744.0,0.0,16384.0,99507.0,94395.0,22125.0,22120.0
8.670,4.004,87.201,0.032,0.0,0.095,1636200.0,4140943.0,0.0,16384.0,90305.0,88746.0,19020.0,19023.0
10.179,4.308,85.258,0.0,0.0,0.255,2075352.0,5269416.0,0.0,28672.0,109121.0,101512.0,24144.0,24147.0
9.637,4.517,85.655,0.0,0.0,0.191,1958066.0,4969459.0,0.0,20480.0,104425.0,100030.0,22760.0,22796.0
9.229,3.793,86.694,0.032,0.0,0.253,1693102.0,4300718.0,0.0,28672.0,93044.0,91998.0,19675.0,19676.0
9.370,4.622,85.755,0.0,0.0,0.253,1831832.0,4637238.0,0.0,24576.0,101044.0,93659.0,21299.0,21302.0
8.944,3.508,87.263,0.032,0.0,0.253,1610464.0,4091153.0,0.0,106496.0,87884.0,85738.0,18737.0,18748.0
9.068,3.710,87.032,0.0,0.0,0.190,1720004.0,4361982.0,0.0,28672.0,94196.0,91778.0,20001.0,19997.0
9.692,4.342,85.777,0.0,0.0,0.189,1844322.0,4677469.0,0.0,20480.0,98306.0,93662.0,21438.0,21438.0
8.617,4.547,86.677,0.0,0.0,0.159,1773130.0,4494035.0,0.0,16384.0,96504.0,93080.0,20631.0,20632.0
8.598,3.585,87.690,0.0,0.0,0.127,1603394.0,4069205.0,0.0,53248.0,87584.0,83679.0,18648.0,18656.0
9.972,4.481,85.295,0.0,0.0,0.252,1898550.0,4822329.0,0.0,16384.0,99353.0,92348.0,22082.0,22081.0
9.653,4.416,85.678,0.032,0.0,0.221,1824844.0,4619491.0,0.0,28672.0,96840.0,91790.0,21221.0,21223.0
9.487,4.043,86.215,0.0,0.0,0.255,1766382.0,4477857.0,0.0,16384.0,98828.0,93028.0,20514.0,20515.0
9.492,3.885,86.372,0.0,0.0,0.251,1646644.0,4187048.0,0.0,16384.0,89521.0,85662.0,19160.0,19193.0
10.894,4.219,84.477,0.0,0.0,0.409,2063648.0,5228273.0,0.0,28672.0,105647.0,96788.0,23985.0,23987.0
9.408,5.160,85.179,0.031,0.0,0.220,1725900.0,4391370.0,0.0,90112.0,93605.0,89201.0,20044.0,20342.0
8.304,5.431,85.980,0.032,0.0,0.253,1561798.0,3981195.0,0.0,28672.0,84296.0,79610.0,18182.0,18506.0
9.241,4.051,86.456,0.0,0.0,0.253,1676324.0,4244497.0,0.0,20480.0,92234.0,90292.0,19492.0,19500.0
9.237,4.178,86.396,0.0,0.0,0.189,1686476.0,4296783.0,0.0,16384.0,90968.0,86340.0,19595.0,19594.0
8.082,3.582,88.209,0.0,0.0,0.127,1485310.0,3753282.0,0.0,16384.0,84449.0,85240.0,17286.0,17294.0
9.848,4.243,85.497,0.032,0.0,0.380,1935402.0,4903557.0,0.0,28672.0,100889.0,94409.0,22512.0,22513.0
9.134,4.345,86.330,0.0,0.0,0.190,1877388.0,4773110.0,0.0,28672.0,100727.0,94255.0,21824.0,21820.0
10.076,4.087,85.520,0.0,0.0,0.317,1997252.0,5064222.0,0.0,16384.0,108476.0,102673.0,23226.0,23232.0
9.921,4.472,85.354,0.0,0.0,0.252,1826913.0,4634242.0,0.0,20480.0,99480.0,96388.0,21227.0,21224.0
10.032,4.164,85.489,0.032,0.0,0.284,1893756.0,4786390.0,0.0,16384.0,102086.0,96575.0,22026.0,22036.0
9.226,4.217,86.271,0.0,0.0,0.285,1766652.0,4495513.0,0.0,90112.0,96044.0,93341.0,20534.0,20533.0
8.170,3.198,88.442,0.0,0.0,0.190,1459082.0,3690781.0,0.0,40960.0,81461.0,81034.0,16980.0,16985.0
9.580,4.142,86.152,0.0,0.0,0.126,1775526.0,4510058.0,0.0,16384.0,102417.0,94353.0,20652.0,20653.0
10.764,4.703,84.249,0.0,0.0,0.284,2030048.0,5143772.0,0.0,20480.0,110624.0,102805.0,23595.0,23595.0
9.292,4.140,86.346,0.032,0.0,0.190,1754820.0,4450064.0,0.0,16384.0,97045.0,93346.0,20412.0,20415.0
8.742,3.648,87.453,0.0,0.0,0.157,1554817.0,3952292.0,0.0,16384.0,85437.0,81368.0,18055.0,18047.0
10.167,3.979,85.696,0.0,0.0,0.158,1951122.0,4944441.0,0.0,28672.0,104325.0,96928.0,22696.0,22699.0
10.419,4.564,84.608,0.031,0.031,0.346,1994870.0,5057249.0,0.0,28672.0,115082.0,97627.0,23198.0,23227.0
9.473,4.200,86.138,0.0,0.0,0.189,1807804.0,4586105.0,0.0,16384.0,98337.0,94590.0,21011.0,21017.0
10.376,4.650,84.752,0.032,0.0,0.190,1955368.0,4957452.0,0.0,16384.0,105049.0,100261.0,22751.0,22774.0
