"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
10.048,4.659,84.913,0.0,0.0,0.380,1973964.0,4982325.0,0.0,16384.0,114349.0,114497.0,22953.0,22960.0
10.309,4.508,84.836,0.032,0.0,0.315,1907854.0,4843149.0,0.0,20480.0,106508.0,108012.0,22174.0,22171.0
9.528,4.653,85.500,0.0,0.0,0.319,1866190.0,4730625.0,0.0,16384.0,118864.0,114098.0,21705.0,21703.0
10.346,5.109,84.259,0.032,0.0,0.254,2025608.0,5134944.0,0.0,16384.0,118622.0,121764.0,23543.0,23542.0
10.243,4.015,85.457,0.0,0.0,0.285,1899786.0,4815844.0,0.0,16384.0,110343.0,112564.0,22093.0,22091.0
10.035,4.653,84.964,0.032,0.032,0.285,1971162.0,5005835.0,0.0,45056.0,113150.0,115701.0,22931.0,22931.0
9.997,4.352,85.399,0.032,0.0,0.221,1835908.0,4647580.0,0.0,16384.0,110482.0,118507.0,21336.0,21333.0
10.0,4.684,84.968,0.0,0.0,0.348,2012448.0,5105714.0,0.0,16384.0,115840.0,119893.0,23402.0,23399.0
10.269,4.929,84.455,0.0,0.0,0.348,1998538.0,5068224.0,0.0,16384.0,118417.0,121720.0,23231.0,23226.0
9.889,4.356,85.596,0.032,0.0,0.127,1993842.0,5054338.0,0.0,90112.0,115975.0,119364.0,23181.0,23179.0
10.278,4.459,84.883,0.0,0.0,0.380,1997588.0,5061352.0,0.0,32768.0,113165.0,113099.0,23233.0,23231.0
10.650,4.754,84.311,0.0,0.0,0.285,2113966.0,5361309.0,0.0,28672.0,119650.0,119444.0,24581.0,24580.0
9.666,4.134,85.882,0.0,0.0,0.318,1893214.0,4801719.0,0.0,32768.0,112784.0,119799.0,22024.0,22022.0
10.464,4.230,85.146,0.0,0.0,0.159,1942126.0,4929539.0,0.0,16384.0,115481.0,118268.0,22563.0,22563.0
9.734,4.819,85.130,0.0,0.0,0.317,1965880.0,4980018.0,0.0,16384.0,114281.0,116976.0,22859.0,22860.0
11.273,4.782,83.566,0.032,0.0,0.348,2186702.0,5545949.0,0.0,28672.0,122986.0,124439.0,25432.0,25429.0
9.527,4.255,85.900,0.0,0.0,0.318,1849434.0,4690666.0,0.0,28672.0,109592.0,114888.0,21505.0,21505.0
10.174,4.518,85.087,0.0,0.0,0.221,1884528.0,4781631.0,0.0,20480.0,109255.0,109360.0,21913.0,21955.0
10.092,4.443,85.179,0.0,0.0,0.286,1895030.0,4811010.0,0.0,16384.0,111719.0,118148.0,22031.0,22031.0
10.085,4.521,85.109,0.032,0.0,0.253,1915096.0,4868281.0,0.0,90112.0,112708.0,116837.0,22267.0,22264.0
9.716,4.353,85.678,0.0,0.0,0.252,1915052.0,4844969.0,0.0,32768.0,109175.0,111080.0,22270.0,22267.0
9.852,4.547,85.286,0.032,0.0,0.284,1840244.0,4672105.0,0.0,16384.0,109719.0,114493.0,21408.0,21408.0
