"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
10.047,4.392,85.340,0.032,0.0,0.190,2131024.0,5401693.0,0.0,16384.0,140184.0,151108.0,24791.0,24793.0
11.139,4.810,83.703,0.0,0.0,0.348,2345640.0,5951497.0,0.0,16384.0,154308.0,166681.0,27297.0,27293.0
9.551,4.143,85.958,0.0,0.032,0.316,1971754.0,5003159.0,0.0,20480.0,131138.0,141863.0,22921.0,22916.0
11.949,5.008,82.694,0.032,0.0,0.317,2430516.0,6156171.0,0.0,16384.0,160783.0,176602.0,28253.0,28250.0
11.330,4.792,83.529,0.032,0.0,0.317,2381304.0,6043503.0,0.0,40960.0,156563.0,169529.0,27688.0,27686.0
11.245,4.670,83.767,0.0,0.0,0.318,2401416.0,6086931.0,0.0,20480.0,157466.0,170126.0,27927.0,27926.0
11.467,4.688,83.687,0.0,0.0,0.158,2389480.0,6058923.0,0.0,16384.0,156664.0,171046.0,27783.0,27783.0
10.953,4.780,83.919,0.032,0.0,0.317,2301364.0,5837682.0,0.0,16384.0,151487.0,163891.0,26746.0,26738.0
10.190,4.399,85.127,0.032,0.0,0.253,2130094.0,5400640.0,0.0,163840.0,140573.0,150601.0,24776.0,24776.0
11.101,4.934,83.681,0.0,0.032,0.253,2212622.0,5606274.0,0.0,28672.0,146098.0,157597.0,25724.0,25718.0
10.709,4.194,84.874,0.0,0.0,0.222,2272268.0,5767049.0,0.0,32768.0,148829.0,160344.0,26426.0,26421.0
10.538,4.324,84.914,0.0,0.0,0.224,2279204.0,5777295.0,0.0,16384.0,150698.0,164167.0,26504.0,26500.0
11.312,5.148,83.349,0.0,0.0,0.191,2382486.0,6042205.0,0.0,16384.0,157195.0,172110.0,27697.0,27697.0
11.203,4.697,83.815,0.0,0.0,0.286,2357212.0,5978380.0,0.0,16384.0,153019.0,165933.0,27430.0,27427.0
11.355,4.771,83.556,0.032,0.0,0.286,2375982.0,6022595.0,0.0,28672.0,155833.0,168570.0,27607.0,27602.0
11.213,4.574,84.085,0.0,0.0,0.127,2327664.0,5907264.0,0.0,16384.0,152367.0,165789.0,27072.0,27069.0
10.388,4.416,84.879,0.0,0.0,0.318,2161006.0,5474844.0,0.0,32768.0,143429.0,153932.0,25132.0,25132.0
10.730,4.635,84.317,0.032,0.0,0.286,2260786.0,5735261.0,0.0,16384.0,148836.0,161183.0,26268.0,26265.0
10.991,4.860,83.926,0.032,0.0,0.191,2336916.0,5928547.0,0.0,90112.0,156377.0,168436.0,27187.0,27186.0
11.547,5.008,83.158,0.032,0.0,0.255,2431244.0,6159465.0,0.0,28672.0,164298.0,174082.0,28269.0,28265.0
10.634,4.648,84.464,0.0,0.0,0.255,2407972.0,6108602.0,0.0,16384.0,159157.0,170767.0,28016.0,28016.0
10.338,7.145,82.200,0.063,0.0,0.253,2200570.0,5576153.0,0.0,0.0,148946.0,156060.0,25547.0,25570.0
11.164,5.724,82.764,0.0,0.0,0.348,2056116.0,5213763.0,0.0,32768.0,145590.0,150282.0,23936.0,23958.0
11.266,4.094,84.386,0.0,0.0,0.254,2314652.0,5868781.0,0.0,16384.0,153953.0,167293.0,26908.0,26906.0
11.016,4.776,83.954,0.032,0.0,0.223,2399226.0,6081516.0,0.0,16384.0,157510.0,170055.0,27892.0,27883.0
11.523,4.907,83.286,0.0,0.0,0.285,2327820.0,5904199.0,0.0,28672.0,155423.0,169145.0,27074.0,27073.0
11.002,4.756,83.925,0.032,0.0,0.285,2307406.0,5850115.0,0.0,16384.0,151707.0,164703.0,26816.0,26811.0
9.965,4.107,85.673,0.0,0.0,0.255,2138892.0,5427000.0,0.0,16384.0,141717.0,154726.0,24870.0,24868.0
10.231,4.625,84.796,0.0,0.0,0.348,2187696.0,5543833.0,0.0,32768.0,143064.0,151666.0,25454.0,25451.0
11.231,4.664,83.883,0.032,0.0,0.190,2278492.0,5777194.0,0.0,163840.0,154876.0,161807.0,26485.0,26479.0
11.887,5.058,82.738,0.0,0.032,0.285,2430748.0,6163091.0,0.0,36864.0,161978.0,176261.0,28265.0,28265.0
10.695,4.538,84.545,0.0,0.0,0.222,2276774.0,5776465.0,0.0,16384.0,150068.0,159645.0,26480.0,26476.0
11.426,3.978,84.278,0.032,0.0,0.286,2312844.0,5860719.0,0.0,16384.0,155090.0,166574.0,26880.0,26877.0
10.589,4.734,84.581,0.0,0.0,0.096,2340396.0,5931798.0,0.0,20480.0,155169.0,167008.0,27242.0,27237.0
10.506,4.712,84.591,0.032,0.0,0.159,2243068.0,5691471.0,0.0,36864.0,161836.0,161477.0,26053.0,26048.0
10.392,4.144,85.241,0.032,0.0,0.191,2213136.0,5609525.0,0.0,28672.0,150705.0,157293.0,25753.0,25749.0
11.491,4.622,83.602,0.0,0.032,0.253,2337876.0,5927870.0,0.0,16384.0,153960.0,168156.0,27184.0,27178.0
9.743,3.872,86.004,0.032,0.0,0.349,2077568.0,5269325.0,0.0,16384.0,136934.0,145949.0,24144.0,24137.0
12.120,4.905,82.785,0.0,0.0,0.190,2451764.0,6218458.0,0.0,16384.0,160646.0,174474.0,28519.0,28517.0
10.926,4.565,84.320,0.031,0.0,0.157,2205982.0,5589095.0,0.0,90112.0,146651.0,158757.0,25639.0,25637.0
11.129,4.679,84.003,0.0,0.0,0.190,2187678.0,5549972.0,0.0,40960.0,148857.0,156692.0,25442.0,25440.0
10.662,4.328,84.787,0.032,0.0,0.191,2188854.0,5554500.0,0.0,16384.0,144173.0,155309.0,25460.0,25455.0
11.581,4.518,83.678,0.0,0.0,0.223,2314388.0,5864031.0,0.0,16384.0,153157.0,167977.0,26919.0,26919.0
11.976,4.828,82.973,0.0,0.0,0.222,2335054.0,5921888.0,0.0,20480.0,156092.0,170849.0,27148.0,27144.0
9.651,4.508,85.587,0.0,0.0,0.254,2086670.0,5292801.0,0.0,16384.0,140098.0,150838.0,24262.0,24255.0
10.980,4.169,84.628,0.0,0.0,0.223,2299780.0,5828077.0,0.0,28672.0,152487.0,159898.0,26722.0,26721.0
10.764,4.809,84.268,0.0,0.0,0.159,2340184.0,5938427.0,0.0,28672.0,154506.0,169805.0,27233.0,27231.0
10.936,4.682,84.028,0.032,0.0,0.321,2473706.0,6270959.0,0.0,16384.0,161210.0,175704.0,28768.0,28765.0
10.630,4.360,84.882,0.0,0.0,0.127,2296392.0,5822090.0,0.0,16384.0,150703.0,163481.0,26686.0,26683.0
10.747,4.452,84.547,0.032,0.0,0.223,2321270.0,5886500.0,0.0,90112.0,155099.0,167337.0,26998.0,26994.0
10.118,4.054,85.605,0.032,0.0,0.192,2251418.0,5711324.0,0.0,28672.0,148709.0,161445.0,26177.0,26173.0
11.480,4.681,83.491,0.0,0.032,0.316,2300478.0,5832247.0,0.0,16384.0,151860.0,163450.0,26753.0,26751.0
10.576,4.687,84.326,0.032,0.0,0.380,2247416.0,5699176.0,0.0,28672.0,149405.0,160066.0,26132.0,26128.0
11.065,4.483,84.165,0.0,0.0,0.286,2339978.0,5935748.0,0.0,20480.0,153545.0,163872.0,27203.0,27200.0
11.220,4.772,83.818,0.0,0.0,0.190,2346382.0,5946421.0,0.0,16384.0,155895.0,168314.0,27288.0,27285.0
11.168,4.836,83.773,0.032,0.0,0.191,2394352.0,6067459.0,0.0,28672.0,156916.0,168727.0,27842.0,27837.0
10.411,4.648,84.686,0.0,0.0,0.255,2266822.0,5748174.0,0.0,16384.0,147982.0,162000.0,26317.0,26313.0
10.238,4.469,85.071,0.032,0.0,0.190,2154482.0,5461993.0,0.0,16384.0,141845.0,152747.0,25081.0,25081.0
