"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
9.848,4.845,85.149,0.0,0.0,0.158,1938394.0,4942001.0,0.0,28672.0,114448.0,110028.0,22548.0,22546.0
10.139,4.626,84.918,0.0,0.0,0.317,1964216.0,4968823.0,0.0,16384.0,113004.0,105500.0,22845.0,22846.0
10.286,4.857,84.413,0.0,0.0,0.444,2062324.0,5230446.0,0.0,16384.0,119575.0,114916.0,23984.0,23980.0
10.974,5.060,83.650,0.0,0.0,0.316,2093472.0,5306108.0,0.0,16384.0,121021.0,118028.0,24334.0,24333.0
10.481,5.193,83.977,0.032,0.0,0.317,2083222.0,5285936.0,0.0,16384.0,124906.0,124826.0,24233.0,24231.0
10.032,5.032,84.652,0.0,0.0,0.285,1960836.0,4973712.0,0.0,28672.0,119275.0,112158.0,22787.0,22786.0
10.724,4.587,84.277,0.0,0.0,0.411,2048842.0,5188545.0,0.0,36864.0,120174.0,118312.0,23833.0,23828.0
10.784,4.870,84.029,0.0,0.0,0.316,2075594.0,5264377.0,0.0,16384.0,121861.0,119667.0,24116.0,24112.0
11.055,5.117,83.481,0.0,0.0,0.347,2180402.0,5538212.0,0.0,16384.0,122344.0,115102.0,25360.0,25358.0
10.946,4.714,83.803,0.063,0.0,0.475,2192086.0,5547791.0,0.0,90112.0,128150.0,126135.0,25482.0,25478.0
10.887,5.207,83.654,0.0,0.0,0.252,2005558.0,5098296.0,0.0,32768.0,121117.0,116756.0,23312.0,23309.0
10.568,5.174,83.975,0.0,0.0,0.284,1969394.0,4973335.0,0.0,24576.0,119473.0,119995.0,22919.0,22921.0
10.573,4.685,84.362,0.032,0.0,0.348,2130480.0,5410154.0,0.0,16384.0,124408.0,122359.0,24770.0,24767.0
9.189,4.738,85.819,0.0,0.0,0.254,1878352.0,4767961.0,0.0,0.0,111888.0,111356.0,21854.0,21855.0
10.636,4.599,84.446,0.0,0.0,0.319,2208722.0,5599437.0,0.0,16384.0,127853.0,122432.0,25688.0,25684.0
10.124,4.760,84.862,0.0,0.0,0.254,1983564.0,5028038.0,0.0,28672.0,115929.0,110896.0,23048.0,23044.0
9.621,4.874,85.314,0.0,0.0,0.191,2029634.0,5147240.0,0.0,16384.0,118074.0,113655.0,23600.0,23596.0
9.901,4.967,84.782,0.032,0.0,0.318,2035796.0,5162364.0,0.0,28672.0,120693.0,118149.0,23665.0,23666.0
10.590,4.819,84.337,0.0,0.0,0.254,2047442.0,5189164.0,0.0,16384.0,117105.0,113280.0,23805.0,23800.0
10.932,5.055,83.697,0.0,0.0,0.316,2312262.0,5471812.0,0.0,90112.0,123855.0,115282.0,25251.0,25191.0
10.783,5.011,83.793,0.032,0.0,0.381,2105288.0,5338624.0,0.0,32768.0,124307.0,117540.0,24475.0,24468.0
11.333,5.223,83.254,0.0,0.0,0.190,2184180.0,5535616.0,0.0,16384.0,126594.0,123888.0,25405.0,25398.0
10.510,5.223,83.984,0.0,0.0,0.283,2012960.0,5110621.0,0.0,16384.0,118099.0,115680.0,23399.0,23389.0
10.685,4.978,84.084,0.0,0.0,0.254,2160654.0,5208793.0,0.0,36864.0,121302.0,119745.0,24119.0,23988.0
10.813,5.217,83.560,0.0,0.0,0.411,2153523.0,5078924.0,0.0,16384.0,121199.0,122362.0,23375.0,23291.0
10.883,4.904,83.771,0.0,0.0,0.443,2117478.0,5367927.0,0.0,36864.0,124164.0,121981.0,24631.0,24627.0
10.190,4.842,84.525,0.0,0.0,0.443,1972390.0,4998509.0,0.0,16384.0,117092.0,117297.0,22922.0,22914.0
9.022,4.161,86.531,0.0,0.032,0.254,1904750.0,4809824.0,0.0,16384.0,111517.0,109417.0,22156.0,22153.0
10.301,4.437,84.786,0.032,0.0,0.444,2144986.0,5442983.0,0.0,65536.0,121094.0,112820.0,24940.0,24934.0
10.409,5.268,84.037,0.032,0.0,0.254,2125286.0,5388244.0,0.0,90112.0,125068.0,124693.0,24718.0,24708.0
10.060,4.951,84.703,0.032,0.0,0.254,1989554.0,5061342.0,0.0,36864.0,117550.0,115168.0,23129.0,23123.0
11.752,4.978,82.829,0.0,0.0,0.441,2162822.0,5472201.0,0.0,45056.0,131036.0,129352.0,25140.0,25134.0
10.585,4.832,84.234,0.0,0.0,0.350,2173290.0,5512722.0,0.0,16384.0,128117.0,127994.0,25272.0,25264.0
10.080,5.199,84.402,0.0,0.0,0.319,2073248.0,5253043.0,0.0,16384.0,121271.0,119908.0,24106.0,24103.0
10.405,4.870,84.503,0.0,0.0,0.221,2005620.0,5097244.0,0.0,49152.0,118374.0,117037.0,23329.0,23327.0
11.483,5.394,82.808,0.0,0.0,0.315,2055306.0,5213752.0,0.0,28672.0,125839.0,121964.0,23903.0,23898.0
10.775,4.789,84.152,0.032,0.0,0.252,1899776.0,4811156.0,0.0,20480.0,114535.0,114785.0,22097.0,22092.0
10.470,5.044,84.232,0.0,0.0,0.254,1997334.0,5067865.0,0.0,16384.0,118257.0,112997.0,23217.0,23232.0
9.917,4.639,85.253,0.0,0.0,0.192,2098514.0,5318187.0,0.0,16384.0,120887.0,117726.0,24404.0,24401.0
10.060,4.457,85.228,0.0,0.0,0.255,2096152.0,5310799.0,0.0,90112.0,120887.0,116875.0,24368.0,24357.0
10.721,4.499,84.461,0.032,0.0,0.287,2195774.0,5568496.0,0.0,61440.0,122618.0,115598.0,25533.0,25519.0
10.628,4.918,84.137,0.0,0.0,0.317,2083916.0,5277279.0,0.0,32768.0,123030.0,122250.0,24219.0,24209.0
10.894,5.242,83.518,0.0,0.0,0.347,2022800.0,5126364.0,0.0,16384.0,117793.0,116025.0,23540.0,23536.0
9.921,4.754,85.008,0.032,0.0,0.285,1976612.0,5023401.0,0.0,16384.0,115239.0,111297.0,22966.0,22970.0
11.090,4.285,84.279,0.0,0.0,0.347,1989580.0,5024899.0,0.0,16384.0,115790.0,113847.0,23133.0,23128.0
10.398,4.362,84.893,0.032,0.0,0.316,1926128.0,4893360.0,0.0,53248.0,115149.0,113721.0,22383.0,22382.0
10.632,5.363,83.719,0.0,0.0,0.286,2071860.0,5259240.0,0.0,20480.0,131251.0,124172.0,24112.0,24111.0
10.906,4.515,84.134,0.032,0.032,0.382,2022592.0,5134089.0,0.0,16384.0,136614.0,115644.0,23519.0,23515.0
10.914,5.093,83.708,0.0,0.0,0.285,2037544.0,5154304.0,0.0,36864.0,123515.0,119179.0,23688.0,23687.0
11.566,4.664,83.486,0.0,0.0,0.284,2058444.0,5219637.0,0.0,90112.0,120428.0,117380.0,23934.0,23936.0
9.036,8.434,82.276,0.032,0.0,0.222,1774622.0,4528089.0,0.0,28672.0,104601.0,102017.0,20634.0,21009.0
10.488,4.309,84.759,0.032,0.0,0.412,2122212.0,5378440.0,0.0,81920.0,119910.0,112986.0,24667.0,24663.0
11.339,4.896,83.386,0.0,0.0,0.379,2199570.0,5585442.0,0.0,16384.0,120163.0,111730.0,25593.0,25592.0
9.810,4.620,85.348,0.0,0.0,0.222,1901650.0,4808959.0,0.0,16384.0,112629.0,111507.0,22089.0,22081.0
11.034,4.534,84.084,0.0,0.0,0.349,2123370.0,5396401.0,0.0,24576.0,120954.0,114678.0,24693.0,24690.0
9.601,4.309,85.805,0.0,0.0,0.285,1839914.0,4662938.0,0.0,28672.0,110987.0,111336.0,21393.0,21387.0
10.854,4.620,84.241,0.032,0.0,0.253,2116322.0,5373666.0,0.0,36864.0,120058.0,115705.0,24610.0,24610.0
10.260,4.447,84.879,0.0,0.0,0.413,2035520.0,5175983.0,0.0,20480.0,119881.0,114830.0,23665.0,23668.0
11.499,4.733,83.450,0.032,0.0,0.286,2263820.0,5748826.0,0.0,16384.0,126235.0,118444.0,26334.0,26335.0
