"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
11.679,4.766,83.333,0.0,0.0,0.221,2153556.0,5457359.0,0.0,53248.0,125527.0,109089.0,25037.0,25044.0
9.725,4.421,85.633,0.0,0.0,0.221,1831034.0,4655237.0,0.0,57344.0,103599.0,98128.0,21298.0,21302.0
8.729,4.428,86.496,0.032,0.0,0.316,1740602.0,4419092.0,0.0,16384.0,99418.0,96617.0,20238.0,20240.0
10.596,4.169,84.984,0.0,0.031,0.219,1896182.0,4803745.0,0.0,16384.0,104576.0,98630.0,22032.0,22029.0
10.347,4.290,85.174,0.032,0.0,0.158,1882228.0,4788574.0,0.0,90112.0,105301.0,100124.0,21894.0,21899.0
10.649,4.096,84.846,0.032,0.0,0.378,1998286.0,5070115.0,0.0,28672.0,107017.0,97475.0,23235.0,23236.0
8.893,7.474,83.318,0.126,0.0,0.189,1607874.0,4113888.0,0.0,12288.0,90704.0,81343.0,18697.0,19242.0
10.143,4.279,85.261,0.032,0.0,0.285,2154008.0,5474669.0,0.0,32768.0,115161.0,105756.0,25038.0,25051.0
9.480,4.756,85.606,0.0,0.0,0.159,1973440.0,4996755.0,0.0,16384.0,109642.0,104581.0,22942.0,22944.0
9.427,3.828,86.523,0.0,0.0,0.221,1763362.0,4473973.0,0.0,0.0,99443.0,95230.0,20512.0,20516.0
10.067,4.192,85.487,0.0,0.0,0.254,1976316.0,5027517.0,0.0,28672.0,109638.0,102646.0,22977.0,22979.0
10.256,5.080,84.348,0.0,0.0,0.316,2037778.0,5168425.0,0.0,4096.0,112599.0,104605.0,23704.0,23706.0
11.182,4.313,84.185,0.032,0.032,0.256,2180168.0,5528188.0,0.0,28672.0,120176.0,111107.0,25344.0,25342.0
10.101,4.560,85.022,0.0,0.0,0.317,2016898.0,5126055.0,0.0,0.0,110777.0,103733.0,23463.0,23469.0
