"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
12.869,5.222,81.505,0.0,0.0,0.404,2058914.0,5254110.0,0.0,16384.0,137973.0,115583.0,23940.0,23991.0
12.654,4.945,82.064,0.031,0.0,0.307,2041782.0,5185260.0,0.0,16384.0,118741.0,115678.0,23726.0,23781.0
11.779,4.706,83.203,0.0,0.031,0.280,1992470.0,5048048.0,0.0,16384.0,117123.0,119332.0,23173.0,23174.0
10.857,4.675,84.060,0.0,0.0,0.408,1997584.0,5061425.0,0.0,16384.0,113003.0,111419.0,23217.0,23214.0
11.664,4.417,83.484,0.0,0.0,0.435,2043910.0,5180487.0,0.0,16384.0,115373.0,114405.0,23766.0,23764.0
10.867,4.083,84.705,0.0,0.0,0.345,1928824.0,4891355.0,0.0,40960.0,110951.0,112343.0,22422.0,22420.0
10.113,8.920,80.465,0.063,0.0,0.440,1858144.0,4735785.0,0.0,28672.0,115638.0,107447.0,21604.0,21980.0
12.555,4.720,82.473,0.0,0.0,0.252,2228544.0,5649055.0,0.0,16384.0,124959.0,123608.0,25922.0,25919.0
9.705,4.209,85.710,0.031,0.0,0.345,1810854.0,4592545.0,0.0,16384.0,104162.0,104482.0,21049.0,21051.0
11.289,4.969,83.428,0.0,0.0,0.314,2115168.0,5362854.0,0.0,90112.0,119754.0,120746.0,24597.0,24595.0
12.943,5.208,81.572,0.031,0.0,0.247,1977958.0,5022919.0,0.0,32768.0,126895.0,118663.0,22996.0,22997.0
10.927,4.477,84.158,0.031,0.0,0.407,2116408.0,5369459.0,0.0,36864.0,114557.0,111111.0,24609.0,24606.0
11.020,4.534,84.099,0.0,0.0,0.346,2035552.0,5151280.0,0.0,20480.0,116219.0,118555.0,23675.0,23673.0
11.090,4.568,84.058,0.0,0.0,0.284,2084520.0,5291740.0,0.0,16384.0,117313.0,117404.0,24238.0,24238.0
11.281,4.176,84.263,0.031,0.0,0.249,1860448.0,4719514.0,0.0,16384.0,105805.0,106848.0,21624.0,21623.0
10.256,4.780,84.647,0.0,0.0,0.317,1972796.0,5002431.0,0.0,28672.0,112244.0,111273.0,22942.0,22939.0
11.658,4.956,83.011,0.031,0.0,0.343,2042814.0,5169207.0,0.0,40960.0,117674.0,118809.0,23752.0,23753.0
10.947,4.360,84.348,0.0,0.0,0.345,2060380.0,5230571.0,0.0,16384.0,116052.0,111644.0,23961.0,23961.0
10.170,4.628,84.918,0.0,0.0,0.283,1969854.0,4996150.0,0.0,16384.0,111730.0,112538.0,22904.0,22901.0
10.402,4.806,84.414,0.032,0.0,0.348,1976506.0,5015162.0,0.0,90112.0,113199.0,115446.0,22979.0,22978.0
10.734,5.022,83.867,0.0,0.0,0.377,1960304.0,4966682.0,0.0,32768.0,122471.0,116471.0,22809.0,22811.0
10.933,4.838,83.852,0.0,0.0,0.377,1975294.0,5013379.0,0.0,16384.0,115866.0,114053.0,22958.0,22958.0
11.157,5.295,83.202,0.0,0.0,0.347,2137700.0,5421461.0,0.0,28672.0,122351.0,121565.0,24862.0,24860.0
10.167,4.578,84.907,0.0,0.0,0.347,1935514.0,4902786.0,0.0,16384.0,111503.0,111238.0,22501.0,22496.0
10.006,4.091,85.525,0.031,0.031,0.315,1814496.0,4601559.0,0.0,16384.0,104175.0,106160.0,21101.0,21102.0
10.082,4.271,85.427,0.0,0.0,0.220,1826754.0,4633229.0,0.0,28672.0,104987.0,105671.0,21235.0,21234.0
10.296,4.534,84.918,0.0,0.0,0.252,1936872.0,4905461.0,0.0,20480.0,112733.0,110478.0,22515.0,22511.0
10.658,4.326,84.639,0.0,0.0,0.376,1915840.0,4867838.0,0.0,16384.0,111412.0,111304.0,22282.0,22277.0
12.0,4.125,83.375,0.031,0.031,0.438,2154686.0,5466778.0,0.0,28672.0,115195.0,109115.0,25070.0,25066.0
10.666,4.355,84.632,0.063,0.0,0.284,1974860.0,5000587.0,0.0,163840.0,114711.0,116789.0,22946.0,22947.0
11.013,4.134,84.411,0.032,0.0,0.410,2101250.0,5321005.0,0.0,28672.0,118357.0,118717.0,24431.0,24428.0
11.321,4.762,83.570,0.0,0.0,0.347,2186866.0,5556764.0,0.0,20480.0,122128.0,120910.0,25430.0,25430.0
10.016,4.157,85.543,0.0,0.0,0.283,1898316.0,4818705.0,0.0,16384.0,104565.0,103120.0,22078.0,22074.0
10.611,4.466,84.574,0.032,0.0,0.317,2027902.0,5136428.0,0.0,16384.0,114176.0,114067.0,23575.0,23572.0
11.492,4.329,83.961,0.0,0.0,0.218,2015992.0,5105015.0,0.0,28672.0,113633.0,113098.0,23425.0,23419.0
10.753,4.712,84.187,0.0,0.0,0.348,2233484.0,5671392.0,0.0,28672.0,122851.0,120665.0,25972.0,25972.0
8.955,4.255,86.599,0.0,0.0,0.191,1901350.0,4811733.0,0.0,16384.0,106338.0,107891.0,22116.0,22117.0
11.833,4.589,83.234,0.0,0.0,0.343,2020050.0,5122838.0,0.0,20480.0,114783.0,112404.0,23492.0,23490.0
10.809,4.646,84.197,0.0,0.0,0.348,2094738.0,5316312.0,0.0,16384.0,118297.0,119383.0,24348.0,24346.0
11.959,4.708,82.957,0.031,0.0,0.345,2131132.0,5407142.0,0.0,90112.0,117661.0,115433.0,24792.0,24793.0
11.696,5.049,82.941,0.031,0.0,0.282,2122590.0,5390107.0,0.0,40960.0,116599.0,114865.0,24683.0,24681.0
9.864,4.599,85.284,0.0,0.0,0.254,1962554.0,4976057.0,0.0,28672.0,109659.0,110148.0,22827.0,22825.0
10.582,4.989,84.048,0.0,0.0,0.381,2203152.0,5581400.0,0.0,20480.0,117487.0,114219.0,25611.0,25610.0
10.705,4.797,84.149,0.032,0.0,0.318,2041482.0,5179179.0,0.0,16384.0,116724.0,118333.0,23739.0,23744.0
10.481,4.940,84.199,0.0,0.0,0.380,2014740.0,5109028.0,0.0,16384.0,117874.0,116137.0,23434.0,23432.0
11.445,4.869,83.370,0.032,0.0,0.285,2088510.0,5296845.0,0.0,40960.0,118381.0,116726.0,24273.0,24275.0
10.598,4.714,84.340,0.032,0.032,0.285,2002470.0,5071172.0,0.0,24576.0,113306.0,114368.0,23276.0,23274.0
10.500,4.613,84.664,0.0,0.0,0.223,2013114.0,5111922.0,0.0,20480.0,117106.0,119222.0,23402.0,23404.0
10.936,4.425,84.292,0.0,0.0,0.348,1997102.0,5060225.0,0.0,16384.0,113341.0,114138.0,23224.0,23222.0
9.975,4.765,84.911,0.064,0.0,0.286,1949200.0,4941748.0,0.0,163840.0,115432.0,120736.0,22664.0,22666.0
11.013,4.958,83.652,0.0,0.0,0.377,2082902.0,5281680.0,0.0,28672.0,118175.0,117908.0,24233.0,24226.0
10.896,4.589,84.265,0.0,0.0,0.250,2003570.0,5063335.0,0.0,40960.0,108093.0,102561.0,23284.0,23338.0
10.862,4.610,84.307,0.0,0.0,0.221,1908592.0,4853396.0,0.0,20480.0,109101.0,112094.0,22185.0,22184.0
10.879,4.744,84.092,0.0,0.0,0.285,2018660.0,5108943.0,0.0,16384.0,114803.0,115280.0,23473.0,23468.0
11.150,4.625,83.877,0.0,0.032,0.317,2123562.0,5389774.0,0.0,16384.0,117295.0,116414.0,24699.0,24696.0
10.667,4.846,84.204,0.031,0.0,0.252,1973078.0,5019302.0,0.0,28672.0,112302.0,113122.0,22932.0,22934.0
10.019,4.298,85.430,0.0,0.0,0.253,1936144.0,4908393.0,0.0,57344.0,107328.0,107361.0,22524.0,22521.0
10.199,4.389,85.159,0.032,0.0,0.221,1970374.0,4989964.0,0.0,16384.0,109989.0,111497.0,22914.0,22909.0
10.063,3.994,85.723,0.0,0.0,0.220,1820724.0,4622289.0,0.0,16384.0,103820.0,105444.0,21172.0,21173.0
