"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
11.802,4.664,83.185,0.0,0.0,0.349,2287832.0,5797103.0,0.0,24576.0,138173.0,153993.0,26605.0,26598.0
10.997,4.731,83.983,0.032,0.0,0.256,2349782.0,5956032.0,0.0,16384.0,141225.0,159399.0,27293.0,27291.0
11.602,5.086,82.962,0.0,0.0,0.350,2301306.0,5837110.0,0.0,16384.0,137310.0,153732.0,26764.0,26761.0
11.626,5.114,83.005,0.0,0.0,0.254,2299348.0,5833225.0,0.0,28672.0,137186.0,153754.0,26709.0,26706.0
11.250,4.922,83.605,0.0,0.032,0.192,2418570.0,6132602.0,0.0,16384.0,141203.0,155899.0,28153.0,28156.0
11.341,4.733,83.577,0.032,0.0,0.318,2386760.0,6052051.0,0.0,32768.0,139419.0,153280.0,27751.0,27750.0
11.093,4.814,83.806,0.0,0.0,0.287,2319784.0,5875400.0,0.0,16384.0,137589.0,154907.0,26975.0,26972.0
11.493,5.349,82.935,0.0,0.0,0.223,2396690.0,6087006.0,0.0,16384.0,142328.0,159245.0,27883.0,27886.0
10.322,6.818,82.449,0.032,0.032,0.347,2066992.0,5243533.0,0.0,28672.0,119369.0,127570.0,24000.0,24136.0
10.625,4.882,84.333,0.0,0.0,0.160,2346444.0,5945571.0,0.0,90112.0,134975.0,144259.0,27311.0,27309.0
11.537,4.849,83.455,0.032,0.0,0.127,2375900.0,6023158.0,0.0,28672.0,139086.0,153058.0,27613.0,27609.0
11.036,5.086,83.493,0.0,0.0,0.384,2359228.0,5984877.0,0.0,20480.0,141685.0,158391.0,27450.0,27445.0
12.413,4.635,82.603,0.0,0.0,0.349,2374288.0,6023422.0,0.0,16384.0,140790.0,156467.0,27598.0,27600.0
11.829,4.476,83.440,0.0,0.0,0.256,2407644.0,6103300.0,0.0,28672.0,142374.0,157834.0,27992.0,27986.0
11.559,4.509,83.677,0.0,0.0,0.254,2215824.0,5622395.0,0.0,16384.0,137481.0,147239.0,25759.0,25756.0
11.615,5.332,82.704,0.032,0.0,0.317,2354160.0,5969890.0,0.0,28672.0,141035.0,156536.0,27383.0,27381.0
11.903,4.938,82.874,0.032,0.0,0.253,2427930.0,6155764.0,0.0,16384.0,143828.0,161502.0,28218.0,28217.0
11.905,4.794,82.984,0.0,0.0,0.317,2412340.0,6118863.0,0.0,16384.0,143518.0,160082.0,28061.0,28059.0
11.806,5.109,82.831,0.0,0.0,0.254,2381040.0,6032501.0,0.0,16384.0,141116.0,160458.0,27688.0,27687.0
12.472,5.059,82.183,0.064,0.0,0.223,2458320.0,6237092.0,0.0,102400.0,150701.0,159814.0,28590.0,28589.0
12.046,5.035,82.696,0.032,0.0,0.191,2446550.0,6211098.0,0.0,28672.0,144355.0,157113.0,28442.0,28437.0
11.273,4.446,83.995,0.0,0.0,0.286,2340984.0,5932784.0,0.0,20480.0,135991.0,147453.0,27215.0,27213.0
10.587,4.847,84.343,0.0,0.0,0.223,2251614.0,5707004.0,0.0,16384.0,134996.0,150140.0,26191.0,26191.0
10.526,4.753,84.466,0.0,0.0,0.255,2335798.0,5922589.0,0.0,16384.0,136987.0,150994.0,27164.0,27160.0
