"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
9.719,7.068,82.865,0.032,0.0,0.316,1821372.0,4654468.0,0.0,16384.0,114825.0,109842.0,21188.0,21532.0
10.632,4.697,84.322,0.0,0.0,0.349,2118274.0,5374571.0,0.0,0.0,128497.0,128331.0,24635.0,24630.0
10.268,5.134,84.252,0.0,0.0,0.346,1962984.0,4970377.0,0.0,28672.0,118789.0,119471.0,22827.0,22830.0
11.354,4.744,83.586,0.0,0.0,0.316,2191296.0,5571458.0,0.0,16384.0,129110.0,127855.0,25470.0,25466.0
11.217,4.848,83.555,0.0,0.0,0.380,2073490.0,5251073.0,0.0,28672.0,123510.0,122119.0,24126.0,24125.0
9.452,4.518,85.678,0.032,0.0,0.320,2067832.0,5240178.0,0.0,28672.0,122558.0,120968.0,24033.0,24023.0
11.132,4.870,83.618,0.0,0.0,0.380,2205346.0,5597905.0,0.0,20480.0,134895.0,128751.0,25636.0,25635.0
10.618,4.311,84.723,0.0,0.0,0.349,2112630.0,5364599.0,0.0,16384.0,124804.0,119146.0,24568.0,24568.0
9.953,5.087,84.708,0.032,0.0,0.221,1954206.0,4940232.0,0.0,16384.0,116525.0,118595.0,22726.0,22724.0
9.497,5.002,85.090,0.032,0.0,0.380,2009102.0,5100815.0,0.0,90112.0,118532.0,116922.0,23344.0,23338.0
10.801,5.163,83.719,0.0,0.0,0.317,2060752.0,5228552.0,0.0,28672.0,125255.0,126464.0,23978.0,23980.0
10.558,5.200,84.021,0.0,0.032,0.189,1999800.0,5070230.0,0.0,32768.0,122592.0,127249.0,23253.0,23250.0
9.904,4.888,84.952,0.0,0.0,0.256,2147286.0,5438178.0,0.0,20480.0,128241.0,121251.0,24981.0,24979.0
9.965,4.697,85.084,0.0,0.0,0.254,1899806.0,4822058.0,0.0,16384.0,116335.0,118090.0,22088.0,22082.0
10.476,4.571,84.635,0.0,0.0,0.317,2133822.0,5408696.0,0.0,16384.0,124091.0,120703.0,24801.0,24799.0
10.879,5.011,83.761,0.0,0.0,0.349,2053320.0,5203801.0,0.0,16384.0,124651.0,123677.0,23895.0,23892.0
10.488,4.689,84.537,0.0,0.0,0.285,1981560.0,5032336.0,0.0,40960.0,120894.0,114023.0,23021.0,23021.0
10.461,4.836,84.324,0.0,0.0,0.379,2084218.0,5286195.0,0.0,20480.0,120471.0,116932.0,24223.0,24260.0
9.886,5.118,84.647,0.032,0.0,0.318,1975884.0,5018549.0,0.0,16384.0,129008.0,114509.0,22988.0,23061.0
10.751,5.375,83.588,0.032,0.0,0.254,2179966.0,5518218.0,0.0,90112.0,127144.0,124800.0,25351.0,25353.0
10.304,4.566,84.813,0.0,0.0,0.317,2031792.0,5162708.0,0.0,16384.0,118541.0,115285.0,23624.0,23620.0
10.846,4.962,83.842,0.032,0.0,0.318,2088398.0,5287764.0,0.0,28672.0,121499.0,118978.0,24285.0,24285.0
11.072,4.900,83.773,0.0,0.0,0.255,2120716.0,5368630.0,0.0,36864.0,125768.0,124768.0,24641.0,24633.0
10.010,4.846,84.859,0.0,0.032,0.253,2064484.0,5237037.0,0.0,16384.0,118384.0,111732.0,24024.0,24021.0
10.483,4.701,84.562,0.0,0.0,0.254,2104260.0,5340903.0,0.0,16384.0,122498.0,117986.0,24458.0,24456.0
10.430,4.425,84.861,0.032,0.0,0.253,2047540.0,5196454.0,0.0,16384.0,117342.0,112453.0,23804.0,23802.0
10.938,5.073,83.672,0.0,0.0,0.317,2080008.0,5276842.0,0.0,28672.0,122048.0,118796.0,24189.0,24191.0
9.911,4.225,85.610,0.0,0.0,0.254,2038002.0,5163751.0,0.0,16384.0,114897.0,107687.0,23684.0,23680.0
10.070,4.225,85.292,0.032,0.0,0.381,1977050.0,5018632.0,0.0,28672.0,116293.0,115386.0,23001.0,23003.0
10.168,4.989,84.430,0.0,0.0,0.413,2074894.0,5254599.0,0.0,90112.0,122584.0,123087.0,24131.0,24125.0
11.005,4.472,84.142,0.0,0.0,0.381,2038874.0,5167797.0,0.0,16384.0,122608.0,122977.0,23701.0,23699.0
10.719,4.707,84.160,0.0,0.0,0.413,2228820.0,5661704.0,0.0,28672.0,128033.0,123340.0,25921.0,25913.0
10.616,4.771,84.202,0.032,0.0,0.379,2150862.0,5443182.0,0.0,20480.0,127358.0,126776.0,25009.0,25008.0
9.757,4.389,85.665,0.0,0.0,0.189,1794316.0,4563236.0,0.0,16384.0,109556.0,111934.0,20866.0,20863.0
9.908,4.509,85.329,0.0,0.0,0.254,1973236.0,4991050.0,0.0,28672.0,118980.0,121883.0,22944.0,22941.0
10.365,4.852,84.436,0.0,0.0,0.347,1886704.0,4781771.0,0.0,16384.0,115296.0,118303.0,21928.0,21920.0
10.876,4.964,83.876,0.0,0.0,0.285,1945768.0,4934474.0,0.0,28672.0,119170.0,116647.0,22637.0,22636.0
11.048,5.143,83.619,0.0,0.0,0.190,2143820.0,5438710.0,0.0,16384.0,125164.0,124293.0,24934.0,24932.0
10.839,4.323,84.520,0.032,0.0,0.286,2024630.0,5140795.0,0.0,16384.0,119883.0,115536.0,23530.0,23526.0
11.490,5.303,82.891,0.032,0.0,0.284,2223518.0,5631269.0,0.0,90112.0,128481.0,127195.0,25855.0,25850.0
10.857,5.143,83.683,0.0,0.0,0.317,2235706.0,5677323.0,0.0,57344.0,128098.0,123694.0,25996.0,25990.0
10.705,4.987,83.831,0.032,0.0,0.445,2049992.0,5188592.0,0.0,28672.0,122802.0,123326.0,23839.0,23838.0
