"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
6.576,3.335,89.994,0.0,0.0,0.094,1310382.0,3321455.0,0.0,45056.0,97693.0,132040.0,15244.0,15237.0
6.540,3.476,89.953,0.0,0.0,0.032,1329214.0,3368332.0,0.0,16384.0,98312.0,134407.0,15453.0,15448.0
6.333,4.127,89.477,0.0,0.0,0.063,1134940.0,2882448.0,0.0,28672.0,89002.0,118041.0,13185.0,13199.0
6.543,3.020,90.406,0.0,0.0,0.031,1268350.0,3215236.0,0.0,16384.0,94792.0,129704.0,14759.0,14758.0
6.043,3.305,90.589,0.031,0.0,0.031,1233214.0,3127665.0,0.0,16384.0,93066.0,124923.0,14341.0,14335.0
6.280,3.061,90.660,0.0,0.0,0.0,1251478.0,3172587.0,0.0,16384.0,93896.0,127708.0,14559.0,14559.0
5.940,3.349,90.616,0.0,0.0,0.095,1273666.0,3229316.0,0.0,61440.0,95856.0,130330.0,14793.0,14790.0
6.388,3.052,90.466,0.0,0.0,0.094,1238964.0,3140279.0,0.0,24576.0,93365.0,126427.0,14417.0,14415.0
6.029,3.188,90.720,0.0,0.0,0.063,1236180.0,3135545.0,0.0,28672.0,95392.0,124823.0,14364.0,14359.0
6.416,2.939,90.550,0.032,0.0,0.063,1275786.0,3233876.0,0.0,163840.0,97134.0,131294.0,14847.0,14847.0
6.126,3.221,90.622,0.0,0.0,0.032,1258082.0,3191875.0,0.0,16384.0,92309.0,126621.0,14631.0,14626.0
6.187,3.346,90.372,0.032,0.0,0.063,1281034.0,3249771.0,0.0,20480.0,97143.0,131190.0,14893.0,14892.0
6.061,3.283,90.562,0.0,0.0,0.095,1266270.0,3210097.0,0.0,61440.0,96622.0,130411.0,14736.0,14732.0
6.003,3.191,90.774,0.032,0.0,0.0,1225042.0,3103288.0,0.0,28672.0,94901.0,129694.0,14218.0,14213.0
6.066,3.160,90.585,0.032,0.0,0.158,1262992.0,3205566.0,0.0,16384.0,95820.0,130461.0,14687.0,14683.0
6.120,3.438,90.410,0.0,0.0,0.032,1197208.0,3036323.0,0.0,16384.0,114861.0,124231.0,13925.0,13924.0
6.461,3.183,90.293,0.032,0.0,0.032,1259866.0,3193743.0,0.0,16384.0,95382.0,130109.0,14651.0,14649.0
6.163,3.129,90.645,0.0,0.0,0.063,1253684.0,3179964.0,0.0,32768.0,95709.0,130453.0,14586.0,14586.0
6.120,3.312,90.473,0.032,0.0,0.063,1233376.0,3128481.0,0.0,28672.0,93850.0,129761.0,14331.0,14329.0
6.465,3.311,90.161,0.032,0.0,0.032,1252170.0,3174091.0,0.0,90112.0,95359.0,131395.0,14574.0,14572.0
6.276,3.406,90.287,0.0,0.0,0.032,1218404.0,3088851.0,0.0,16384.0,136504.0,127939.0,14168.0,14163.0
6.585,3.403,89.950,0.0,0.0,0.063,1292792.0,3279750.0,0.0,16384.0,97082.0,131738.0,15026.0,15025.0
6.189,3.189,90.559,0.0,0.0,0.063,1237700.0,3139547.0,0.0,20480.0,92171.0,126460.0,14402.0,14399.0
5.828,3.263,90.909,0.0,0.0,0.0,1232652.0,3127772.0,0.0,40960.0,94220.0,126431.0,14333.0,14332.0
6.641,3.399,89.896,0.031,0.0,0.031,1284446.0,3255104.0,0.0,16384.0,97182.0,132160.0,14925.0,14920.0
6.511,2.908,90.582,0.0,0.0,0.0,1251630.0,3172600.0,0.0,16384.0,92463.0,126091.0,14539.0,14538.0
6.349,3.380,90.240,0.0,0.0,0.032,1261390.0,3198887.0,0.0,16384.0,94675.0,129182.0,14660.0,14652.0
6.155,3.125,90.688,0.0,0.0,0.032,1225766.0,3107688.0,0.0,86016.0,92787.0,126413.0,14266.0,14264.0
6.457,3.213,90.268,0.031,0.0,0.031,1259900.0,3192764.0,0.0,28672.0,94698.0,129295.0,14642.0,14641.0
6.274,3.200,90.368,0.063,0.0,0.095,1282110.0,3253906.0,0.0,110592.0,95060.0,130076.0,14905.0,14903.0
6.195,3.350,90.424,0.0,0.0,0.032,1264218.0,3207006.0,0.0,16384.0,96096.0,129989.0,14709.0,14706.0
6.274,3.342,90.322,0.0,0.0,0.063,1263640.0,3200022.0,0.0,16384.0,94587.0,129085.0,14687.0,14681.0
6.157,3.189,90.590,0.0,0.0,0.063,1236428.0,3137125.0,0.0,20480.0,93200.0,127075.0,14374.0,14370.0
6.454,2.752,90.731,0.032,0.0,0.032,1244520.0,3154535.0,0.0,28672.0,95106.0,129759.0,14465.0,14461.0
6.295,3.336,90.305,0.0,0.0,0.063,1235936.0,3132458.0,0.0,16384.0,93534.0,128576.0,14375.0,14374.0
6.952,3.492,89.462,0.031,0.0,0.063,1316036.0,3340996.0,0.0,28672.0,98283.0,133725.0,15311.0,15308.0
6.319,3.033,90.553,0.0,0.0,0.095,1258826.0,3191396.0,0.0,16384.0,97088.0,131478.0,14644.0,14637.0
5.828,3.009,91.131,0.0,0.0,0.032,1219282.0,3091372.0,0.0,16384.0,93988.0,128018.0,14174.0,14174.0
6.128,3.316,90.524,0.0,0.0,0.032,1252688.0,3179933.0,0.0,28672.0,94268.0,128220.0,14556.0,14549.0
6.301,3.340,90.233,0.032,0.0,0.095,1251810.0,3173391.0,0.0,90112.0,94605.0,130726.0,14562.0,14558.0
6.473,2.842,90.622,0.0,0.0,0.063,1251192.0,3170612.0,0.0,16384.0,95486.0,130429.0,14555.0,14553.0
6.736,3.131,90.101,0.0,0.0,0.032,1335448.0,3388590.0,0.0,28672.0,98742.0,137259.0,15533.0,15534.0
6.284,3.379,90.306,0.0,0.0,0.032,1295600.0,3286669.0,0.0,20480.0,97391.0,133043.0,15056.0,15055.0
6.559,3.248,90.161,0.032,0.0,0.0,1287284.0,3263726.0,0.0,28672.0,96980.0,133568.0,14967.0,14965.0
6.193,3.444,90.300,0.0,0.0,0.063,1302448.0,3305598.0,0.0,16384.0,96695.0,133041.0,15154.0,15151.0
5.847,3.287,90.866,0.0,0.0,0.0,1236120.0,3130977.0,0.0,16384.0,92866.0,127924.0,14362.0,14358.0
5.866,3.107,90.964,0.032,0.0,0.032,1257842.0,3188493.0,0.0,16384.0,96689.0,131519.0,14615.0,14611.0
6.250,3.346,90.372,0.0,0.0,0.032,1233810.0,3130074.0,0.0,28672.0,92205.0,127066.0,14358.0,14351.0
6.297,3.275,90.334,0.031,0.0,0.063,1238142.0,3138690.0,0.0,32768.0,91339.0,124927.0,14395.0,14393.0
6.511,3.003,90.424,0.032,0.0,0.032,1240482.0,3144754.0,0.0,90112.0,94076.0,128154.0,14417.0,14414.0
6.478,3.459,89.969,0.031,0.0,0.063,1258154.0,3190295.0,0.0,16384.0,94508.0,128941.0,14643.0,14637.0
6.236,3.591,90.142,0.0,0.0,0.031,1258944.0,3189908.0,0.0,16384.0,95215.0,129290.0,14634.0,14632.0
6.700,3.429,89.840,0.0,0.0,0.031,1280188.0,3247486.0,0.0,16384.0,96276.0,131992.0,14888.0,14887.0
6.339,3.343,90.287,0.032,0.0,0.0,1233128.0,3126250.0,0.0,45056.0,92358.0,127809.0,14338.0,14337.0
6.252,3.284,90.433,0.0,0.0,0.032,1253650.0,3178966.0,0.0,16384.0,94623.0,130079.0,14585.0,14579.0
6.195,3.161,90.582,0.0,0.0,0.063,1271598.0,3223132.0,0.0,16384.0,94535.0,128838.0,14769.0,14768.0
6.627,3.282,90.092,0.0,0.0,0.0,1304458.0,3309847.0,0.0,16384.0,97515.0,132636.0,15175.0,15175.0
6.130,3.128,90.648,0.032,0.0,0.063,1247334.0,3166038.0,0.0,16384.0,93990.0,129100.0,14507.0,14505.0
