"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
11.782,4.668,83.201,0.0,0.0,0.349,2376414.0,6033104.0,0.0,20480.0,153749.0,164390.0,27653.0,27652.0
11.626,4.701,83.482,0.0,0.0,0.191,2410556.0,6110275.0,0.0,28672.0,153060.0,164183.0,28015.0,28012.0
11.196,4.485,84.192,0.0,0.0,0.127,2365612.0,5995417.0,0.0,36864.0,157508.0,167107.0,27508.0,27507.0
11.968,4.603,83.079,0.0,0.0,0.349,2481192.0,6291707.0,0.0,16384.0,159269.0,170273.0,28856.0,28855.0
11.897,4.473,83.249,0.0,0.0,0.381,2355164.0,5976014.0,0.0,20480.0,155153.0,161500.0,27383.0,27383.0
11.569,4.849,83.296,0.032,0.0,0.254,2442876.0,6196736.0,0.0,16384.0,156958.0,166242.0,28412.0,28408.0
12.231,4.563,82.953,0.0,0.0,0.253,2507200.0,6356395.0,0.0,32768.0,156017.0,166134.0,29162.0,29158.0
12.286,4.908,82.489,0.0,0.0,0.317,2454784.0,6219116.0,0.0,16384.0,158399.0,171205.0,28545.0,28544.0
11.815,4.586,83.248,0.032,0.0,0.318,2385906.0,6055606.0,0.0,28672.0,152153.0,163952.0,27737.0,27736.0
12.788,5.431,81.434,0.032,0.0,0.316,2448410.0,6206431.0,0.0,90112.0,160854.0,172760.0,28465.0,28464.0
12.177,5.037,82.467,0.0,0.032,0.287,2549106.0,6461847.0,0.0,16384.0,163245.0,174735.0,29635.0,29628.0
12.766,4.954,82.026,0.032,0.0,0.222,2493744.0,6326449.0,0.0,32768.0,159249.0,173527.0,28996.0,28992.0
11.556,4.667,83.397,0.0,0.0,0.381,2370250.0,6009980.0,0.0,16384.0,150184.0,159535.0,27566.0,27564.0
10.756,4.619,84.435,0.0,0.0,0.190,2318874.0,5879774.0,0.0,16384.0,143409.0,150273.0,26961.0,26957.0
11.054,4.390,84.268,0.0,0.0,0.288,2418064.0,6132310.0,0.0,28672.0,151567.0,163922.0,28114.0,28110.0
11.196,5.138,83.413,0.032,0.0,0.222,2405094.0,6101225.0,0.0,16384.0,150507.0,161766.0,27959.0,27958.0
11.290,4.762,83.664,0.0,0.0,0.284,2262110.0,5738097.0,0.0,28672.0,143834.0,151198.0,26299.0,26296.0
10.995,6.673,81.983,0.064,0.0,0.286,2209796.0,5597387.0,0.0,20480.0,141506.0,151386.0,25676.0,25714.0
10.327,5.605,83.879,0.0,0.0,0.189,2112486.0,5361668.0,0.0,16384.0,135431.0,140346.0,24584.0,24627.0
11.556,4.476,83.714,0.0,0.0,0.254,2423686.0,6142904.0,0.0,102400.0,153565.0,164227.0,28181.0,28179.0
12.114,4.801,82.766,0.0,0.0,0.318,2431570.0,6160432.0,0.0,16384.0,155109.0,167727.0,28290.0,28286.0
11.828,4.833,83.021,0.0,0.0,0.318,2344428.0,5949452.0,0.0,28672.0,150688.0,164045.0,27242.0,27240.0
12.161,4.726,82.766,0.032,0.0,0.315,2333910.0,5915329.0,0.0,20480.0,148464.0,159239.0,27154.0,27155.0
11.961,4.727,82.995,0.0,0.0,0.317,2488334.0,6311209.0,0.0,16384.0,158271.0,170212.0,28951.0,28948.0
12.301,4.908,82.537,0.0,0.0,0.255,2560390.0,6499166.0,0.0,16384.0,163748.0,171863.0,29741.0,29736.0
11.915,4.619,83.275,0.0,0.0,0.191,2468770.0,6255013.0,0.0,28672.0,157973.0,175736.0,28714.0,28712.0
11.658,4.320,83.672,0.032,0.0,0.318,2394082.0,6074649.0,0.0,28672.0,153603.0,162570.0,27833.0,27830.0
11.480,4.496,83.769,0.0,0.0,0.255,2501840.0,6344100.0,0.0,16384.0,157549.0,170227.0,29100.0,29092.0
11.526,3.927,84.326,0.032,0.0,0.190,2300010.0,5831883.0,0.0,16384.0,145683.0,153196.0,26740.0,26735.0
11.911,4.809,82.994,0.032,0.0,0.255,2439824.0,6181799.0,0.0,90112.0,167102.0,167927.0,28366.0,28364.0
12.029,4.780,82.748,0.032,0.0,0.412,2400386.0,6090388.0,0.0,28672.0,159871.0,165670.0,27924.0,27921.0
12.760,4.694,82.199,0.0,0.0,0.347,2458274.0,6230428.0,0.0,28672.0,159390.0,171278.0,28565.0,28562.0
11.330,4.997,83.418,0.0,0.0,0.255,2348248.0,5946510.0,0.0,20480.0,152945.0,164764.0,27308.0,27310.0
