10,2320.703022,1949514,0,278502,2228016,139251,60.003800,2.890000,4.300000,17.410000,6.690000
20,3965.959163,3331650,0,475950,3807600,237975,60.004400,3.290000,5.030000,12.850000,6.440000
30,4530.933101,3806320,0,543760,4350080,271880,60.005300,3.560000,6.610000,35.770000,10.050000
40,5000.641604,4200952,0,600136,4801088,300068,60.005900,3.540000,7.990000,40.950000,12.540000
50,5914.672151,4968838,0,709834,5678672,354917,60.006200,3.390000,8.440000,34.500000,13.600000
60,6970.297393,5855850,0,836550,6692400,418275,60.008200,3.340000,8.600000,73.820000,15.670000
70,7659.096173,6434638,0,919234,7353872,459617,60.009300,3.370000,9.130000,74.790000,18.840000
80,7986.388731,6709584,0,958512,7668096,479256,60.009100,3.220000,10.000000,105.540000,21.800000
90,8117.347313,6819890,0,974270,7794160,487135,60.011600,3.300000,11.070000,122.350000,26.500000
100,8465.369798,7112238,0,1016034,8128272,508017,60.011200,3.280000,11.800000,137.570000,33.870000
110,8357.228554,7021476,0,1003068,8024544,501534,60.012000,3.410000,13.150000,178.600000,33.790000
120,8278.970021,6955830,0,993690,7949520,496845,60.012900,3.410000,14.480000,133.440000,39.360000
130,9441.381275,7932624,0,1133232,9065856,566616,60.014100,3.390000,13.760000,156.380000,38.780000
140,8507.854624,7148456,0,1021208,8169664,510604,60.015600,3.750000,16.440000,227.720000,49.050000
150,10093.245220,8480276,0,1211468,9691744,605734,60.013800,3.160000,14.850000,203.930000,43.880000
160,9541.288837,8016526,0,1145218,9161744,572609,60.013800,3.580000,16.750000,145.870000,45.840000
170,9405.005499,7902048,0,1128864,9030912,564432,60.014000,3.850000,18.060000,162.760000,52.000000
