10,2396.098940,2012864,0,287552,2300416,143776,60.004200,3.020000,4.160000,17.670000,5.570000
20,3944.680447,3313758,0,473394,3787152,236697,60.004100,3.070000,5.060000,16.370000,6.510000
30,4550.670682,3822952,0,546136,4369088,273068,60.006100,3.560000,6.580000,34.960000,10.160000
40,5119.054761,4300436,0,614348,4914784,307174,60.006000,3.400000,7.800000,41.730000,12.320000
50,5918.969319,4972506,0,710358,5682864,355179,60.006900,3.410000,8.440000,42.370000,13.810000
60,7110.570810,5973646,0,853378,6827024,426689,60.007700,3.490000,8.420000,64.250000,16.320000
70,7710.254287,6477380,0,925340,7402720,462670,60.007100,3.580000,9.060000,65.510000,18.310000
80,8113.194028,6816446,0,973778,7790224,486889,60.012000,3.290000,9.850000,112.540000,24.340000
90,7899.121996,6636490,0,948070,7584560,474035,60.011100,3.330000,11.380000,108.150000,28.080000
100,8157.656186,6853756,0,979108,7832864,489554,60.011600,3.410000,12.240000,132.960000,30.400000
110,8389.210860,7048370,0,1006910,8055280,503455,60.012200,3.360000,13.100000,147.760000,34.020000
120,9379.070155,7879732,0,1125676,9005408,562838,60.010000,3.560000,12.780000,141.470000,31.370000
130,9598.342982,8064140,0,1152020,9216160,576010,60.011400,3.490000,13.530000,133.160000,34.840000
140,9528.511750,8005564,0,1143652,9149216,571826,60.012100,3.560000,14.680000,160.390000,44.220000
150,9563.552565,8035272,0,1147896,9183168,573948,60.014100,3.640000,15.670000,175.090000,43.750000
160,9471.906555,7958258,0,1136894,9095152,568447,60.014000,3.590000,16.880000,184.350000,46.220000
170,9586.374088,8054970,0,1150710,9205680,575355,60.018000,3.230000,17.720000,196.290000,49.240000
