10,2265.340779,1903048,0,271864,2174912,135932,60.005100,2.910000,4.410000,16.830000,6.680000
20,3972.758664,3337362,0,476766,3814128,238383,60.004400,3.260000,5.020000,17.110000,6.460000
30,4541.298928,3815098,0,545014,4360112,272507,60.006400,3.650000,6.590000,29.280000,10.170000
40,4965.870535,4171804,0,595972,4767776,297986,60.006800,3.740000,8.040000,30.610000,12.630000
50,5944.486199,4993926,0,713418,5707344,356709,60.006700,3.530000,8.400000,40.230000,13.940000
60,7094.971229,5960640,0,851520,6812160,425760,60.008700,3.270000,8.440000,46.330000,14.950000
70,7776.992708,6533632,0,933376,7467008,466688,60.008800,3.240000,8.990000,62.650000,19.510000
80,8087.992948,6795488,0,970784,7766272,485392,60.013900,3.420000,9.880000,100.780000,20.990000
90,8300.188305,6973204,0,996172,7969376,498086,60.009000,3.460000,10.830000,84.130000,24.700000
100,8439.758504,7090496,0,1012928,8103424,506464,60.009300,3.350000,11.830000,102.950000,30.140000
110,8544.599844,7178696,0,1025528,8204224,512764,60.010300,3.470000,12.860000,114.980000,34.270000
120,9296.826312,7810922,0,1115846,8926768,557923,60.012200,3.510000,12.890000,127.350000,33.640000
130,9290.701201,7806036,0,1115148,8921184,557574,60.014200,3.500000,13.980000,137.850000,36.470000
140,9382.981843,7883176,0,1126168,9009344,563084,60.011200,3.520000,14.910000,220.970000,42.280000
150,9583.652018,8051918,0,1150274,9202192,575137,60.012300,3.310000,15.630000,155.320000,41.420000
160,9264.131295,7784140,0,1112020,8896160,556010,60.017500,3.870000,17.250000,196.740000,50.690000
170,10116.824104,8500016,0,1214288,9714304,607144,60.013300,3.110000,16.790000,206.820000,47.200000
