10,2334.508826,1961092,0,280156,2241248,140078,60.003200,2.990000,4.270000,13.500000,6.030000
20,3984.274356,3347008,0,478144,3825152,239072,60.003900,3.280000,5.010000,18.500000,6.450000
30,4566.208600,3835986,0,547998,4383984,273999,60.005800,3.580000,6.560000,35.090000,9.960000
40,5197.952895,4366768,0,623824,4990592,311912,60.006700,3.490000,7.680000,41.440000,12.630000
50,6269.854099,5267248,0,752464,6019712,376232,60.006500,3.480000,7.960000,52.360000,14.390000
60,7066.743101,5936826,0,848118,6784944,424059,60.007700,3.470000,8.480000,82.460000,16.080000
70,7696.740339,6466264,0,923752,7390016,461876,60.009300,3.360000,9.080000,70.010000,18.320000
80,8150.106483,6847162,0,978166,7825328,489083,60.009400,3.440000,9.800000,68.200000,21.860000
90,8223.649019,6909028,0,987004,7896032,493502,60.010100,3.210000,10.930000,101.560000,26.850000
100,8165.318012,6860056,0,980008,7840064,490004,60.010400,3.310000,12.230000,146.330000,31.250000
110,8571.704713,7201516,0,1028788,8230304,514394,60.010700,3.670000,12.820000,121.550000,31.470000
120,9094.902358,7641004,0,1091572,8732576,545786,60.010100,3.550000,13.180000,139.190000,35.260000
130,8702.222533,7311402,0,1044486,8355888,522243,60.012600,3.590000,14.920000,144.370000,45.990000
140,8616.514642,7239344,0,1034192,8273536,517096,60.012200,3.620000,16.230000,230.580000,50.580000
150,8672.661325,7287476,0,1041068,8328544,520534,60.020100,3.500000,17.280000,186.070000,54.550000
160,9510.426352,7990276,0,1141468,9131744,570734,60.011400,3.400000,16.810000,182.390000,46.380000
170,10260.323459,8620654,0,1231522,9852176,615761,60.013800,3.070000,16.560000,191.200000,46.430000
