10,2226.957068,1870778,0,267254,2138032,133627,60.004300,2.940000,4.480000,15.120000,6.570000
20,3990.947240,3352608,0,478944,3831552,239472,60.003800,3.340000,5.000000,15.580000,6.420000
30,4543.353237,3816792,0,545256,4362048,272628,60.005900,3.470000,6.590000,34.310000,10.040000
40,5460.596264,4587436,0,655348,5242784,327674,60.007000,3.280000,7.310000,57.100000,13.930000
50,6183.526173,5194742,0,742106,5936848,371053,60.006700,3.430000,8.070000,73.270000,17.570000
60,6902.361391,5798660,0,828380,6627040,414190,60.007000,3.270000,8.680000,89.400000,20.720000
70,7270.073139,6107808,0,872544,6980352,436272,60.009300,3.280000,9.620000,110.540000,23.950000
80,7671.342679,6444830,0,920690,7365520,460345,60.008400,3.290000,10.420000,107.080000,26.170000
90,7876.152942,6617016,0,945288,7562304,472644,60.009500,3.190000,11.410000,105.400000,28.930000
100,7968.251694,6695094,0,956442,7651536,478221,60.015800,3.430000,12.530000,129.960000,32.260000
110,8172.784212,6866958,0,980994,7847952,490497,60.015900,3.350000,13.440000,134.710000,36.060000
120,9568.714693,8038926,0,1148418,9187344,574209,60.009000,3.540000,12.530000,117.160000,32.340000
130,9380.633314,7881216,0,1125888,9007104,562944,60.011300,3.590000,13.840000,149.480000,35.290000
140,8684.413992,7296464,0,1042352,8338816,521176,60.012800,3.700000,16.100000,172.520000,43.450000
150,9138.943412,7678734,0,1096962,8775696,548481,60.015800,3.440000,16.400000,212.410000,44.580000
160,8683.104670,7295680,0,1042240,8337920,521120,60.015400,3.580000,18.410000,215.430000,53.850000
170,9845.480977,8272754,0,1181822,9454576,590911,60.018500,3.280000,17.250000,205.980000,49.430000
