10,2042.333562,1715686,0,245098,1960784,122549,60.004400,3.030000,4.890000,22.500000,7.110000
20,3977.915284,3341744,0,477392,3819136,238696,60.005300,3.320000,5.020000,16.870000,6.520000
30,4556.989871,3828216,0,546888,4375104,273444,60.005400,3.500000,6.570000,41.310000,10.240000
40,5344.631055,4489954,0,641422,5131376,320711,60.006200,3.320000,7.470000,47.480000,13.090000
50,6783.449627,5698658,0,814094,6512752,407047,60.005900,3.260000,7.360000,54.780000,15.610000
60,7230.679245,6074712,0,867816,6942528,433908,60.009300,3.120000,8.290000,82.960000,16.870000
70,7712.275509,6479186,0,925598,7404784,462799,60.008100,3.240000,9.070000,77.140000,18.550000
80,8064.495702,6775328,0,967904,7743232,483952,60.010200,3.390000,9.910000,84.640000,22.330000
90,8287.517831,6962536,0,994648,7957184,497324,60.008800,3.460000,10.850000,101.530000,25.960000
100,8501.009825,7142086,0,1020298,8162384,510149,60.010400,3.690000,11.750000,106.100000,28.340000
110,8490.483355,7133896,0,1019128,8153024,509564,60.015900,3.610000,12.940000,128.970000,33.560000
120,8390.281701,7049070,0,1007010,8056080,503505,60.010500,3.470000,14.290000,183.570000,40.860000
130,9474.850654,7960400,0,1137200,9097600,568600,60.011500,3.540000,13.710000,168.980000,33.610000
140,8619.161246,7241640,0,1034520,8276160,517260,60.012800,3.390000,16.230000,181.070000,50.220000
150,10027.627578,8424962,0,1203566,9628528,601783,60.012500,3.250000,14.950000,185.210000,39.240000
160,8743.899371,7346626,0,1049518,8396144,524759,60.014300,3.550000,18.280000,188.680000,57.480000
170,10217.836464,8585486,0,1226498,9811984,613249,60.017500,3.240000,16.620000,241.890000,47.470000
