10,2261.343884,1899646,0,271378,2171024,135689,60.003700,3.000000,4.410000,15.820000,6.440000
20,3966.662278,3332224,0,476032,3808256,238016,60.004100,3.380000,5.030000,17.540000,6.560000
30,4548.084599,3820754,0,545822,4366576,272911,60.005700,3.460000,6.580000,32.500000,9.880000
40,5066.193381,4256028,0,608004,4864032,304002,60.006000,3.550000,7.880000,37.160000,12.530000
50,5817.303125,4887064,0,698152,5585216,349076,60.006500,3.500000,8.580000,40.020000,13.670000
60,7173.507665,6026580,0,860940,6887520,430470,60.008300,3.470000,8.350000,47.110000,15.960000
70,7690.560466,6460846,0,922978,7383824,461489,60.007200,3.380000,9.090000,80.730000,19.900000
80,7966.631283,6692896,0,956128,7649024,478064,60.008300,3.420000,10.030000,92.860000,22.410000
90,8218.655797,6904856,0,986408,7891264,493204,60.010300,3.390000,10.940000,112.060000,25.620000
100,9024.226862,7581854,0,1083122,8664976,541561,60.011900,3.530000,11.070000,129.840000,25.120000
110,8539.399423,7174566,0,1024938,8199504,512469,60.012300,3.450000,12.870000,132.290000,31.820000
120,9150.201877,7687694,0,1098242,8785936,549121,60.011900,3.530000,13.100000,147.080000,33.420000
130,8856.369639,7440454,0,1062922,8503376,531461,60.008900,3.370000,14.660000,139.160000,39.570000
140,8820.904451,7411054,0,1058722,8469776,529361,60.012100,3.520000,15.860000,174.950000,42.670000
150,9288.483808,7804342,0,1114906,8919248,557453,60.015500,3.480000,16.130000,194.410000,43.840000
160,10032.307190,8429610,0,1204230,9633840,602115,60.017600,3.190000,15.940000,188.700000,47.020000
170,8737.016092,7341124,0,1048732,8389856,524366,60.016600,3.490000,19.440000,271.110000,59.490000
