"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
6,60.070,11.740,23.926,0.032,0.0,4.232,10299600.0,26114399.0,0.0,110592.0,831849.0,197604.0,119800.0,119791.0
6,59.815,11.199,24.213,0.0,0.0,4.773,10369898.0,26290461.0,0.0,16384.0,720145.0,198348.0,120503.0,120500.0
6,59.610,11.609,24.240,0.0,0.0,4.541,10427274.0,26439216.0,0.0,16384.0,709151.0,199728.0,121303.0,121300.0
6,60.133,11.830,23.406,0.0,0.0,4.631,10490134.0,26597479.0,0.0,16384.0,718990.0,201433.0,121922.0,121922.0
6,60.190,11.524,23.937,0.032,0.0,4.317,10437902.0,26472184.0,0.0,16384.0,709687.0,198914.0,121447.0,121435.0
6,59.513,11.723,23.959,0.0,0.0,4.805,10383288.0,26320074.0,0.0,36864.0,743003.0,198975.0,120694.0,120693.0
6,59.962,11.558,23.627,0.0,0.0,4.853,10456672.0,26518106.0,0.0,16384.0,770377.0,200095.0,121653.0,121649.0
6,60.791,11.171,23.196,0.032,0.0,4.810,10482490.0,26584087.0,0.0,20480.0,721861.0,199945.0,121860.0,121860.0
6,60.243,11.806,23.357,0.0,0.0,4.595,10542552.0,26725406.0,0.0,16384.0,722387.0,202411.0,122576.0,122566.0
6,60.617,11.507,23.554,0.0,0.0,4.323,10505022.0,26632002.0,0.0,90112.0,713400.0,201522.0,122172.0,122179.0
6,59.381,12.093,23.580,0.0,0.0,4.946,10422764.0,26434419.0,0.0,24576.0,732866.0,200131.0,121168.0,121167.0
6,60.255,11.943,23.185,0.0,0.0,4.618,10529096.0,26695077.0,0.0,28672.0,719722.0,201836.0,122452.0,122443.0
6,60.307,11.441,23.362,0.032,0.0,4.858,10513548.0,26656632.0,0.0,16384.0,718185.0,201409.0,122276.0,122276.0
6,60.879,11.259,23.656,0.0,0.0,4.206,10478852.0,26568623.0,0.0,16384.0,712233.0,199885.0,121818.0,121823.0
6,60.070,11.436,23.316,0.0,0.0,5.178,10461122.0,26522504.0,0.0,16384.0,714002.0,201239.0,121661.0,121654.0
6,60.348,11.848,23.191,0.0,0.0,4.613,10422118.0,26437237.0,0.0,24576.0,760373.0,201621.0,121194.0,121193.0
6,60.122,11.353,23.601,0.0,0.0,4.925,10444252.0,26472423.0,0.0,28672.0,754258.0,199786.0,121445.0,121435.0
6,60.695,11.317,23.111,0.0,0.0,4.877,10500548.0,26630256.0,0.0,16384.0,723264.0,201602.0,122021.0,122028.0
6,60.064,11.465,23.790,0.032,0.0,4.650,10523142.0,26686607.0,0.0,16384.0,731606.0,208428.0,122472.0,122474.0
6,60.284,11.406,24.297,0.0,0.0,4.013,10476958.0,26554830.0,0.0,106496.0,744246.0,216330.0,121775.0,121766.0
6,57.378,11.495,27.074,0.032,0.0,4.022,10078932.0,25558189.0,0.0,16384.0,740422.0,206785.0,117197.0,117192.0
6,60.128,11.962,23.668,0.0,0.0,4.242,10584798.0,26840612.0,0.0,45056.0,799065.0,218227.0,123096.0,123101.0
6,59.009,12.054,24.961,0.0,0.0,3.976,10424450.0,26436175.0,0.0,16384.0,734264.0,214202.0,121181.0,121180.0
6,59.937,11.627,24.392,0.0,0.0,4.044,10529540.0,26692411.0,0.0,16384.0,741314.0,216593.0,122477.0,122461.0
6,59.885,11.812,24.005,0.032,0.0,4.266,10569750.0,26802992.0,0.0,16384.0,743253.0,217173.0,122918.0,122928.0
6,59.486,12.088,24.175,0.0,0.0,4.251,10515906.0,26665306.0,0.0,16384.0,738919.0,215236.0,122265.0,122247.0
6,61.956,12.461,21.167,0.0,0.0,4.416,10828200.0,27451228.0,0.0,49152.0,796116.0,219814.0,125941.0,125949.0
6,62.166,12.325,21.061,0.0,0.0,4.447,10893106.0,27616428.0,0.0,16384.0,779883.0,220692.0,126617.0,126613.0
6,61.944,11.865,21.931,0.0,0.0,4.260,10729602.0,27207656.0,0.0,16384.0,756277.0,216842.0,124688.0,124682.0
6,61.558,12.051,22.099,0.0,0.0,4.293,10778790.0,27327254.0,0.0,151552.0,765452.0,220246.0,125415.0,125420.0
6,61.714,13.397,20.349,0.032,0.0,4.508,10936988.0,27733731.0,0.0,16384.0,781351.0,220342.0,126982.0,126960.0
6,61.057,13.034,21.797,0.0,0.0,4.113,10633898.0,26960815.0,0.0,53248.0,868815.0,217050.0,123829.0,123843.0
6,60.741,12.421,22.497,0.0,0.0,4.341,10713624.0,27170573.0,0.0,16384.0,762025.0,217085.0,124590.0,124588.0
6,59.968,12.271,23.754,0.0,0.0,4.006,10518510.0,26669261.0,0.0,16384.0,746722.0,213195.0,122274.0,122271.0
6,62.468,11.609,21.597,0.0,0.0,4.326,10825942.0,27444621.0,0.0,20480.0,768784.0,219467.0,125799.0,125791.0
6,61.855,11.776,22.697,0.0,0.0,3.672,10659492.0,27037358.0,0.0,16384.0,757310.0,216136.0,123982.0,123989.0
6,60.969,11.735,23.087,0.032,0.0,4.177,10663854.0,27031391.0,0.0,49152.0,752545.0,216975.0,124080.0,124072.0
6,61.178,12.611,22.134,0.0,0.0,4.076,10634819.0,26966770.0,0.0,16384.0,882142.0,217625.0,123663.0,123670.0
6,61.076,11.582,23.070,0.0,0.0,4.272,10689316.0,27104592.0,0.0,16384.0,762931.0,220411.0,124301.0,124296.0
6,61.457,11.857,22.244,0.032,0.0,4.410,10834322.0,27469823.0,0.0,90112.0,769420.0,221208.0,125971.0,125969.0
