"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
15,71.831,13.928,9.515,0.0,0.0,4.726,11890918.0,30152902.0,0.0,16384.0,850602.0,203073.0,138208.0,138200.0
15,72.776,13.801,8.236,0.0,0.0,5.187,12023612.0,30484980.0,0.0,32768.0,895568.0,200023.0,139795.0,139816.0
15,73.205,13.854,7.777,0.0,0.0,5.164,12129894.0,30759929.0,0.0,20480.0,872957.0,199593.0,141039.0,141054.0
15,71.920,13.961,9.097,0.0,0.0,5.022,11998860.0,30420328.0,0.0,40960.0,863099.0,203313.0,139543.0,139548.0
15,73.231,14.187,7.801,0.0,0.0,4.781,12090570.0,30662793.0,0.0,16384.0,897591.0,200297.0,140626.0,140631.0
15,73.178,14.008,7.789,0.0,0.0,5.025,12116184.0,30720585.0,0.0,16384.0,869489.0,200066.0,140875.0,140891.0
15,74.521,14.120,5.648,0.0,0.0,5.711,12718744.0,32251914.0,0.0,36864.0,901097.0,199506.0,147760.0,147744.0
15,75.071,14.025,5.925,0.0,0.0,4.980,13187306.0,33444706.0,0.0,16384.0,929309.0,208124.0,153504.0,153528.0
15,74.976,13.735,5.958,0.0,0.0,5.331,13250184.0,33579471.0,0.0,16384.0,925538.0,207568.0,154071.0,154070.0
15,75.236,13.971,5.570,0.0,0.0,5.223,13187628.0,33439737.0,0.0,176128.0,986791.0,205132.0,153377.0,153382.0
15,74.679,14.241,6.166,0.0,0.0,4.914,13199488.0,33483748.0,0.0,16384.0,927882.0,208600.0,153478.0,153500.0
15,75.980,13.797,5.582,0.0,0.0,4.641,13272716.0,33655912.0,0.0,16384.0,933323.0,206302.0,154285.0,154288.0
15,74.850,14.623,5.641,0.0,0.0,4.885,13246352.0,33583153.0,0.0,24576.0,947929.0,206288.0,154103.0,154103.0
15,74.473,14.007,6.579,0.0,0.0,4.942,13148518.0,33341891.0,0.0,20480.0,926240.0,207791.0,152818.0,152793.0
15,73.931,14.151,7.075,0.0,0.0,4.843,12928070.0,32777040.0,0.0,16384.0,1035923.0,207414.0,150312.0,150314.0
15,72.107,13.491,9.497,0.0,0.0,4.906,12867024.0,32614608.0,0.0,28672.0,949143.0,216558.0,149610.0,149620.0
