"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
1,27.003,5.171,65.784,0.0,0.0,2.043,5464956.0,13854236.0,0.0,20480.0,273507.0,121240.0,63545.0,63539.0
1,27.299,5.154,65.574,0.0,0.0,1.973,5472664.0,13875713.0,0.0,16384.0,273674.0,121443.0,63652.0,63655.0
1,27.446,5.241,65.438,0.032,0.0,1.842,5463378.0,13856912.0,0.0,16384.0,272766.0,121223.0,63533.0,63527.0
1,27.758,5.122,65.160,0.0,0.0,1.960,5472924.0,13869510.0,0.0,16384.0,272883.0,121523.0,63632.0,63627.0
1,27.554,4.598,65.709,0.032,0.0,2.107,5469944.0,13874737.0,0.0,28672.0,274648.0,121447.0,63593.0,63595.0
1,27.541,5.178,65.311,0.032,0.032,1.906,5480480.0,13891422.0,0.0,16384.0,273257.0,121448.0,63718.0,63716.0
1,27.579,5.173,65.376,0.0,0.0,1.872,5469340.0,13864043.0,0.0,20480.0,272571.0,121545.0,63598.0,63590.0
1,27.757,4.943,65.209,0.0,0.0,2.091,5470782.0,13873175.0,0.0,16384.0,273207.0,121482.0,63619.0,63610.0
1,27.639,5.357,65.135,0.0,0.032,1.838,5477878.0,13891077.0,0.0,16384.0,273842.0,121632.0,63723.0,63724.0
1,26.837,5.080,65.942,0.032,0.0,2.109,5442408.0,13797969.0,0.0,90112.0,269743.0,120288.0,63287.0,63277.0
1,27.051,5.068,65.822,0.0,0.0,2.059,5419540.0,13741445.0,0.0,28672.0,267440.0,119205.0,62987.0,62988.0
1,26.934,5.094,66.125,0.0,0.0,1.847,5430366.0,13766933.0,0.0,16384.0,267494.0,119778.0,63147.0,63132.0
1,27.284,4.553,66.157,0.032,0.0,1.974,5418736.0,13738125.0,0.0,16384.0,266975.0,119389.0,63009.0,63013.0
1,27.673,5.063,65.252,0.0,0.0,2.013,5437156.0,13784077.0,0.0,16384.0,268395.0,119898.0,63204.0,63191.0
