"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
2,32.009,6.612,58.392,0.0,0.0,2.988,6202844.0,15731062.0,0.0,32768.0,297442.0,121682.0,72119.0,72117.0
2,33.069,5.929,58.561,0.032,0.0,2.410,6207372.0,15739612.0,0.0,28672.0,293790.0,121313.0,72186.0,72189.0
2,33.207,5.977,58.065,0.032,0.0,2.720,6221046.0,15773390.0,0.0,16384.0,296571.0,122377.0,72364.0,72356.0
2,32.825,5.815,58.564,0.0,0.0,2.796,6218722.0,15766168.0,0.0,16384.0,295093.0,121858.0,72292.0,72293.0
2,32.605,5.983,58.436,0.032,0.0,2.944,6216294.0,15758631.0,0.0,16384.0,293663.0,121275.0,72243.0,72239.0
2,32.880,6.329,58.228,0.0,0.0,2.563,6211082.0,15756452.0,0.0,16384.0,296216.0,122199.0,72260.0,72258.0
2,33.312,5.737,58.479,0.032,0.0,2.441,6196596.0,15705531.0,0.0,16384.0,294904.0,122422.0,72048.0,72043.0
2,32.429,6.404,58.580,0.0,0.0,2.587,6180466.0,15668546.0,0.0,32768.0,292328.0,121313.0,71868.0,71867.0
2,33.186,6.353,57.807,0.032,0.0,2.623,6249192.0,15845386.0,0.0,16384.0,301467.0,125037.0,72676.0,72674.0
2,34.731,6.228,56.848,0.032,0.0,2.161,6339130.0,16073075.0,0.0,90112.0,315781.0,130584.0,73694.0,73686.0
2,34.285,6.026,57.152,0.0,0.0,2.537,6300830.0,15976559.0,0.0,16384.0,315217.0,129412.0,73308.0,73308.0
2,33.067,6.550,57.796,0.0,0.0,2.588,6286194.0,15937995.0,0.0,16384.0,315179.0,128954.0,73086.0,73081.0
2,34.535,6.546,56.578,0.032,0.0,2.309,6344636.0,16085350.0,0.0,16384.0,320778.0,130432.0,73749.0,73744.0
2,33.661,6.396,57.346,0.0,0.0,2.597,6291370.0,15955228.0,0.0,28672.0,311731.0,128198.0,73126.0,73125.0
2,33.911,6.524,56.949,0.0,0.0,2.616,6300268.0,15973849.0,0.0,16384.0,310503.0,129175.0,73317.0,73317.0
2,34.181,6.486,56.852,0.0,0.0,2.480,6333744.0,16055854.0,0.0,16384.0,324361.0,130649.0,73621.0,73613.0
2,33.821,6.363,57.493,0.0,0.0,2.323,6286578.0,15945554.0,0.0,16384.0,310233.0,129132.0,73113.0,73117.0
2,34.405,6.553,56.427,0.0,0.0,2.615,6346052.0,16091544.0,0.0,16384.0,315712.0,129969.0,73808.0,73801.0
2,34.172,6.242,57.357,0.032,0.0,2.197,6319848.0,16019537.0,0.0,16384.0,311350.0,129436.0,73439.0,73435.0
2,33.587,6.458,57.328,0.032,0.0,2.596,6294714.0,15960789.0,0.0,102400.0,309000.0,128177.0,73214.0,73215.0
2,33.471,6.325,57.756,0.0,0.0,2.448,6279676.0,15923561.0,0.0,16384.0,308186.0,128193.0,73032.0,73031.0
2,34.115,6.494,56.826,0.032,0.0,2.534,6314226.0,16008899.0,0.0,16384.0,314064.0,130161.0,73395.0,73389.0
2,34.359,6.726,56.472,0.0,0.0,2.443,6368620.0,16147324.0,0.0,20480.0,317093.0,131294.0,74084.0,74082.0
2,34.626,6.118,56.575,0.032,0.0,2.649,6343420.0,16085990.0,0.0,16384.0,315116.0,130369.0,73741.0,73741.0
2,33.883,6.694,56.694,0.0,0.0,2.728,6363492.0,16135026.0,0.0,16384.0,316084.0,130277.0,74030.0,74024.0
