"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
11,65.488,12.062,10.546,0.0,0.0,11.904,63710519.0,48901125.0,0.0,16384.0,838958.0,192663.0,376089.0,376075.0
11,65.890,12.492,10.541,0.0,0.0,11.076,64057651.0,49175723.0,0.0,16384.0,786618.0,194164.0,378251.0,378259.0
11,64.804,13.061,10.581,0.0,0.0,11.554,64021104.0,49145923.0,0.0,28672.0,777655.0,193590.0,378005.0,377991.0
11,65.280,12.293,10.791,0.0,0.0,11.636,63854585.0,49019653.0,0.0,20480.0,772640.0,193621.0,377175.0,377163.0
11,64.826,12.865,10.511,0.094,0.0,11.704,63827347.0,49001135.0,0.0,16384.0,795021.0,193229.0,376178.0,376188.0
11,65.269,12.165,11.031,0.0,0.0,11.535,63848540.0,49005846.0,0.0,16384.0,782134.0,194360.0,377417.0,377396.0
11,66.142,12.083,10.006,0.0,0.0,11.768,64435096.0,49461089.0,0.0,16384.0,783361.0,193234.0,380305.0,380300.0
11,64.239,12.810,10.612,0.0,0.0,12.339,64165658.0,49253548.0,0.0,16384.0,775677.0,193937.0,378985.0,378978.0
11,65.599,11.770,10.766,0.0,0.0,11.864,63876984.0,49037050.0,0.0,53248.0,780404.0,193834.0,377133.0,377118.0
11,66.152,12.386,9.581,0.032,0.0,11.850,64508790.0,49517858.0,0.0,106496.0,814875.0,191777.0,380752.0,380748.0
11,65.673,12.771,9.853,0.0,0.0,11.704,64183106.0,49272178.0,0.0,16384.0,778656.0,190996.0,379043.0,379040.0
11,65.508,12.625,9.743,0.0,0.0,12.124,64487935.0,49506924.0,0.0,16384.0,781321.0,192992.0,380838.0,380838.0
11,66.109,11.739,10.571,0.0,0.0,11.581,63996418.0,49124600.0,0.0,16384.0,775128.0,193124.0,377751.0,377731.0
11,65.017,11.755,11.251,0.0,0.0,11.976,63442712.0,48702236.0,0.0,16384.0,763060.0,192766.0,374713.0,374714.0
