10,2352.214758,1976002,0,282286,2258288,141143,60.004300,3.210000,4.240000,20.570000,5.120000
20,3718.781560,3124016,0,446288,3570304,223144,60.004600,3.510000,5.370000,21.380000,7.010000
30,4179.239041,3510906,0,501558,4012464,250779,60.005900,3.880000,7.170000,22.320000,10.250000
40,4738.453334,3980732,0,568676,4549408,284338,60.006500,3.650000,8.430000,42.120000,14.100000
50,5485.220255,4608184,0,658312,5266496,329156,60.007800,3.650000,9.100000,45.140000,15.590000
60,6467.744596,5433820,0,776260,6210080,388130,60.010100,3.700000,9.260000,46.570000,17.310000
70,6981.554341,5865356,0,837908,6703264,418954,60.008700,3.780000,10.010000,71.950000,21.190000
80,7268.406809,6106520,0,872360,6978880,436180,60.010400,3.790000,10.990000,84.010000,24.220000
90,7556.441346,6348384,0,906912,7255296,453456,60.009200,3.870000,11.900000,74.990000,27.260000
100,7741.839802,6504316,0,929188,7433504,464594,60.010800,3.860000,12.900000,93.900000,31.670000
110,7870.153285,6612284,0,944612,7556896,472306,60.012300,4.140000,13.960000,95.300000,34.390000
120,8462.726735,7109816,0,1015688,8125504,507844,60.009500,4.160000,14.170000,136.180000,33.890000
130,8741.891029,7344498,0,1049214,8393712,524607,60.010700,3.850000,14.860000,121.370000,36.820000
140,7882.231009,6622630,0,946090,7568720,473045,60.014100,3.710000,17.750000,220.640000,49.970000
150,8688.152013,7300006,0,1042858,8342864,521429,60.016100,4.110000,17.250000,142.240000,45.200000
160,8656.794509,7273392,0,1039056,8312448,519528,60.013900,4.150000,18.460000,160.640000,49.650000
170,8636.213671,7256088,0,1036584,8292672,518292,60.013800,4.030000,19.670000,205.740000,53.510000
