10,2370.730959,1991570,0,284510,2276080,142255,60.004700,3.140000,4.210000,22.530000,5.060000
20,3684.408758,3095120,0,442160,3537280,221080,60.004200,3.660000,5.420000,21.050000,7.030000
30,4163.021180,3497270,0,499610,3996880,249805,60.005700,3.850000,7.200000,24.530000,10.680000
40,4581.715467,3849090,0,549870,4398960,274935,60.007000,3.960000,8.720000,37.650000,13.900000
50,5560.843757,4671716,0,667388,5339104,333694,60.007800,3.680000,8.980000,45.420000,15.580000
60,6467.813161,5433778,0,776254,6210032,388127,60.009000,3.450000,9.260000,51.810000,17.330000
70,6952.347149,5841052,0,834436,6675488,417218,60.011100,3.740000,10.050000,69.930000,20.820000
80,7395.633365,6213326,0,887618,7100944,443809,60.009600,3.710000,10.800000,84.350000,23.970000
90,7615.754550,6398364,0,914052,7312416,457026,60.010600,3.770000,11.800000,79.640000,27.530000
100,7583.232244,6371274,0,910182,7281456,455091,60.012800,3.630000,13.170000,135.860000,33.120000
110,8043.676054,6757814,0,965402,7723216,482701,60.010000,3.810000,13.660000,129.530000,32.620000
120,8579.101025,7207718,0,1029674,8237392,514837,60.010600,3.830000,13.970000,135.940000,33.410000
130,7942.942743,6673562,0,953366,7626928,476683,60.013400,3.940000,16.350000,157.660000,43.790000
140,8636.864266,7256816,0,1036688,8293504,518344,60.015300,3.750000,16.190000,134.340000,43.050000
150,8764.779392,7364378,0,1052054,8416432,526027,60.016000,3.740000,17.100000,129.460000,43.630000
160,8709.680644,7318290,0,1045470,8363760,522735,60.017700,4.040000,18.350000,158.610000,51.050000
170,8676.415211,7290108,0,1041444,8331552,520722,60.015800,3.830000,19.580000,176.330000,56.320000
