"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
1,25.407,4.986,65.165,0.0,0.0,4.442,29658394.0,22767988.0,0.0,16384.0,215352.0,128912.0,175161.0,175163.0
1,25.838,4.344,65.155,0.032,0.0,4.631,29769465.0,22852193.0,0.0,28672.0,215267.0,129617.0,175749.0,175752.0
1,25.191,5.064,65.191,0.0,0.0,4.554,29704351.0,22803808.0,0.0,24576.0,221714.0,126126.0,175389.0,175385.0
1,25.119,4.992,65.405,0.0,0.0,4.483,29797998.0,22874453.0,0.0,16384.0,228581.0,122750.0,175921.0,175922.0
1,25.710,5.016,64.921,0.0,0.0,4.353,29790886.0,22867224.0,0.0,16384.0,228657.0,122818.0,175845.0,175838.0
1,25.446,4.936,65.223,0.0,0.0,4.395,29805984.0,22881289.0,0.0,16384.0,230270.0,122884.0,176026.0,176025.0
1,25.262,4.894,64.887,0.0,0.0,4.957,30038419.0,23059173.0,0.0,16384.0,232473.0,123289.0,177337.0,177332.0
1,25.470,4.839,64.979,0.032,0.0,4.680,30058431.0,23073005.0,0.0,45056.0,232022.0,123337.0,177428.0,177423.0
1,25.088,5.011,65.177,0.0,0.0,4.724,30044215.0,23062027.0,0.0,16384.0,232202.0,123870.0,177411.0,177414.0
1,25.151,4.928,64.992,0.032,0.0,4.897,30032220.0,23056089.0,0.0,90112.0,231300.0,123273.0,177363.0,177359.0
1,25.103,5.300,64.868,0.0,0.0,4.729,29991024.0,23023350.0,0.0,16384.0,232316.0,123383.0,176993.0,176992.0
1,25.421,4.766,64.919,0.0,0.0,4.894,30017599.0,23042788.0,0.0,20480.0,236511.0,123706.0,177284.0,177284.0
1,25.768,5.160,64.672,0.0,0.0,4.400,30038524.0,23058289.0,0.0,16384.0,238020.0,123647.0,177271.0,177267.0
1,25.159,5.064,64.968,0.032,0.0,4.777,30104292.0,23109820.0,0.0,28672.0,237042.0,123568.0,177824.0,177826.0
1,25.166,4.881,64.881,0.0,0.0,5.071,29986474.0,23018301.0,0.0,16384.0,230946.0,123182.0,176982.0,176970.0
1,25.207,5.003,65.137,0.0,0.0,4.653,29982357.0,23014306.0,0.0,16384.0,233829.0,123304.0,177128.0,177125.0
1,24.897,5.176,65.037,0.0,0.0,4.890,29944925.0,22989133.0,0.0,16384.0,230042.0,123287.0,176719.0,176712.0
1,25.856,4.531,64.956,0.0,0.0,4.658,29907132.0,22956309.0,0.0,16384.0,229338.0,123315.0,176595.0,176597.0
1,25.199,5.148,65.205,0.0,0.0,4.449,29815288.0,22888932.0,0.0,16384.0,228883.0,122917.0,176052.0,176052.0
1,25.698,4.569,64.975,0.032,0.0,4.727,29975793.0,23009772.0,0.0,102400.0,229891.0,123025.0,176862.0,176854.0
1,25.828,4.762,64.585,0.0,0.0,4.825,29926449.0,22971860.0,0.0,16384.0,232073.0,123089.0,176794.0,176798.0
1,24.856,5.137,65.284,0.0,0.0,4.722,30019213.0,23047348.0,0.0,16384.0,229987.0,123378.0,177219.0,177207.0
1,26.012,3.953,65.317,0.0,0.0,4.718,29955490.0,22992452.0,0.0,16384.0,226103.0,124129.0,176777.0,176776.0
1,26.215,4.795,64.543,0.0,0.0,4.448,29939770.0,22983850.0,0.0,16384.0,224168.0,125007.0,176848.0,176846.0
1,25.563,4.757,64.986,0.0,0.0,4.694,29869156.0,22929354.0,0.0,16384.0,222962.0,124559.0,176349.0,176343.0
1,24.960,4.602,65.580,0.0,0.0,4.858,29811560.0,22884301.0,0.0,28672.0,222469.0,124613.0,176047.0,176050.0
1,25.634,4.626,64.956,0.0,0.0,4.785,29822102.0,22892527.0,0.0,16384.0,224565.0,124321.0,176002.0,175996.0
1,24.928,4.807,65.489,0.032,0.0,4.744,29698354.0,22798151.0,0.0,16384.0,220962.0,124574.0,175345.0,175339.0
1,25.403,5.340,64.897,0.0,0.0,4.360,29800425.0,22876600.0,0.0,16384.0,222983.0,124371.0,176019.0,176022.0
1,25.437,4.763,65.227,0.032,0.0,4.541,29802344.0,22876419.0,0.0,90112.0,222332.0,124505.0,175964.0,175959.0
1,25.641,5.002,64.989,0.0,0.0,4.368,29801682.0,22877630.0,0.0,16384.0,222388.0,124886.0,175907.0,175904.0
1,25.302,5.111,65.175,0.0,0.0,4.413,29785401.0,22864983.0,0.0,28672.0,222271.0,124617.0,175850.0,175854.0
1,25.929,4.544,65.014,0.0,0.0,4.512,29852742.0,22916658.0,0.0,28672.0,224443.0,123764.0,176263.0,176255.0
1,25.550,4.817,65.199,0.0,0.0,4.434,30016228.0,23041718.0,0.0,16384.0,227559.0,123861.0,177170.0,177173.0
1,25.423,4.753,65.327,0.032,0.0,4.466,29996928.0,23026763.0,0.0,16384.0,226474.0,123730.0,177190.0,177182.0
