"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
8,61.366,11.870,15.712,0.0,0.0,11.052,60166331.0,46189089.0,0.0,28672.0,833542.0,194404.0,355338.0,355324.0
8,63.065,11.307,14.447,0.0,0.0,11.181,61520822.0,47225966.0,0.0,16384.0,759556.0,195637.0,363234.0,363229.0
8,60.526,12.238,15.377,0.0,0.0,11.858,60856092.0,46713770.0,0.0,16384.0,749604.0,194853.0,359262.0,359254.0
8,62.271,12.366,13.943,0.032,0.0,11.388,61992526.0,47587086.0,0.0,28672.0,778714.0,195463.0,366000.0,365996.0
8,61.670,11.623,14.449,0.0,0.0,12.258,61694995.0,47362214.0,0.0,16384.0,754591.0,195994.0,364156.0,364154.0
8,60.937,12.351,15.431,0.0,0.0,11.282,59715331.0,45843336.0,0.0,16384.0,870735.0,190985.0,352805.0,352802.0
8,62.850,11.733,14.470,0.0,0.0,10.947,61343506.0,47085365.0,0.0,28672.0,764992.0,194126.0,362037.0,362042.0
8,62.460,12.081,14.073,0.0,0.0,11.385,61709730.0,47371989.0,0.0,16384.0,758243.0,195094.0,364344.0,364331.0
8,61.316,12.111,14.495,0.0,0.0,12.079,61603620.0,47290781.0,0.0,16384.0,753775.0,193834.0,363499.0,363502.0
8,62.369,11.939,14.040,0.032,0.0,11.621,61819898.0,47456282.0,0.0,90112.0,757246.0,194547.0,364882.0,364890.0
8,62.425,11.780,13.795,0.0,0.0,12.0,61968083.0,47566592.0,0.0,16384.0,763312.0,195975.0,366200.0,366187.0
8,62.187,11.537,14.136,0.0,0.0,12.139,61931325.0,47543470.0,0.0,16384.0,761445.0,195642.0,365545.0,365545.0
8,61.232,12.512,13.965,0.0,0.0,12.291,61698738.0,47364058.0,0.0,32768.0,755006.0,195040.0,364441.0,364435.0
8,61.979,12.042,15.139,0.0,0.0,10.841,60847376.0,46709524.0,0.0,20480.0,746617.0,193733.0,359084.0,359086.0
8,62.465,11.569,14.555,0.0,0.0,11.412,61305398.0,47058031.0,0.0,16384.0,744803.0,194819.0,362086.0,362082.0
8,62.308,11.414,14.174,0.0,0.0,12.104,61649735.0,47325042.0,0.0,16384.0,768510.0,195323.0,363821.0,363824.0
8,61.599,12.181,14.857,0.0,0.0,11.363,61364804.0,47110154.0,0.0,16384.0,744209.0,196178.0,362438.0,362441.0
8,61.555,12.500,14.169,0.0,0.0,11.776,61734415.0,47387172.0,0.0,16384.0,754715.0,195462.0,364405.0,364396.0
8,62.155,12.437,14.196,0.0,0.0,11.212,61721692.0,47378964.0,0.0,36864.0,753302.0,195636.0,364301.0,364299.0
8,60.995,12.452,14.702,0.032,0.0,11.819,61439804.0,47162404.0,0.0,163840.0,748613.0,195403.0,362656.0,362655.0
8,62.148,11.406,14.882,0.0,0.0,11.564,60943880.0,46790168.0,0.0,16384.0,819626.0,194266.0,360051.0,360041.0
8,61.711,12.430,14.616,0.0,0.0,11.243,60844441.0,46705351.0,0.0,16384.0,814297.0,194917.0,359232.0,359235.0
8,61.885,12.201,14.533,0.0,0.0,11.381,61496296.0,47204512.0,0.0,16384.0,751670.0,195465.0,363004.0,363008.0
8,62.728,12.098,13.611,0.032,0.0,11.531,62141809.0,47707885.0,0.0,16384.0,767776.0,196518.0,366972.0,366958.0
8,61.933,12.203,13.883,0.0,0.0,11.981,61986266.0,47581302.0,0.0,40960.0,761500.0,195839.0,365826.0,365822.0
8,63.267,12.433,13.314,0.0,0.0,10.985,61994549.0,47591236.0,0.0,20480.0,774939.0,195003.0,366036.0,366041.0
8,62.816,12.532,12.973,0.0,0.0,11.679,61375369.0,47111383.0,0.0,16384.0,908236.0,192262.0,362422.0,362438.0
8,64.423,12.551,11.356,0.0,0.0,11.670,63141585.0,48473918.0,0.0,16384.0,792571.0,195264.0,372927.0,372913.0
8,62.769,12.137,12.863,0.0,0.0,12.231,62296698.0,47824811.0,0.0,16384.0,780696.0,195510.0,367693.0,367695.0
8,63.156,12.323,12.889,0.0,0.0,11.632,62428905.0,47918712.0,0.0,90112.0,771085.0,195938.0,368583.0,368583.0
8,64.205,12.342,11.648,0.0,0.0,11.806,63147221.0,48477222.0,0.0,28672.0,786199.0,195651.0,372944.0,372928.0
8,62.765,12.370,12.717,0.063,0.0,12.085,62657205.0,48095076.0,0.0,16384.0,776967.0,196103.0,369678.0,369690.0
8,64.180,12.204,12.204,0.0,0.0,11.413,62815901.0,48224038.0,0.0,16384.0,774347.0,196303.0,371005.0,370996.0
8,62.983,12.286,12.856,0.0,0.0,11.875,62448818.0,47938107.0,0.0,16384.0,765017.0,195559.0,368618.0,368624.0
8,63.536,12.417,12.071,0.0,0.0,11.976,62782854.0,48191299.0,0.0,16384.0,775555.0,194839.0,370650.0,370631.0
8,63.229,11.787,12.884,0.0,0.0,12.100,62404380.0,47904927.0,0.0,16384.0,768219.0,196348.0,368409.0,368427.0
8,62.702,11.481,14.209,0.0,0.0,11.608,61417961.0,47150355.0,0.0,28672.0,772531.0,195097.0,362800.0,362785.0
8,62.563,12.122,13.350,0.0,0.0,11.965,62195470.0,47743997.0,0.0,16384.0,762861.0,195628.0,367143.0,367162.0
8,63.331,11.951,13.614,0.0,0.0,11.104,61913908.0,47530536.0,0.0,28672.0,758981.0,195962.0,365811.0,365793.0
8,63.277,12.461,12.900,0.031,0.0,11.331,62350088.0,47859386.0,0.0,106496.0,765869.0,196249.0,367945.0,367947.0
8,61.692,11.660,13.815,0.0,0.0,12.833,61832483.0,47462648.0,0.0,4096.0,755670.0,195908.0,364924.0,364923.0
8,61.798,12.618,13.975,0.0,0.0,11.609,61238581.0,47010026.0,0.0,16384.0,832804.0,194353.0,361447.0,361447.0
8,63.553,10.956,13.426,0.0,0.0,12.065,61943756.0,47556847.0,0.0,28672.0,767930.0,194361.0,365888.0,365889.0
8,62.966,12.480,13.045,0.0,0.0,11.508,62087347.0,47657963.0,0.0,16384.0,763055.0,195392.0,366657.0,366648.0
8,62.339,11.694,13.895,0.0,0.0,12.072,61754975.0,47409675.0,0.0,16384.0,757476.0,196483.0,364567.0,364569.0
8,62.940,11.903,13.474,0.0,0.0,11.683,62118150.0,47685832.0,0.0,16384.0,760237.0,196276.0,366706.0,366703.0
8,61.067,12.820,14.998,0.032,0.0,11.083,60074393.0,46111668.0,0.0,16384.0,942484.0,191740.0,354540.0,354527.0
8,62.618,12.303,13.785,0.0,0.0,11.293,61922420.0,47531039.0,0.0,16384.0,781625.0,196175.0,365671.0,365671.0
8,63.462,11.791,13.304,0.0,0.0,11.444,61950718.0,47560526.0,0.0,32768.0,781863.0,195100.0,365857.0,365868.0
8,62.878,11.965,13.665,0.0,0.0,11.492,61921534.0,47531600.0,0.0,16384.0,765225.0,195536.0,365472.0,365466.0
8,62.686,11.754,14.060,0.0,0.0,11.501,61635851.0,47317735.0,0.0,90112.0,750819.0,195192.0,364004.0,364002.0
8,63.811,11.685,12.913,0.063,0.0,11.528,62068134.0,47643688.0,0.0,16384.0,778431.0,196218.0,366335.0,366325.0
8,61.092,13.488,13.456,0.0,0.0,11.964,62155836.0,47716721.0,0.0,16384.0,767846.0,196155.0,367090.0,367097.0
8,63.191,11.880,13.902,0.032,0.0,10.995,61945522.0,47548287.0,0.0,28672.0,762465.0,195714.0,365763.0,365757.0
8,63.616,11.908,13.413,0.0,0.0,11.062,62191684.0,47744475.0,0.0,40960.0,767872.0,195971.0,367200.0,367202.0
8,62.539,12.129,14.056,0.0,0.0,11.276,61795050.0,47439582.0,0.0,16384.0,754460.0,196207.0,364852.0,364839.0
8,63.025,12.030,13.609,0.0,0.0,11.336,61887830.0,47505190.0,0.0,16384.0,777794.0,194984.0,365365.0,365376.0
8,62.132,11.737,14.141,0.0,0.0,11.990,61701659.0,47368546.0,0.0,16384.0,752766.0,195388.0,364427.0,364427.0
8,62.791,12.067,13.485,0.032,0.0,11.626,62099686.0,47667200.0,0.0,16384.0,759732.0,195424.0,366472.0,366466.0
