10,2247.818109,1888334,0,269762,2158096,134881,60.005300,3.210000,4.440000,23.160000,5.880000
20,3682.920285,3093916,0,441988,3535904,220994,60.005100,3.570000,5.420000,22.410000,7.180000
30,4155.671878,3491096,0,498728,3989824,249364,60.005700,3.840000,7.210000,27.250000,10.840000
40,4529.394218,3805116,0,543588,4348704,271794,60.006700,3.870000,8.820000,30.560000,13.840000
50,5577.048700,4685408,0,669344,5354752,334672,60.008800,3.640000,8.950000,43.790000,15.940000
60,6458.340971,5425784,0,775112,6200896,387556,60.008600,3.630000,9.280000,42.020000,17.220000
70,6974.015521,5859042,0,837006,6696048,418503,60.008900,3.450000,10.020000,79.080000,20.260000
80,7339.083400,6165950,0,880850,7046800,440425,60.010900,3.620000,10.890000,85.140000,23.990000
90,7557.784758,6349756,0,907108,7256864,453554,60.011500,3.740000,11.890000,67.870000,27.610000
100,7505.057372,6305446,0,900778,7206224,450389,60.011400,3.640000,13.310000,131.420000,32.940000
110,8535.589187,7171066,0,1024438,8195504,512219,60.009800,3.940000,12.870000,84.300000,29.790000
120,8650.690627,7267876,0,1038268,8306144,519134,60.010700,4.070000,13.860000,93.700000,33.010000
130,8748.358585,7349748,0,1049964,8399712,524982,60.009200,3.930000,14.850000,98.710000,36.580000
140,8109.140778,6813086,0,973298,7786384,486649,60.012400,3.500000,17.250000,192.040000,48.320000
150,8785.437446,7381514,0,1054502,8436016,527251,60.014200,3.990000,17.060000,142.120000,43.330000
160,8742.124636,7344988,0,1049284,8394272,524642,60.013100,3.710000,18.290000,173.650000,50.330000
170,8757.937639,7358470,0,1051210,8409680,525605,60.014700,3.780000,19.400000,199.840000,56.800000
