"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
15,66.154,13.093,8.666,0.157,0.0,11.931,63202456.0,48522576.0,0.0,40960.0,966008.0,184392.0,373798.0,373728.0
15,66.793,13.781,7.379,0.0,0.0,12.047,65117298.0,49976171.0,0.0,16384.0,815346.0,184695.0,384127.0,384099.0
15,68.353,12.319,6.820,0.0,0.0,12.508,65634583.0,50386054.0,0.0,16384.0,809887.0,182803.0,387606.0,387582.0
15,67.751,13.075,6.975,0.0,0.0,12.199,70511568.0,54127724.0,0.0,16384.0,860009.0,194937.0,416307.0,416287.0
15,68.380,13.068,6.424,0.0,0.0,12.128,70900776.0,54431065.0,0.0,20480.0,867237.0,195697.0,418899.0,418885.0
15,68.448,12.804,6.260,0.0,0.0,12.488,71362979.0,54780306.0,0.0,16384.0,875890.0,193682.0,421249.0,421220.0
15,69.098,12.575,6.256,0.0,0.0,12.072,71376999.0,54790018.0,0.0,28672.0,859809.0,194990.0,421339.0,421322.0
15,68.136,13.508,6.379,0.0,0.0,11.976,71325548.0,54752164.0,0.0,16384.0,859658.0,195758.0,421187.0,421170.0
15,68.567,12.945,6.236,0.0,0.0,12.252,71416681.0,54829119.0,0.0,16384.0,861896.0,194004.0,421044.0,421039.0
15,67.443,13.306,7.675,0.0,0.0,11.576,70608489.0,54196752.0,0.0,90112.0,850038.0,197916.0,417541.0,417515.0
15,68.691,12.870,7.206,0.031,0.0,11.202,70842596.0,54380966.0,0.0,16384.0,870868.0,197143.0,418322.0,418310.0
15,66.750,12.822,8.517,0.0,0.0,11.911,70182326.0,53869551.0,0.0,32768.0,841958.0,199406.0,414224.0,414160.0
15,68.025,12.571,7.806,0.0,0.0,11.599,70640183.0,54227368.0,0.0,16384.0,851273.0,197839.0,417104.0,417105.0
15,68.355,12.457,7.581,0.0,0.0,11.607,70813405.0,54369017.0,0.0,16384.0,851593.0,198545.0,418122.0,418120.0
15,67.954,12.806,7.282,0.0,0.0,11.959,71056876.0,54542652.0,0.0,16384.0,852987.0,197573.0,419599.0,419583.0
15,66.667,13.522,8.019,0.0,0.0,11.792,70093794.0,53810356.0,0.0,16384.0,874255.0,198919.0,413428.0,413416.0
15,68.697,13.281,6.279,0.0,0.0,11.743,71415502.0,54814068.0,0.0,16384.0,878880.0,194743.0,421862.0,421845.0
15,67.453,13.270,7.704,0.0,0.0,11.572,70503388.0,54125437.0,0.0,28672.0,845175.0,197187.0,416563.0,416534.0
15,68.474,12.880,7.239,0.0,0.0,11.407,70909039.0,54434647.0,0.0,16384.0,852700.0,197921.0,418764.0,418764.0
15,69.628,13.012,6.412,0.0,0.0,10.948,71113826.0,54589510.0,0.0,77824.0,854224.0,195115.0,419736.0,419722.0
15,68.010,12.878,7.210,0.0,0.0,11.902,70543011.0,54149159.0,0.0,16384.0,845982.0,197004.0,416467.0,416437.0
15,66.583,14.416,7.506,0.0,0.0,11.495,69079859.0,53023613.0,0.0,16384.0,1027761.0,193647.0,407689.0,407681.0
15,68.074,13.300,6.713,0.0,0.0,11.913,70748808.0,54322081.0,0.0,16384.0,877198.0,197399.0,418071.0,418053.0
15,68.805,12.390,7.075,0.0,0.0,11.730,70598590.0,54188914.0,0.0,32768.0,853711.0,196698.0,416653.0,416648.0
15,67.967,13.436,6.891,0.0,0.0,11.705,70592354.0,54197586.0,0.0,28672.0,856030.0,195182.0,416996.0,416967.0
15,67.701,13.076,7.651,0.0,0.0,11.571,69987371.0,53715729.0,0.0,16384.0,837870.0,197787.0,412982.0,412966.0
15,68.126,13.039,6.331,0.157,0.0,12.346,70660782.0,54241935.0,0.0,16384.0,891372.0,195980.0,417230.0,417219.0
15,68.750,12.438,7.250,0.0,0.0,11.562,70349839.0,54002803.0,0.0,16384.0,850890.0,196968.0,415410.0,415407.0
15,68.249,13.519,6.650,0.0,0.0,11.583,71074468.0,54559971.0,0.0,16384.0,857141.0,195904.0,419611.0,419571.0
15,68.616,12.830,7.170,0.031,0.0,11.352,70507563.0,54118382.0,0.0,102400.0,845039.0,196565.0,416191.0,416170.0
15,68.919,13.168,6.977,0.0,0.0,10.937,70507869.0,54138812.0,0.0,16384.0,852886.0,197074.0,416696.0,416679.0
15,68.386,13.149,6.543,0.0,0.0,11.922,70675630.0,54243283.0,0.0,16384.0,871082.0,195712.0,416933.0,416932.0
15,68.050,13.711,6.698,0.0,0.0,11.541,70694709.0,54277167.0,0.0,16384.0,856183.0,196538.0,417819.0,417798.0
15,68.102,13.231,6.505,0.0,0.0,12.162,70773028.0,54326526.0,0.0,16384.0,855973.0,197674.0,417649.0,417651.0
15,69.289,13.569,5.578,0.0,0.0,11.564,71471570.0,54862191.0,0.0,32768.0,858815.0,194497.0,421999.0,421967.0
