"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
8,62.054,12.101,14.502,0.0,0.0,11.343,61831651.0,47465069.0,0.0,28672.0,737870.0,196172.0,365034.0,365034.0
8,62.639,12.019,14.022,0.0,0.0,11.320,62207581.0,47754970.0,0.0,16384.0,734312.0,197782.0,367438.0,367431.0
8,61.094,12.358,14.665,0.032,0.0,11.852,61902338.0,47518974.0,0.0,28672.0,730296.0,197715.0,365444.0,365446.0
8,62.528,11.530,14.539,0.0,0.0,11.403,61694399.0,47353125.0,0.0,16384.0,723516.0,197296.0,364210.0,364211.0
8,62.048,11.668,14.204,0.0,0.0,12.080,62192163.0,47741224.0,0.0,16384.0,744721.0,197880.0,367166.0,367150.0
8,62.087,11.600,14.398,0.0,0.0,11.914,62018445.0,47612158.0,0.0,28672.0,730862.0,197320.0,365947.0,365954.0
8,63.453,11.122,14.115,0.0,0.0,11.311,62064652.0,47643747.0,0.0,16384.0,734305.0,197811.0,366591.0,366584.0
8,62.191,11.811,13.933,0.0,0.0,12.065,62312602.0,47838107.0,0.0,40960.0,732451.0,197526.0,368025.0,368020.0
8,62.042,12.326,14.633,0.0,0.0,10.999,61658602.0,47327097.0,0.0,16384.0,724185.0,196050.0,364089.0,364079.0
8,61.412,12.219,14.562,0.0,0.0,11.808,61794148.0,47437027.0,0.0,77824.0,730529.0,196705.0,364702.0,364711.0
8,61.870,12.059,14.515,0.0,0.0,11.555,61893679.0,47510166.0,0.0,16384.0,727494.0,196118.0,365286.0,365293.0
8,61.720,11.689,14.083,0.0,0.0,12.508,62105292.0,47677946.0,0.0,16384.0,724593.0,196101.0,366569.0,366565.0
8,62.075,12.296,14.780,0.031,0.0,10.818,61685070.0,47356269.0,0.0,16384.0,716855.0,195590.0,364504.0,364487.0
8,61.625,12.174,14.591,0.0,0.0,11.610,61680181.0,47342022.0,0.0,28672.0,725681.0,196104.0,363942.0,363956.0
8,61.926,11.720,14.824,0.0,0.0,11.530,61290012.0,47052108.0,0.0,16384.0,753652.0,197309.0,362046.0,362037.0
8,62.275,11.817,14.155,0.0,0.0,11.754,61780235.0,47423746.0,0.0,20480.0,728972.0,195357.0,364830.0,364832.0
8,61.971,12.066,14.403,0.0,0.0,11.560,61509802.0,47216320.0,0.0,16384.0,720385.0,194101.0,363019.0,363021.0
8,62.687,11.812,14.136,0.0,0.0,11.366,62171010.0,47734780.0,0.0,16384.0,737789.0,196287.0,367200.0,367194.0
8,62.347,11.955,13.806,0.0,0.0,11.892,62198719.0,47740146.0,0.0,20480.0,738667.0,196293.0,366748.0,366762.0
8,59.488,12.188,16.451,0.032,0.0,11.841,60048682.0,46098777.0,0.0,102400.0,767570.0,193384.0,354950.0,354925.0
8,60.935,12.928,14.434,0.0,0.0,11.704,61519885.0,47225108.0,0.0,16384.0,767075.0,195983.0,363133.0,363140.0
8,62.437,12.247,13.794,0.0,0.0,11.521,62169285.0,47722021.0,0.0,16384.0,741068.0,195987.0,367080.0,367076.0
8,62.149,12.197,14.245,0.0,0.0,11.409,61959856.0,47565472.0,0.0,16384.0,731200.0,196592.0,365861.0,365863.0
