10,2282.718290,1917608,0,273944,2191552,136972,60.003900,3.060000,4.370000,14.310000,5.630000
20,3673.698279,3086174,0,440882,3527056,220441,60.005200,3.650000,5.430000,20.100000,7.200000
30,4141.434678,3479182,0,497026,3976208,248513,60.006500,3.920000,7.230000,30.470000,10.540000
40,4621.330165,3882312,0,554616,4436928,277308,60.006100,3.700000,8.640000,45.440000,14.480000
50,5498.520994,4619258,0,659894,5279152,329947,60.006500,3.630000,9.080000,44.190000,16.030000
60,6534.162774,5489456,0,784208,6273664,392104,60.008300,3.440000,9.170000,65.990000,17.860000
70,6979.141497,5863368,0,837624,6700992,418812,60.009100,3.570000,10.020000,51.140000,19.760000
80,7299.988335,6132910,0,876130,7009040,438065,60.009000,3.820000,10.950000,64.570000,24.260000
90,7594.243180,6380472,0,911496,7291968,455748,60.012300,3.690000,11.840000,73.650000,27.610000
100,7579.216962,6367858,0,909694,7277552,454847,60.012400,3.920000,13.180000,101.620000,32.610000
110,8197.787183,6887748,0,983964,7871712,491982,60.014000,3.820000,13.400000,103.360000,32.740000
120,7806.604481,6559056,0,937008,7496064,468504,60.013800,3.680000,15.360000,160.870000,40.950000
130,8022.218816,6740034,0,962862,7702896,481431,60.012200,4.020000,16.190000,153.630000,44.340000
140,8710.044540,7318108,0,1045444,8363552,522722,60.013700,3.700000,16.060000,123.010000,39.310000
150,7755.683191,6516370,0,930910,7447280,465455,60.014700,3.720000,19.320000,204.990000,50.630000
160,7805.820778,6559392,0,937056,7496448,468528,60.022900,3.700000,20.480000,211.920000,54.300000
170,8755.398776,7356202,0,1050886,8407088,525443,60.013600,4.300000,19.400000,147.990000,50.010000
