"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
10,70.200,13.321,4.065,0.0,0.0,12.414,69344439.0,53222579.0,0.0,16384.0,863804.0,181462.0,409205.0,409158.0
10,69.687,14.075,3.480,0.0,0.0,12.759,76370350.0,58624705.0,0.0,16384.0,952602.0,196569.0,451054.0,450963.0
10,70.129,13.492,4.456,0.0,0.0,11.923,76963940.0,59077986.0,0.0,40960.0,949102.0,204057.0,454420.0,454323.0
10,70.151,13.151,4.269,0.0,0.0,12.429,77261521.0,59313733.0,0.0,16384.0,959249.0,199761.0,456389.0,456321.0
10,70.806,12.951,4.014,0.0,0.0,12.230,77132430.0,59209398.0,0.0,20480.0,981073.0,199904.0,455628.0,455540.0
10,70.489,13.784,3.697,0.0,0.0,12.030,77438146.0,59443510.0,0.0,16384.0,966900.0,198484.0,457184.0,457125.0
10,70.182,13.559,4.080,0.0,0.0,12.178,77225374.0,59279166.0,0.0,16384.0,961069.0,200154.0,456071.0,456007.0
10,68.983,13.459,5.790,0.031,0.0,11.737,75742884.0,58149774.0,0.0,16384.0,934515.0,207416.0,447212.0,447143.0
10,69.789,13.581,3.992,0.0,0.0,12.638,77324328.0,59348760.0,0.0,28672.0,956999.0,198859.0,456631.0,456563.0
10,69.897,12.879,4.470,0.0,0.0,12.754,76987649.0,59099086.0,0.0,77824.0,950270.0,201499.0,454760.0,454694.0
10,64.229,13.363,11.251,0.0,0.0,11.157,73395528.0,56354758.0,0.0,16384.0,896187.0,207817.0,433263.0,433232.0
10,62.460,13.096,14.399,0.0,0.0,10.045,72338139.0,55516672.0,0.0,16384.0,825534.0,208266.0,427005.0,426962.0
10,61.731,12.861,15.339,0.0,0.0,10.069,71499291.0,54890264.0,0.0,16384.0,819463.0,208768.0,422420.0,422415.0
10,63.680,12.856,13.205,0.0,0.0,10.260,73158131.0,56162691.0,0.0,16384.0,843335.0,210163.0,431955.0,431949.0
10,65.022,12.634,11.722,0.0,0.0,10.622,74177108.0,56944310.0,0.0,28672.0,860783.0,208647.0,437829.0,437814.0
10,61.893,13.123,14.669,0.0,0.0,10.315,70969645.0,54474962.0,0.0,20480.0,958570.0,213584.0,419213.0,419172.0
10,64.702,13.166,11.944,0.0,0.0,10.188,74099510.0,56884573.0,0.0,16384.0,852178.0,211201.0,437330.0,437335.0
10,64.173,12.068,13.451,0.0,0.0,10.308,73089796.0,56105767.0,0.0,16384.0,808918.0,209952.0,431673.0,431649.0
10,63.728,12.676,13.775,0.0,0.0,9.821,72681862.0,55794660.0,0.0,16384.0,826364.0,211829.0,429297.0,429290.0
10,61.695,12.653,15.071,0.0,0.0,10.581,71934964.0,55226237.0,0.0,163840.0,792902.0,211734.0,424643.0,424625.0
