"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
2,36.758,7.435,48.787,0.0,0.0,7.020,37772748.0,28995259.0,0.0,16384.0,311861.0,122069.0,223050.0,223045.0
2,37.821,6.905,48.780,0.0,0.0,6.494,37831766.0,29039102.0,0.0,16384.0,306773.0,121534.0,223306.0,223289.0
2,38.628,6.893,47.713,0.0,0.0,6.766,38215342.0,29337920.0,0.0,16384.0,315910.0,124458.0,225658.0,225658.0
2,38.056,7.099,47.969,0.0,0.0,6.876,38241919.0,29356645.0,0.0,40960.0,316069.0,124981.0,225762.0,225767.0
2,37.797,8.125,47.046,0.0,0.0,7.033,38671233.0,29685565.0,0.0,16384.0,326310.0,128053.0,228295.0,228297.0
2,37.758,6.637,48.809,0.0,0.0,6.796,37647044.0,28902010.0,0.0,16384.0,314284.0,122108.0,222271.0,222273.0
2,38.036,6.927,48.650,0.0,0.0,6.387,37907436.0,29102163.0,0.0,16384.0,328408.0,133233.0,223818.0,223816.0
2,36.326,6.608,51.217,0.0,0.0,5.849,37826446.0,29034136.0,0.0,16384.0,336501.0,140735.0,223338.0,223332.0
2,40.147,7.653,45.886,0.0,0.0,6.314,38297698.0,29400298.0,0.0,16384.0,363790.0,144258.0,226125.0,226121.0
2,38.031,7.204,48.663,0.031,0.0,6.071,37867774.0,29068941.0,0.0,94208.0,345721.0,140883.0,223582.0,223579.0
2,38.113,7.977,47.673,0.0,0.0,6.236,37740843.0,28972480.0,0.0,16384.0,350413.0,140848.0,222755.0,222750.0
2,38.440,8.020,47.306,0.0,0.0,6.234,38321388.0,29416741.0,0.0,16384.0,357200.0,143747.0,226232.0,226236.0
2,37.242,7.372,48.935,0.0,0.0,6.451,38547572.0,29593880.0,0.0,28672.0,373332.0,143543.0,227738.0,227736.0
2,37.730,7.070,49.176,0.0,0.0,6.024,38440691.0,29506566.0,0.0,16384.0,352089.0,141996.0,226910.0,226904.0
2,36.436,6.584,51.219,0.0,0.0,5.761,36976382.0,28386068.0,0.0,16384.0,322171.0,134548.0,218255.0,218242.0
2,37.587,7.296,48.673,0.0,0.0,6.443,38624089.0,29649177.0,0.0,28672.0,349887.0,145102.0,228035.0,228030.0
2,37.790,7.653,47.888,0.0,0.0,6.669,39231769.0,30117748.0,0.0,16384.0,340185.0,137549.0,231740.0,231741.0
2,37.256,7.035,48.609,0.0,0.0,7.099,37921785.0,29109659.0,0.0,16384.0,312878.0,124461.0,223866.0,223867.0
2,38.622,7.111,47.345,0.0,0.0,6.922,38168039.0,29298596.0,0.0,16384.0,327572.0,125553.0,225433.0,225424.0
