"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
12,69.467,13.793,4.639,0.0,0.0,12.100,65593961.0,50345465.0,0.0,28672.0,920540.0,175562.0,387168.0,387106.0
12,70.013,13.864,3.670,0.0,0.0,12.453,72068005.0,55322703.0,0.0,16384.0,873174.0,187247.0,425624.0,425486.0
12,70.695,13.838,3.632,0.031,0.0,11.803,72272603.0,55480017.0,0.0,16384.0,875293.0,186696.0,426869.0,426800.0
12,68.464,13.668,6.834,0.0,0.0,11.034,71122349.0,54611978.0,0.0,16384.0,836637.0,191015.0,420412.0,420335.0
12,68.331,12.917,8.705,0.0,0.0,10.047,70609477.0,54196363.0,0.0,16384.0,794900.0,191112.0,416775.0,416786.0
12,66.393,13.437,9.927,0.158,0.0,10.085,68572895.0,52637550.0,0.0,36864.0,926609.0,195389.0,404843.0,404826.0
12,66.938,13.369,9.549,0.0,0.0,10.144,69878542.0,53641236.0,0.0,16384.0,790181.0,189949.0,412979.0,412888.0
12,66.929,13.921,8.913,0.0,0.0,10.236,70489851.0,54117464.0,0.0,20480.0,778363.0,185178.0,415885.0,415919.0
12,67.285,13.400,8.776,0.0,0.0,10.538,70551952.0,54164064.0,0.0,16384.0,787586.0,188164.0,416604.0,416615.0
12,66.437,12.918,10.791,0.0,0.0,9.853,69332306.0,53215116.0,0.0,90112.0,773107.0,193964.0,408951.0,408932.0
12,67.192,12.965,9.558,0.0,0.0,10.284,69803557.0,53592597.0,0.0,16384.0,782594.0,188991.0,412474.0,412466.0
12,67.255,13.363,9.266,0.0,0.0,10.117,70259511.0,53925849.0,0.0,40960.0,783894.0,190213.0,414622.0,414600.0
12,67.126,12.899,9.894,0.0,0.0,10.081,69605681.0,53431994.0,0.0,16384.0,777630.0,191819.0,410803.0,410801.0
12,67.165,13.396,8.442,0.0,0.0,10.997,69667633.0,53482338.0,0.0,16384.0,801099.0,192462.0,411663.0,411605.0
12,69.881,13.494,5.636,0.0,0.0,10.989,71529195.0,54923484.0,0.0,16384.0,847904.0,192891.0,422544.0,422500.0
12,69.252,13.302,6.386,0.0,0.0,11.059,71060886.0,54530236.0,0.0,16384.0,863449.0,192614.0,419442.0,419380.0
12,68.824,13.164,7.004,0.0,0.0,11.007,70665663.0,54245967.0,0.0,0.0,829332.0,194629.0,417139.0,417088.0
12,69.763,13.586,5.498,0.0,0.0,11.153,71551502.0,54926110.0,0.0,28672.0,858573.0,196514.0,423148.0,422971.0
12,70.384,12.590,5.530,0.0,0.0,11.496,71602901.0,54969313.0,0.0,20480.0,848957.0,192272.0,422806.0,422659.0
12,69.812,13.125,5.938,0.0,0.0,11.125,71176595.0,54633366.0,0.0,90112.0,839381.0,194705.0,420419.0,420287.0
12,69.351,14.008,5.265,0.0,0.0,11.376,71743145.0,55077121.0,0.0,16384.0,850868.0,190997.0,423998.0,423915.0
12,70.138,13.759,4.878,0.0,0.0,11.226,72018920.0,55268400.0,0.0,16384.0,876205.0,189966.0,425044.0,424876.0
12,68.799,13.666,6.209,0.0,0.0,11.326,71039227.0,54540489.0,0.0,16384.0,838881.0,195392.0,419562.0,419524.0
12,69.665,13.256,5.923,0.0,0.0,11.156,70704271.0,54258193.0,0.0,28672.0,843090.0,196435.0,417409.0,417313.0
12,70.630,13.452,3.995,0.0,0.0,11.923,72101565.0,55352475.0,0.0,16384.0,864565.0,191327.0,425878.0,425723.0
12,70.281,13.469,4.250,0.0,0.0,12.0,71747972.0,55077899.0,0.0,16384.0,861254.0,188482.0,423715.0,423636.0
12,69.742,13.634,5.447,0.0,0.0,11.178,70862599.0,54391570.0,0.0,16384.0,879359.0,193818.0,418510.0,418415.0
12,71.665,13.277,3.655,0.0,0.0,11.403,72431435.0,55595619.0,0.0,16384.0,872612.0,186457.0,427605.0,427547.0
12,70.319,12.774,5.667,0.031,0.0,11.209,70725484.0,54291451.0,0.0,16384.0,842499.0,193931.0,417627.0,417589.0
12,70.715,13.050,4.902,0.0,0.0,11.333,71229274.0,54683942.0,0.0,102400.0,854725.0,194633.0,420530.0,420490.0
12,67.746,13.675,7.262,0.0,0.0,11.317,69642291.0,53469162.0,0.0,24576.0,830597.0,202366.0,411522.0,411438.0
12,67.552,14.317,6.721,0.031,0.0,11.379,68889572.0,52866433.0,0.0,16384.0,975130.0,196366.0,406715.0,406637.0
12,69.231,13.689,5.651,0.0,0.0,11.429,70640682.0,54244504.0,0.0,16384.0,896614.0,191850.0,417468.0,417393.0
12,71.299,13.739,3.482,0.0,0.0,11.481,72301431.0,55479867.0,0.0,16384.0,881779.0,184063.0,426605.0,426399.0
12,69.614,12.982,5.237,0.0,0.0,12.167,70721460.0,54296568.0,0.0,16384.0,852404.0,190825.0,418146.0,418090.0
12,69.997,13.729,4.901,0.0,0.0,11.373,71080590.0,54565891.0,0.0,45056.0,849149.0,192746.0,419315.0,419260.0
12,68.333,14.119,5.818,0.0,0.0,11.730,70310308.0,53958544.0,0.0,16384.0,833452.0,197117.0,415070.0,415004.0
12,68.457,13.304,6.683,0.0,0.0,11.555,69099562.0,53052511.0,0.0,16384.0,863892.0,200869.0,408357.0,408267.0
12,70.367,13.578,4.421,0.0,0.0,11.634,71258289.0,54704604.0,0.0,16384.0,853572.0,192021.0,420806.0,420772.0
12,70.308,13.371,4.112,0.0,0.0,12.210,71607055.0,54958372.0,0.0,106496.0,871365.0,187662.0,422397.0,422334.0
12,69.072,12.798,6.587,0.0,0.0,11.543,69499144.0,53352973.0,0.0,24576.0,824284.0,199973.0,410823.0,410786.0
12,69.434,12.736,6.352,0.0,0.0,11.478,69953822.0,53702336.0,0.0,40960.0,831134.0,198702.0,413148.0,413067.0
12,68.883,13.394,5.803,0.0,0.0,11.920,70194973.0,53886385.0,0.0,20480.0,852177.0,194560.0,414354.0,414334.0
12,68.588,13.655,5.982,0.0,0.0,11.776,70399516.0,54029954.0,0.0,16384.0,838775.0,197154.0,415581.0,415487.0
12,69.151,13.436,5.262,0.0,0.0,12.152,70904909.0,54424608.0,0.0,16384.0,847416.0,193811.0,418553.0,418518.0
12,67.906,13.812,6.562,0.0,0.0,11.719,69933814.0,53705426.0,0.0,16384.0,829593.0,200026.0,413196.0,413148.0
12,68.378,13.275,6.356,0.0,0.0,11.991,69700116.0,53508209.0,0.0,16384.0,831138.0,200258.0,412393.0,412343.0
12,69.159,13.919,5.286,0.0,0.0,11.636,69270789.0,53156359.0,0.0,28672.0,999962.0,196562.0,408218.0,408170.0
12,69.556,13.392,5.225,0.0,0.0,11.827,69939818.0,53697165.0,0.0,16384.0,903896.0,199449.0,413431.0,413336.0
12,70.317,13.618,4.456,0.0,0.0,11.610,71159286.0,54605558.0,0.0,94208.0,862374.0,191734.0,419633.0,419576.0
12,69.262,13.595,5.243,0.0,0.0,11.900,70469722.0,54098355.0,0.0,16384.0,843927.0,193052.0,416456.0,416310.0
12,70.680,12.888,4.766,0.0,0.0,11.665,71047849.0,54542643.0,0.0,16384.0,850824.0,194279.0,419573.0,419530.0
12,70.790,12.811,4.596,0.0,0.0,11.804,70941120.0,54469750.0,0.0,16384.0,869848.0,192692.0,419553.0,419486.0
12,68.600,13.439,6.236,0.0,0.0,11.724,70084877.0,53800328.0,0.0,32768.0,839074.0,199024.0,413286.0,413164.0
12,69.558,13.185,5.575,0.0,0.0,11.682,70850444.0,54374686.0,0.0,16384.0,846933.0,194981.0,418423.0,418396.0
12,67.482,12.857,8.122,0.0,0.0,11.540,68553088.0,52634007.0,0.0,16384.0,812823.0,206347.0,405083.0,404991.0
12,68.223,13.789,5.954,0.0,0.0,12.034,70287398.0,53950242.0,0.0,16384.0,837533.0,199672.0,414947.0,414907.0
12,69.592,13.323,6.270,0.0,0.0,10.815,70113412.0,53806413.0,0.0,16384.0,833210.0,200516.0,413713.0,413636.0
12,70.540,13.058,5.092,0.0,0.0,11.309,71067222.0,54569909.0,0.0,16384.0,866842.0,191613.0,419982.0,419947.0
