10,2101.176588,1765106,0,252158,2017264,126079,60.004000,2.660000,4.750000,42.380000,5.570000
20,4923.529461,4136006,0,590858,4726864,295429,60.003500,2.870000,4.050000,14.450000,4.870000
30,5917.678959,4971190,0,710170,5681360,355085,60.004100,3.160000,5.060000,22.160000,6.610000
40,6629.485936,5569158,0,795594,6364752,397797,60.004200,3.330000,6.020000,39.700000,8.750000
50,7575.706065,6364134,0,909162,7273296,454581,60.005100,2.880000,6.590000,30.030000,9.400000
60,9570.638643,8040060,0,1148580,9188640,574290,60.005400,2.910000,6.260000,49.990000,10.860000
70,10149.219158,8526154,0,1218022,9744176,609011,60.005700,2.960000,6.890000,42.720000,12.880000
80,10522.832903,8840314,0,1262902,10103216,631451,60.007700,3.250000,7.590000,56.020000,14.610000
90,11158.247497,9374162,0,1339166,10713328,669583,60.007900,3.040000,8.060000,105.650000,17.780000
100,11235.801893,9439332,0,1348476,10787808,674238,60.008000,2.860000,8.890000,267.400000,19.350000
110,11859.484231,9963212,0,1423316,11386528,711658,60.007500,3.370000,9.270000,112.520000,20.710000
120,12284.715846,10320520,0,1474360,11794880,737180,60.007900,3.250000,9.760000,109.670000,21.580000
130,13124.200107,11025798,0,1575114,12600912,787557,60.008000,3.080000,9.900000,130.430000,23.540000
140,13246.678798,11128768,0,1589824,12718592,794912,60.008400,3.110000,10.560000,124.730000,24.680000
150,13250.379110,11131988,0,1590284,12722272,795142,60.009000,3.320000,11.310000,109.250000,27.450000
160,13245.125371,11127704,0,1589672,12717376,794836,60.009700,3.050000,12.070000,128.120000,30.690000
170,13267.963728,11147430,0,1592490,12739920,796245,60.012600,3.290000,12.800000,139.360000,32.300000
