"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
11,67.776,19.347,6.972,0.0,0.0,5.905,15908142.0,40335318.0,0.0,16384.0,1242452.0,264290.0,185001.0,185002.0
11,68.072,18.779,6.417,0.0,0.0,6.732,15989154.0,40547671.0,0.0,16384.0,1230565.0,262165.0,185929.0,185925.0
11,68.118,20.576,4.322,0.0,0.0,6.984,16375190.0,41517283.0,0.0,28672.0,1259318.0,256318.0,190383.0,190395.0
11,70.561,18.666,4.666,0.0,0.0,6.107,17220440.0,43666667.0,0.0,16384.0,1325217.0,270175.0,200242.0,200238.0
11,70.418,18.673,4.527,0.0,0.0,6.382,17221874.0,43678317.0,0.0,16384.0,1330236.0,270636.0,200280.0,200286.0
11,69.076,20.050,4.620,0.0,0.0,6.254,17303144.0,43860471.0,0.0,16384.0,1319327.0,270447.0,201195.0,201186.0
11,67.867,20.200,5.293,0.0,0.0,6.640,17183296.0,43570206.0,0.0,28672.0,1305646.0,272252.0,199619.0,199616.0
11,68.340,19.893,5.460,0.0,0.0,6.307,17122010.0,43422267.0,0.0,16384.0,1309990.0,273304.0,199282.0,199289.0
11,69.471,19.424,4.911,0.0,0.0,6.193,17213824.0,43647658.0,0.0,28672.0,1305446.0,271063.0,200113.0,200113.0
11,69.692,18.907,5.025,0.0,0.0,6.376,17190572.0,43580361.0,0.0,90112.0,1311538.0,271589.0,199932.0,199932.0
11,68.125,20.156,5.500,0.0,0.0,6.219,17104710.0,43366435.0,0.0,16384.0,1292408.0,273861.0,198904.0,198901.0
11,68.890,19.094,5.914,0.031,0.0,6.071,17062942.0,43271486.0,0.0,16384.0,1288877.0,274734.0,198388.0,198400.0
11,69.330,19.925,4.480,0.0,0.0,6.266,17284576.0,43836730.0,0.0,16384.0,1314458.0,270238.0,200932.0,200934.0
11,68.819,19.242,5.453,0.0,0.0,6.487,17102542.0,43358821.0,0.0,16384.0,1294094.0,273707.0,198794.0,198801.0
11,68.840,18.871,5.611,0.0,0.0,6.677,17002516.0,43105278.0,0.0,65536.0,1326351.0,274195.0,197771.0,197770.0
11,68.907,19.786,4.648,0.0,0.0,6.658,17277845.0,43761083.0,0.0,20480.0,1309929.0,272955.0,200749.0,200764.0
11,69.981,19.197,4.454,0.0,0.0,6.368,17287996.0,43833281.0,0.0,16384.0,1314810.0,271222.0,201037.0,201042.0
11,68.179,20.275,5.319,0.0,0.0,6.227,17117944.0,43402818.0,0.0,16384.0,1295395.0,273826.0,199056.0,199052.0
11,69.098,19.994,4.370,0.0,0.0,6.539,17275262.0,43805856.0,0.0,16384.0,1314397.0,270242.0,200807.0,200827.0
11,68.233,19.518,5.984,0.0,0.0,6.266,16812518.0,42624681.0,0.0,90112.0,1374797.0,269668.0,195517.0,195512.0
11,69.224,19.568,5.322,0.0,0.0,5.886,17047628.0,43232710.0,0.0,94208.0,1336668.0,272509.0,198246.0,198234.0
11,68.310,20.289,5.182,0.0,0.0,6.219,17172470.0,43540774.0,0.0,86016.0,1310362.0,273383.0,199673.0,199683.0
11,69.383,19.492,5.233,0.0,0.0,5.892,17170550.0,43539450.0,0.0,20480.0,1305814.0,274364.0,199703.0,199713.0
11,69.376,19.234,5.303,0.0,0.0,6.087,17150754.0,43487766.0,0.0,16384.0,1301901.0,275369.0,199371.0,199355.0
11,67.451,20.414,5.801,0.094,0.0,6.240,16998192.0,43096675.0,0.0,16384.0,1326849.0,276796.0,197677.0,197686.0
11,69.605,18.946,5.176,0.0,0.0,6.274,17180640.0,43559387.0,0.0,16384.0,1314129.0,275142.0,199738.0,199738.0
11,68.206,20.358,5.372,0.0,0.0,6.063,17225692.0,43678722.0,0.0,28672.0,1306242.0,274811.0,200341.0,200350.0
11,68.158,19.862,6.037,0.0,0.0,5.943,17063322.0,43259866.0,0.0,16384.0,1288426.0,276692.0,198450.0,198453.0
11,69.219,19.360,5.115,0.0,0.0,6.307,17200720.0,43621666.0,0.0,16384.0,1304295.0,273210.0,199959.0,199960.0
11,68.457,19.738,5.497,0.031,0.0,6.277,17076914.0,43291541.0,0.0,163840.0,1316589.0,275946.0,198547.0,198546.0
11,68.672,19.956,5.576,0.0,0.0,5.796,17142292.0,43474140.0,0.0,20480.0,1297539.0,276118.0,199364.0,199354.0
11,68.758,19.413,5.868,0.0,0.0,5.961,17064792.0,43264650.0,0.0,16384.0,1285851.0,276528.0,198352.0,198369.0
11,69.037,18.974,5.538,0.0,0.0,6.451,17143192.0,43466874.0,0.0,28672.0,1295796.0,273706.0,199351.0,199335.0
11,68.598,19.276,5.701,0.0,0.0,6.425,17109322.0,43377941.0,0.0,16384.0,1293722.0,275507.0,198980.0,198975.0
11,68.795,18.717,6.009,0.0,0.0,6.479,17031700.0,43185881.0,0.0,16384.0,1284734.0,276142.0,197914.0,197918.0
11,68.229,19.566,5.977,0.0,0.0,6.228,17008468.0,43127681.0,0.0,16384.0,1298237.0,276609.0,197865.0,197865.0
11,68.273,19.597,5.388,0.0,0.0,6.742,17159710.0,43514208.0,0.0,16384.0,1297618.0,274882.0,199591.0,199588.0
11,69.783,18.697,5.351,0.0,0.0,6.169,17170630.0,43537767.0,0.0,16384.0,1300563.0,274045.0,199686.0,199687.0
11,68.954,19.455,5.670,0.0,0.0,5.921,17096028.0,43338246.0,0.0,32768.0,1291782.0,274825.0,198699.0,198696.0
11,68.858,19.531,5.634,0.0,0.0,5.978,17116406.0,43414139.0,0.0,77824.0,1292545.0,274311.0,199060.0,199064.0
11,68.341,19.589,6.066,0.0,0.0,6.003,16915380.0,42884003.0,0.0,16384.0,1362671.0,274323.0,196712.0,196713.0
11,68.178,19.631,6.002,0.0,0.0,6.189,17037524.0,43196809.0,0.0,28672.0,1281402.0,275811.0,198090.0,198086.0
11,69.486,19.486,5.138,0.0,0.0,5.890,17186374.0,43579333.0,0.0,16384.0,1302134.0,273244.0,199832.0,199840.0
11,68.922,18.985,5.733,0.0,0.0,6.360,17065718.0,43277987.0,0.0,16384.0,1288678.0,274885.0,198469.0,198472.0
11,68.092,19.868,5.501,0.0,0.0,6.539,17119907.0,43401802.0,0.0,40960.0,1291551.0,274773.0,199052.0,199050.0
11,68.197,18.838,7.185,0.0,0.0,5.779,16599894.0,42091126.0,0.0,16384.0,1410174.0,267899.0,192990.0,192987.0
11,68.551,19.582,5.746,0.0,0.0,6.121,17044782.0,43212742.0,0.0,36864.0,1300579.0,275431.0,198232.0,198232.0
11,68.409,19.874,5.417,0.0,0.0,6.299,17183416.0,43572429.0,0.0,16384.0,1307222.0,273329.0,199781.0,199791.0
11,69.123,19.232,5.401,0.0,0.0,6.244,17109396.0,43378243.0,0.0,16384.0,1298859.0,272805.0,198950.0,198936.0
11,69.412,18.359,5.973,0.031,0.0,6.224,17013734.0,43147693.0,0.0,163840.0,1289863.0,274817.0,197805.0,197811.0
11,67.437,20.158,6.108,0.032,0.0,6.266,17003066.0,43101635.0,0.0,28672.0,1305999.0,275171.0,197747.0,197739.0
11,68.630,18.835,5.795,0.0,0.0,6.740,17061678.0,43261783.0,0.0,16384.0,1292352.0,274910.0,198381.0,198379.0
11,67.670,19.818,6.083,0.0,0.0,6.428,17022416.0,43162204.0,0.0,16384.0,1286235.0,275816.0,197927.0,197923.0
11,68.621,20.031,5.486,0.0,0.0,5.862,17070488.0,43280362.0,0.0,16384.0,1299437.0,273465.0,198492.0,198503.0
11,68.413,19.645,5.550,0.0,0.0,6.392,17068144.0,43285107.0,0.0,16384.0,1292935.0,274208.0,198295.0,198290.0
11,68.538,19.582,5.207,0.0,0.0,6.673,17115990.0,43395965.0,0.0,20480.0,1314627.0,272934.0,199093.0,199093.0
11,69.815,19.393,5.224,0.0,0.0,5.568,17134894.0,43448262.0,0.0,45056.0,1298349.0,273947.0,199312.0,199325.0
11,70.221,18.959,4.896,0.0,0.0,5.925,17188554.0,43586538.0,0.0,16384.0,1304601.0,272819.0,199923.0,199926.0
11,68.977,20.138,4.893,0.0,0.0,5.991,17185000.0,43574547.0,0.0,16384.0,1305065.0,272427.0,199841.0,199836.0
