10,2038.930738,1712816,0,244688,1957504,122344,60.004000,2.590000,4.900000,26.080000,5.730000
20,4919.546360,4132660,0,590380,4723040,295190,60.003500,2.990000,4.050000,15.340000,4.830000
30,5872.715364,4933418,0,704774,5638192,352387,60.004100,3.150000,5.100000,17.760000,7.220000
40,6661.305993,5595954,0,799422,6395376,399711,60.004900,3.090000,5.990000,26.030000,8.600000
50,7752.878084,6512982,0,930426,7443408,465213,60.005200,2.890000,6.440000,28.270000,9.370000
60,9425.134113,7917812,0,1131116,9048928,565558,60.005300,2.920000,6.360000,43.660000,10.650000
70,10266.376026,8624532,0,1232076,9856608,616038,60.005400,2.940000,6.810000,61.630000,12.760000
80,10721.355187,9006914,0,1286702,10293616,643351,60.006500,3.120000,7.450000,86.090000,14.660000
90,11116.373478,9338812,0,1334116,10672928,667058,60.006800,3.110000,8.090000,94.500000,17.010000
100,11259.979903,9459660,0,1351380,10811040,675690,60.008100,3.230000,8.870000,108.940000,19.650000
110,11546.983422,9700824,0,1385832,11086656,692916,60.008400,3.610000,9.520000,88.360000,20.980000
120,12452.881125,10461780,0,1494540,11956320,747270,60.007800,3.400000,9.630000,120.400000,19.840000
130,12430.046711,10442614,0,1491802,11934416,745901,60.007900,3.470000,10.450000,126.060000,23.300000
140,13254.632716,11135376,0,1590768,12726144,795384,60.008000,3.310000,10.550000,113.590000,25.030000
150,13300.498932,11173946,0,1596278,12770224,798139,60.008200,3.200000,11.270000,123.650000,27.090000
160,13280.971409,11158210,0,1594030,12752240,797015,60.011800,3.260000,12.040000,122.290000,29.010000
170,13309.288022,11181982,0,1597426,12779408,798713,60.011700,3.060000,12.760000,135.170000,29.420000
