"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
2,27.195,8.273,60.887,0.0,0.0,3.645,8136918.0,20626683.0,0.0,16384.0,388578.0,159505.0,94604.0,94609.0
2,27.596,8.288,60.908,0.0,0.0,3.207,8143700.0,20652532.0,0.0,16384.0,386728.0,158733.0,94709.0,94707.0
2,28.626,7.551,60.442,0.0,0.0,3.381,8182716.0,20746776.0,0.0,16384.0,382111.0,157112.0,95137.0,95139.0
2,28.373,7.678,60.379,0.032,0.032,3.507,8191396.0,20773397.0,0.0,32768.0,381180.0,157272.0,95279.0,95276.0
2,27.612,8.265,60.450,0.0,0.0,3.673,8192072.0,20766490.0,0.0,16384.0,381754.0,157010.0,95201.0,95193.0
2,27.788,8.175,60.425,0.0,0.0,3.612,8185532.0,20757118.0,0.0,16384.0,382066.0,157067.0,95230.0,95229.0
2,27.638,7.906,60.918,0.0,0.0,3.538,8193316.0,20772694.0,0.0,16384.0,381517.0,156876.0,95235.0,95232.0
2,28.005,8.151,60.514,0.0,0.0,3.330,8204282.0,20800792.0,0.0,20480.0,382383.0,157231.0,95401.0,95399.0
2,27.976,8.304,60.309,0.0,0.032,3.379,8198172.0,20785278.0,0.0,20480.0,381765.0,156912.0,95331.0,95322.0
2,27.937,8.127,60.635,0.127,0.0,3.175,8162388.0,20697367.0,0.0,176128.0,380535.0,156502.0,94906.0,94910.0
2,27.632,7.786,60.976,0.032,0.0,3.574,8179538.0,20744740.0,0.0,16384.0,382023.0,156680.0,95147.0,95146.0
2,27.639,8.336,60.602,0.0,0.0,3.423,8189196.0,20759891.0,0.0,16384.0,382197.0,157399.0,95182.0,95183.0
2,27.533,7.907,61.035,0.032,0.0,3.493,8164242.0,20697766.0,0.0,16384.0,383121.0,158443.0,94937.0,94925.0
2,28.121,7.611,61.115,0.0,0.0,3.153,8171068.0,20719970.0,0.0,16384.0,383158.0,158189.0,95020.0,95019.0
2,27.852,8.175,60.963,0.0,0.0,3.010,8157210.0,20681620.0,0.0,16384.0,382511.0,157887.0,94838.0,94840.0
2,27.871,8.130,60.930,0.032,0.0,3.037,8144336.0,20649964.0,0.0,61440.0,381522.0,157521.0,94699.0,94695.0
2,27.293,7.938,60.942,0.0,0.0,3.827,8142880.0,20646922.0,0.0,16384.0,383213.0,157706.0,94687.0,94685.0
2,27.614,7.912,61.138,0.0,0.0,3.337,8148514.0,20666843.0,0.0,16384.0,382940.0,158155.0,94765.0,94767.0
