10,2069.005170,1738086,0,248298,1986384,124149,60.004200,2.560000,4.820000,19.980000,5.650000
20,4956.960844,4164090,0,594870,4758960,297435,60.003500,2.920000,4.020000,17.940000,4.810000
30,5905.722952,4961138,0,708734,5669872,354367,60.004000,3.050000,5.070000,23.260000,7.200000
40,6764.364244,5682530,0,811790,6494320,405895,60.004900,3.020000,5.900000,28.630000,8.620000
50,8212.221607,6898864,0,985552,7884416,492776,60.005200,2.790000,6.080000,42.160000,9.590000
60,9445.416579,7934864,0,1133552,9068416,566776,60.005400,2.850000,6.340000,40.700000,10.680000
70,10534.317688,8849638,0,1264234,10113872,632117,60.005500,2.970000,6.640000,78.760000,13.200000
80,10726.278303,9011170,0,1287310,10298480,643655,60.007300,3.100000,7.450000,112.570000,14.830000
90,11136.291297,9355654,0,1336522,10692176,668261,60.007500,3.050000,8.070000,88.460000,17.450000
100,11384.319522,9563960,0,1366280,10930240,683140,60.007100,3.380000,8.780000,86.840000,19.100000
110,12297.449981,10331132,0,1475876,11807008,737938,60.007400,3.350000,8.940000,112.740000,19.550000
120,12392.677704,10411324,0,1487332,11898656,743666,60.008500,3.270000,9.670000,109.580000,22.350000
130,13198.236256,11088126,0,1584018,12672144,792009,60.008700,3.260000,9.840000,110.870000,22.060000
140,13232.715596,11117204,0,1588172,12705376,794086,60.009300,3.220000,10.570000,129.070000,27.220000
150,13292.155559,11166918,0,1595274,12762192,797637,60.008100,3.240000,11.280000,116.700000,26.740000
160,13265.556080,11144980,0,1592140,12737120,796070,60.010300,2.930000,12.050000,160.700000,30.810000
170,13262.524329,11142600,0,1591800,12734400,795900,60.011200,3.150000,12.810000,143.410000,34.020000
