10,2084.995042,1751498,0,250214,2001712,125107,60.003500,2.580000,4.790000,27.730000,5.640000
20,4953.627860,4161304,0,594472,4755776,297236,60.003700,2.810000,4.030000,14.600000,4.720000
30,5914.899574,4968880,0,709840,5678720,354920,60.004400,3.160000,5.060000,21.700000,7.450000
40,6791.972682,5705742,0,815106,6520848,407553,60.005100,2.930000,5.880000,33.290000,8.660000
50,7650.157569,6426700,0,918100,7344800,459050,60.005300,2.880000,6.520000,31.450000,9.260000
60,9725.554832,8170106,0,1167158,9337264,583579,60.004700,2.880000,6.160000,38.530000,10.980000
70,10149.849933,8526826,0,1218118,9744944,609059,60.006700,2.870000,6.890000,81.910000,12.860000
80,10633.854338,8933316,0,1276188,10209504,638094,60.005900,3.150000,7.510000,61.900000,15.150000
90,10998.580147,9239762,0,1319966,10559728,659983,60.006200,3.010000,8.170000,114.460000,18.050000
100,12178.706711,10231256,0,1461608,11692864,730804,60.006700,3.280000,8.200000,102.870000,17.190000
110,11485.838838,9649584,0,1378512,11028096,689256,60.009200,3.480000,9.570000,92.020000,21.420000
120,12373.244013,10395084,0,1485012,11880096,742506,60.009000,3.320000,9.690000,95.210000,20.660000
130,13120.746429,11022970,0,1574710,12597680,787355,60.008400,3.040000,9.900000,118.140000,22.160000
140,13186.448586,11078186,0,1582598,12660784,791299,60.008500,2.670000,10.610000,189.100000,24.330000
150,13317.797111,11188870,0,1598410,12787280,799205,60.010300,3.370000,11.250000,114.730000,26.010000
160,13271.415669,11149810,0,1592830,12742640,796415,60.009800,3.160000,12.050000,140.860000,29.650000
170,13296.323698,11171034,0,1595862,12766896,797931,60.011400,3.130000,12.780000,131.690000,31.410000
