10,2067.192075,1736560,0,248080,1984640,124040,60.004100,2.490000,4.830000,25.740000,5.710000
20,4866.407570,4088014,0,584002,4672016,292001,60.003400,2.950000,4.100000,18.160000,4.860000
30,5900.702790,4956896,0,708128,5665024,354064,60.003700,3.060000,5.070000,20.410000,6.630000
40,6877.794573,5777800,0,825400,6603200,412700,60.004700,3.130000,5.800000,26.650000,8.810000
50,7827.783888,6575996,0,939428,7515424,469714,60.006000,2.800000,6.380000,29.800000,9.380000
60,8851.144389,7435680,0,1062240,8497920,531120,60.005800,2.850000,6.770000,61.820000,11.370000
70,10445.640997,8775172,0,1253596,10028768,626798,60.005700,2.870000,6.690000,113.280000,13.120000
80,10575.355295,8884246,0,1269178,10153424,634589,60.006400,2.810000,7.560000,95.580000,15.610000
90,11176.436279,9389380,0,1341340,10730720,670670,60.007500,3.240000,8.040000,115.870000,17.580000
100,11362.910698,9546054,0,1363722,10909776,681861,60.007600,3.110000,8.790000,106.240000,20.280000
110,12243.515821,10285856,0,1469408,11755264,734704,60.007600,2.980000,8.980000,110.330000,19.660000
120,12432.170753,10444294,0,1492042,11936336,746021,60.007300,3.430000,9.640000,104.410000,20.430000
130,13182.316594,11074770,0,1582110,12656880,791055,60.008800,3.070000,9.850000,125.530000,23.020000
140,13217.157283,11104170,0,1586310,12690480,793155,60.009500,3.220000,10.580000,141.580000,25.370000
150,13253.603107,11135012,0,1590716,12725728,795358,60.010700,3.240000,11.310000,122.900000,28.470000
160,13317.541389,11188506,0,1598358,12786864,799179,60.009500,2.950000,12.000000,132.270000,29.440000
170,13300.094816,11174072,0,1596296,12770368,798148,60.010700,3.190000,12.770000,147.430000,31.620000
