"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
9,66.625,18.233,9.022,0.0,0.0,6.120,15756278.0,39951695.0,0.0,16384.0,1182570.0,273858.0,183090.0,183083.0
9,66.203,19.082,8.481,0.0,0.0,6.234,15864362.0,40222042.0,0.0,16384.0,1192081.0,273614.0,184570.0,184570.0
9,65.923,18.373,9.234,0.0,0.0,6.470,15700492.0,39816760.0,0.0,20480.0,1174492.0,274607.0,182572.0,182575.0
9,66.476,18.925,8.206,0.0,0.0,6.393,15913994.0,40342687.0,0.0,16384.0,1212506.0,272320.0,185023.0,185028.0
9,64.408,18.841,10.260,0.0,0.0,6.491,15309272.0,38824351.0,0.0,28672.0,1291359.0,265455.0,178040.0,178032.0
9,65.475,19.348,8.906,0.0,0.0,6.272,15708850.0,39822146.0,0.0,16384.0,1199613.0,272562.0,182646.0,182643.0
9,66.259,19.240,7.627,0.0,0.0,6.874,15888493.0,40292955.0,0.0,16384.0,1210448.0,269396.0,184782.0,184782.0
9,65.865,19.519,7.719,0.0,0.0,6.897,15898706.0,40316355.0,0.0,20480.0,1206952.0,270510.0,184863.0,184867.0
9,66.499,19.780,7.473,0.0,0.0,6.248,15915358.0,40352415.0,0.0,16384.0,1207540.0,270454.0,185058.0,185056.0
9,66.415,18.819,8.106,0.063,0.0,6.598,15728346.0,39884177.0,0.0,163840.0,1220242.0,271413.0,182830.0,182822.0
9,65.630,18.630,8.765,0.0,0.0,6.975,15662486.0,39713929.0,0.0,28672.0,1185996.0,271698.0,182166.0,182167.0
9,66.051,19.086,8.260,0.0,0.0,6.602,15717556.0,39843513.0,0.0,20480.0,1183704.0,272077.0,182763.0,182755.0
9,65.862,19.404,7.994,0.0,0.0,6.740,15787202.0,40029015.0,0.0,16384.0,1190296.0,271868.0,183573.0,183577.0
9,66.468,18.793,7.700,0.0,0.0,7.040,15853888.0,40210555.0,0.0,16384.0,1196312.0,269763.0,184348.0,184359.0
9,67.044,18.410,8.074,0.0,0.0,6.472,15774296.0,39992283.0,0.0,16384.0,1192921.0,271568.0,183419.0,183426.0
9,66.446,18.971,8.049,0.0,0.0,6.534,15779668.0,40009789.0,0.0,28672.0,1185578.0,270597.0,183475.0,183466.0
9,66.342,19.094,7.738,0.0,0.0,6.826,15801616.0,40069473.0,0.0,16384.0,1185340.0,269316.0,183746.0,183740.0
9,66.646,18.974,7.709,0.0,0.0,6.671,15823920.0,40121785.0,0.0,16384.0,1192742.0,268967.0,184007.0,184008.0
9,66.960,18.768,7.671,0.0,0.0,6.602,15804030.0,40070332.0,0.0,16384.0,1189280.0,268407.0,183779.0,183770.0
9,65.765,19.113,8.111,0.031,0.0,6.979,15725654.0,39874452.0,0.0,77824.0,1206728.0,268866.0,182783.0,182798.0
9,65.216,19.474,8.579,0.0,0.0,6.731,15690104.0,39782631.0,0.0,20480.0,1175665.0,268604.0,182519.0,182512.0
9,65.352,18.681,9.309,0.0,0.0,6.658,15602788.0,39565058.0,0.0,28672.0,1162268.0,269376.0,181415.0,181422.0
9,65.889,18.758,8.985,0.0,0.0,6.368,15642824.0,39657100.0,0.0,24576.0,1168963.0,270061.0,181843.0,181832.0
