"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
7,70.060,14.214,10.841,0.063,0.0,4.822,13544412.0,34342574.0,0.0,16384.0,1136629.0,230316.0,157536.0,157533.0
7,70.199,13.635,10.535,0.0,0.0,5.631,13669214.0,34664970.0,0.0,28672.0,1087818.0,231451.0,158946.0,158954.0
7,69.773,13.822,11.524,0.0,0.0,4.880,13582524.0,34440956.0,32768.0,16384.0,1070494.0,231855.0,157984.0,157981.0
7,70.981,13.133,10.538,0.032,0.0,5.316,13693880.0,34722719.0,16384.0,16384.0,1079873.0,230711.0,159167.0,159155.0
7,71.216,13.205,10.703,0.0,0.0,4.877,13672002.0,34665986.0,4096.0,20480.0,1071957.0,230420.0,159030.0,159049.0
7,66.667,12.516,15.938,0.0,0.0,4.880,13122958.0,33279328.0,32768.0,28672.0,1013515.0,230196.0,152583.0,152582.0
7,68.140,13.199,13.420,0.0,0.0,5.242,13388930.0,33936411.0,16384.0,16384.0,1030201.0,231228.0,155639.0,155627.0
7,65.647,13.375,16.120,0.0,0.0,4.858,13087064.0,33193993.0,49152.0,16384.0,993731.0,230630.0,152185.0,152179.0
7,65.180,12.650,17.394,0.0,0.0,4.775,13024326.0,33017042.0,0.0,16384.0,980478.0,233608.0,151355.0,151356.0
7,57.584,12.236,26.932,0.0,0.0,3.248,11988142.0,30399977.0,32768.0,90112.0,856210.0,227753.0,139480.0,139496.0
7,59.634,12.129,24.889,0.0,0.0,3.348,12218566.0,30983075.0,65536.0,16384.0,963128.0,237762.0,142014.0,142021.0
7,59.012,11.670,25.731,0.0,0.0,3.586,12126300.0,30753740.0,16384.0,32768.0,880243.0,233664.0,140970.0,140964.0
7,57.600,11.241,27.802,0.0,0.0,3.357,11887004.0,30140843.0,81920.0,16384.0,847928.0,230850.0,138261.0,138280.0
7,57.125,12.106,27.333,0.032,0.0,3.405,11989366.0,30398091.0,16384.0,16384.0,859638.0,234808.0,139451.0,139460.0
7,59.981,11.939,24.732,0.0,0.0,3.348,12293044.0,31165339.0,16384.0,16384.0,890739.0,237845.0,142757.0,142755.0
7,62.366,13.155,21.073,0.0,0.0,3.407,12560928.0,31858201.0,36864.0,20480.0,1054204.0,240054.0,146206.0,146236.0
7,62.303,12.901,21.460,0.0,0.0,3.335,12598306.0,31947492.0,32768.0,24576.0,969077.0,242617.0,146541.0,146536.0
7,62.684,13.356,20.332,0.0,0.0,3.628,12752996.0,32339548.0,16384.0,40960.0,952884.0,240465.0,148281.0,148280.0
7,63.291,12.722,20.316,0.0,0.0,3.671,12807536.0,32473642.0,65536.0,16384.0,953336.0,242767.0,148951.0,148949.0
7,61.118,12.539,22.710,0.032,0.0,3.601,12507946.0,31716340.0,49152.0,90112.0,913787.0,239236.0,145372.0,145378.0
7,61.555,13.067,21.946,0.094,0.0,3.338,12547304.0,31810654.0,32768.0,16384.0,925349.0,241378.0,145886.0,145889.0
7,62.143,12.504,21.835,0.0,0.0,3.519,12565796.0,31860955.0,98304.0,16384.0,916926.0,238748.0,146157.0,146161.0
7,63.556,12.567,20.484,0.0,0.0,3.393,12753784.0,32346533.0,32768.0,28672.0,945227.0,241906.0,148311.0,148321.0
7,63.148,12.705,20.638,0.0,0.0,3.508,12760874.0,32351206.0,32768.0,16384.0,939832.0,241389.0,148390.0,148383.0
7,61.118,12.367,23.142,0.031,0.0,3.342,12377208.0,31392551.0,49152.0,16384.0,904413.0,238975.0,143937.0,143953.0
7,61.325,11.924,23.186,0.0,0.0,3.565,12466998.0,31611900.0,16384.0,16384.0,928152.0,238716.0,144938.0,144951.0
7,59.380,11.212,26.182,0.0,0.0,3.226,12012750.0,30462681.0,4096.0,20480.0,864499.0,235319.0,139659.0,139643.0
7,61.575,12.787,22.142,0.0,0.0,3.496,12578418.0,31884380.0,32768.0,16384.0,919282.0,240359.0,146298.0,146306.0
7,61.125,12.822,22.722,0.0,0.0,3.331,12506126.0,31710743.0,0.0,28672.0,911667.0,240109.0,145365.0,145371.0
