"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
9,65.601,19.019,9.525,0.0,0.0,5.854,17809424.0,45157003.0,49152.0,16384.0,1500186.0,310309.0,207056.0,207050.0
9,65.710,19.180,9.369,0.0,0.0,5.741,18034840.0,45738260.0,0.0,28672.0,1405952.0,311468.0,209772.0,209774.0
9,65.903,18.480,9.192,0.0,0.0,6.425,18065168.0,45810129.0,16384.0,16384.0,1407045.0,309849.0,210042.0,210059.0
9,65.404,18.396,10.280,0.0,0.0,5.920,17980436.0,45584443.0,20480.0,32768.0,1393729.0,312506.0,209081.0,209060.0
9,64.855,19.343,9.735,0.0,0.0,6.068,17976578.0,45580559.0,0.0,16384.0,1395409.0,310690.0,208993.0,208985.0
9,65.047,19.211,9.874,0.0,0.0,5.868,17726166.0,44956832.0,16384.0,16384.0,1554474.0,307250.0,206136.0,206156.0
9,64.795,19.180,9.811,0.032,0.0,6.183,17955538.0,45521022.0,49152.0,16384.0,1426187.0,310627.0,208811.0,208789.0
9,63.774,17.640,13.317,0.0,0.0,5.270,17509396.0,44400151.0,98304.0,28672.0,1344079.0,314693.0,203603.0,203602.0
9,63.540,17.292,14.103,0.0,0.0,5.066,17426730.0,44188067.0,65536.0,24576.0,1327047.0,317787.0,202603.0,202617.0
9,63.270,18.082,13.491,0.0,0.0,5.157,17494852.0,44364889.0,0.0,106496.0,1334446.0,317598.0,203462.0,203457.0
9,61.878,17.549,15.312,0.063,0.0,5.198,17160500.0,43509422.0,65536.0,16384.0,1304867.0,319111.0,199551.0,199551.0
9,61.452,17.825,15.457,0.0,0.0,5.266,17210154.0,43635264.0,20480.0,20480.0,1295357.0,320640.0,200095.0,200092.0
9,62.158,17.490,15.005,0.0,0.0,5.348,17247616.0,43733678.0,32768.0,40960.0,1304428.0,319201.0,200546.0,200542.0
9,62.637,17.708,14.474,0.0,0.0,5.181,17332010.0,43957590.0,49152.0,16384.0,1312793.0,318810.0,201418.0,201409.0
9,63.103,18.056,13.918,0.0,0.0,4.922,17348894.0,43982804.0,0.0,16384.0,1317806.0,319262.0,201878.0,201881.0
9,61.601,17.636,15.134,0.0,0.0,5.629,17186870.0,43580119.0,16384.0,16384.0,1321314.0,319548.0,199692.0,199688.0
9,61.697,17.883,15.252,0.031,0.0,5.136,17246612.0,43737290.0,32768.0,16384.0,1294361.0,320318.0,200710.0,200727.0
9,63.579,18.528,11.675,0.0,0.0,6.218,17660070.0,44783371.0,65536.0,28672.0,1349495.0,310008.0,205276.0,205264.0
9,63.750,19.693,10.474,0.0,0.0,6.083,17746816.0,44994058.0,0.0,16384.0,1362116.0,308322.0,206400.0,206406.0
9,65.130,17.909,10.834,0.0,0.0,6.128,17695474.0,44862292.0,36864.0,167936.0,1354993.0,308719.0,205598.0,205582.0
9,64.288,18.422,10.814,0.0,0.0,6.476,17497434.0,44380902.0,16384.0,16384.0,1442251.0,308161.0,203598.0,203605.0
9,64.610,18.923,10.642,0.031,0.0,5.793,17731834.0,44950977.0,16384.0,16384.0,1369960.0,308482.0,206196.0,206196.0
9,64.189,18.866,11.024,0.0,0.0,5.921,17713614.0,44912353.0,49152.0,16384.0,1356843.0,307917.0,205984.0,205983.0
9,65.362,18.666,9.865,0.0,0.0,6.107,17828336.0,45208944.0,81920.0,28672.0,1372781.0,307344.0,207323.0,207318.0
9,65.205,18.770,9.937,0.0,0.0,6.088,17831402.0,45215859.0,16384.0,16384.0,1376506.0,308024.0,207334.0,207340.0
9,64.954,18.871,9.959,0.0,0.0,6.216,17619760.0,44680132.0,49152.0,16384.0,1492126.0,305949.0,204894.0,204898.0
9,64.913,19.493,9.509,0.0,0.0,6.086,17793776.0,45114480.0,16384.0,12288.0,1444850.0,305641.0,206885.0,206870.0
