"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
1,68.547,13.583,12.701,0.063,0.0,5.106,13460386.0,34131295.0,622592.0,16384.0,1054493.0,235712.0,156494.0,156497.0
1,68.448,13.545,13.262,0.031,0.0,4.714,13399278.0,33976747.0,327680.0,16384.0,1058981.0,235385.0,155797.0,155785.0
1,68.681,13.034,13.413,0.0,0.0,4.872,13439772.0,34079023.0,131072.0,16384.0,1046773.0,238302.0,156255.0,156250.0
1,69.889,13.914,11.379,0.0,0.0,4.818,13674604.0,34673962.0,278528.0,28672.0,1078333.0,237302.0,159044.0,159047.0
1,69.902,13.331,12.260,0.0,0.0,4.507,13587692.0,34454224.0,212992.0,20480.0,1059682.0,239254.0,157968.0,157957.0
1,69.480,14.118,11.643,0.0,0.0,4.759,13668836.0,34656285.0,212992.0,16384.0,1073798.0,239082.0,158969.0,158985.0
1,69.114,13.835,12.197,0.0,0.0,4.853,13585234.0,34451602.0,245760.0,16384.0,1063543.0,239525.0,157982.0,157964.0
1,69.269,14.174,11.728,0.031,0.0,4.798,13620542.0,34528510.0,278528.0,16384.0,1068048.0,237563.0,158347.0,158345.0
1,69.226,13.769,11.897,0.0,0.0,5.108,13641720.0,34596883.0,229376.0,16384.0,1069363.0,239227.0,158680.0,158682.0
1,66.593,15.073,13.458,0.0,0.0,4.877,13324768.0,33779737.0,163840.0,102400.0,1121488.0,237873.0,154902.0,154897.0
1,69.260,14.042,11.828,0.032,0.0,4.839,13634298.0,34579543.0,245760.0,16384.0,1071197.0,238922.0,158545.0,158545.0
1,68.154,13.295,13.833,0.0,0.0,4.717,13403964.0,33978096.0,212992.0,16384.0,1042191.0,238884.0,155847.0,155843.0
1,68.903,14.044,12.602,0.0,0.0,4.451,13503342.0,34242889.0,311296.0,16384.0,1055666.0,237721.0,156980.0,156984.0
1,68.373,13.744,12.796,0.0,0.0,5.087,13458800.0,34127821.0,376832.0,16384.0,1043484.0,235955.0,156529.0,156519.0
1,68.906,14.295,11.854,0.0,0.0,4.945,13421136.0,34032275.0,278528.0,32768.0,1203879.0,232855.0,156062.0,156070.0
1,68.095,13.203,13.267,0.0,0.0,5.435,13406744.0,33991005.0,147456.0,16384.0,1073441.0,236360.0,155949.0,155937.0
1,69.294,13.187,12.684,0.0,0.0,4.835,13450172.0,34105322.0,245760.0,16384.0,1058432.0,236142.0,156335.0,156335.0
1,68.386,13.967,12.803,0.031,0.0,4.813,13467242.0,34147273.0,327680.0,16384.0,1052061.0,236107.0,156579.0,156587.0
1,68.003,13.127,14.011,0.0,0.0,4.860,13326942.0,33800562.0,229376.0,16384.0,1035800.0,236159.0,155047.0,155048.0
1,68.908,14.015,12.247,0.063,0.0,4.766,13503316.0,34224400.0,229376.0,90112.0,1063101.0,236970.0,156963.0,156948.0
1,69.918,13.616,11.748,0.0,0.0,4.718,13591678.0,34480852.0,131072.0,36864.0,1060029.0,234741.0,158012.0,158011.0
1,69.166,13.833,12.578,0.0,0.0,4.423,13482968.0,34180644.0,196608.0,16384.0,1052392.0,236597.0,156790.0,156790.0
1,69.416,13.706,12.151,0.0,0.0,4.727,13562246.0,34395545.0,196608.0,16384.0,1059421.0,236449.0,157705.0,157698.0
1,69.371,14.057,11.509,0.031,0.0,5.031,13571024.0,34408390.0,196608.0,16384.0,1061207.0,233367.0,157829.0,157833.0
1,69.567,13.693,11.652,0.0,0.0,5.088,13586338.0,34443889.0,327680.0,20480.0,1055894.0,233972.0,157965.0,157958.0
1,69.299,13.872,11.765,0.0,0.0,5.064,13578612.0,34427934.0,245760.0,16384.0,1054756.0,233103.0,157918.0,157911.0
1,69.571,13.826,11.364,0.0,0.0,5.240,13544400.0,34342343.0,81920.0,36864.0,1082008.0,232277.0,157448.0,157446.0
1,69.984,13.953,11.087,0.0,0.0,4.976,13633606.0,34573004.0,212992.0,16384.0,1064702.0,232711.0,158519.0,158519.0
1,69.799,13.388,11.408,0.0,0.0,5.405,13611412.0,34510418.0,344064.0,16384.0,1056969.0,233689.0,158302.0,158307.0
1,71.158,13.159,10.950,0.032,0.0,4.702,13641514.0,34594608.0,98304.0,90112.0,1066288.0,233849.0,158590.0,158598.0
1,70.041,13.245,11.574,0.0,0.0,5.140,13570672.0,34414590.0,147456.0,24576.0,1055035.0,234091.0,157785.0,157772.0
1,69.564,13.843,11.473,0.0,0.0,5.120,13466570.0,34150728.0,114688.0,16384.0,1138050.0,233188.0,156607.0,156610.0
1,70.529,13.580,10.763,0.0,0.0,5.128,13659226.0,34630405.0,81920.0,28672.0,1070822.0,232195.0,158816.0,158804.0
1,70.648,13.691,10.832,0.0,0.0,4.828,13669574.0,34654944.0,98304.0,16384.0,1068988.0,233291.0,158834.0,158829.0
1,69.306,13.880,11.388,0.0,0.0,5.426,13609438.0,34502857.0,245760.0,16384.0,1062709.0,233199.0,158389.0,158396.0
1,69.931,13.665,11.241,0.0,0.0,5.164,13614134.0,34528394.0,131072.0,24576.0,1062534.0,233263.0,158304.0,158307.0
1,68.603,14.698,10.984,0.0,0.0,5.714,13456186.0,34122707.0,212992.0,16384.0,1211518.0,231588.0,156522.0,156521.0
1,69.424,13.935,11.356,0.0,0.0,5.285,13572840.0,34416765.0,114688.0,28672.0,1096508.0,233676.0,157747.0,157739.0
1,68.855,13.892,11.893,0.032,0.0,5.328,13525296.0,34291103.0,180224.0,16384.0,1069607.0,233028.0,157258.0,157259.0
1,65.392,12.588,16.890,0.0,0.0,5.131,13011536.0,32994964.0,147456.0,77824.0,992339.0,231395.0,151227.0,151216.0
1,65.020,12.834,17.490,0.0,0.0,4.656,12927208.0,32780705.0,98304.0,16384.0,975859.0,231188.0,150280.0,150281.0
1,65.331,12.776,16.719,0.0,0.0,5.174,13010840.0,32993618.0,196608.0,16384.0,989126.0,232247.0,151420.0,151438.0
1,65.361,12.727,17.085,0.031,0.0,4.796,12947514.0,32822535.0,245760.0,16384.0,982669.0,231810.0,150550.0,150545.0
1,67.432,12.512,15.090,0.063,0.0,4.904,13192396.0,33460286.0,229376.0,28672.0,1029831.0,233881.0,153394.0,153400.0
1,65.457,12.965,16.625,0.0,0.0,4.953,13046832.0,33076355.0,163840.0,16384.0,991232.0,233652.0,151747.0,151733.0
1,65.352,13.222,16.409,0.0,0.0,5.017,13048518.0,33086832.0,131072.0,20480.0,991643.0,233689.0,151723.0,151726.0
1,65.803,12.611,16.530,0.0,0.0,5.057,13083542.0,33178403.0,131072.0,16384.0,993453.0,233710.0,152057.0,152044.0
1,66.110,12.957,15.889,0.032,0.0,5.013,13137626.0,33309466.0,147456.0,16384.0,1004359.0,234650.0,152843.0,152854.0
