"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
2,64.308,18.433,11.104,0.0,0.0,6.155,17415060.0,44149797.0,163840.0,28672.0,1523454.0,302885.0,202520.0,202511.0
2,64.715,18.323,10.759,0.032,0.0,6.171,17652900.0,44767728.0,81920.0,16384.0,1445721.0,305496.0,205170.0,205159.0
2,63.680,18.970,10.740,0.0,0.0,6.609,17731832.0,44964363.0,65536.0,16384.0,1379267.0,305515.0,206333.0,206352.0
2,64.975,17.957,10.025,0.0,0.0,7.043,17835354.0,45215325.0,245760.0,16384.0,1382930.0,304347.0,207370.0,207367.0
2,65.553,17.812,9.606,0.0,0.0,7.029,17863930.0,45295966.0,180224.0,20480.0,1381582.0,304250.0,207439.0,207415.0
2,65.280,17.927,10.302,0.063,0.0,6.427,17749112.0,45009396.0,49152.0,16384.0,1371901.0,304795.0,206689.0,206707.0
2,64.919,18.061,10.262,0.0,0.0,6.757,17787330.0,45105665.0,180224.0,28672.0,1369957.0,305280.0,206788.0,206799.0
2,63.861,19.209,10.222,0.0,0.0,6.709,17791522.0,45113473.0,180224.0,16384.0,1368930.0,305213.0,206872.0,206863.0
2,66.489,17.667,9.368,0.0,0.0,6.476,17853310.0,45255177.0,114688.0,16384.0,1378364.0,304362.0,207345.0,207321.0
2,66.013,17.736,9.832,0.032,0.0,6.386,17828822.0,45220609.0,180224.0,81920.0,1372363.0,304724.0,207575.0,207597.0
2,65.962,18.738,9.211,0.0,0.0,6.088,17919632.0,45432414.0,229376.0,16384.0,1381451.0,304026.0,208354.0,208338.0
2,65.952,18.411,9.174,0.0,0.0,6.463,17886144.0,45357160.0,81920.0,16384.0,1381985.0,304699.0,207968.0,207979.0
2,64.642,18.569,10.525,0.0,0.0,6.264,17799564.0,45126648.0,229376.0,32768.0,1368570.0,309964.0,207082.0,207070.0
2,63.994,19.017,10.491,0.0,0.0,6.498,17790248.0,45106934.0,114688.0,24576.0,1380307.0,310042.0,206860.0,206855.0
2,65.490,18.657,10.054,0.0,0.0,5.799,17833448.0,45232483.0,98304.0,16384.0,1377298.0,309858.0,207384.0,207387.0
2,64.890,19.306,9.621,0.0,0.0,6.183,17936274.0,45471260.0,180224.0,16384.0,1386879.0,309318.0,208461.0,208457.0
2,65.175,18.847,9.675,0.0,0.0,6.303,17905694.0,45409078.0,114688.0,16384.0,1384425.0,309834.0,208252.0,208252.0
2,65.445,18.446,9.634,0.0,0.0,6.475,17923472.0,45439542.0,114688.0,16384.0,1385670.0,308590.0,208393.0,208265.0
2,65.035,18.857,9.792,0.0,0.0,6.317,17800074.0,45141603.0,114688.0,40960.0,1445606.0,309701.0,207069.0,207189.0
2,65.504,18.294,9.956,0.032,0.0,6.214,17842370.0,45246795.0,147456.0,180224.0,1389069.0,309492.0,207459.0,207480.0
2,64.543,19.297,10.229,0.0,0.0,5.930,17875684.0,45321373.0,65536.0,20480.0,1375253.0,310914.0,207809.0,207804.0
2,64.778,18.829,10.127,0.0,0.0,6.266,17876878.0,45326693.0,147456.0,16384.0,1383354.0,309966.0,207847.0,207843.0
2,64.401,18.716,10.117,0.0,0.0,6.766,17807050.0,45150308.0,65536.0,16384.0,1369175.0,307441.0,207022.0,207011.0
2,63.570,19.052,11.248,0.0,0.0,6.130,17457318.0,44266578.0,81920.0,16384.0,1444866.0,303300.0,203017.0,203009.0
2,63.625,18.790,10.805,0.0,0.0,6.781,17642638.0,44735692.0,81920.0,28672.0,1415965.0,307239.0,205179.0,205165.0
2,64.504,18.861,10.528,0.0,0.0,6.107,17732516.0,44971367.0,49152.0,16384.0,1378845.0,307549.0,206052.0,206047.0
2,64.512,18.638,10.417,0.031,0.0,6.401,17754750.0,45008662.0,98304.0,16384.0,1368862.0,307719.0,206595.0,206600.0
2,66.087,17.162,10.177,0.0,0.0,6.574,17769120.0,45055375.0,131072.0,16384.0,1370010.0,308300.0,206606.0,206607.0
2,64.283,18.331,10.835,0.0,0.0,6.551,17698894.0,44877450.0,163840.0,20480.0,1356988.0,307451.0,205785.0,205786.0
2,63.619,19.420,10.687,0.0,0.0,6.274,17723436.0,44946382.0,65536.0,77824.0,1360194.0,307327.0,206117.0,206110.0
2,65.305,18.102,10.559,0.031,0.0,6.003,17659536.0,44774016.0,131072.0,28672.0,1367590.0,305468.0,205319.0,205333.0
2,63.434,19.460,10.672,0.0,0.0,6.434,17701030.0,44884416.0,32768.0,16384.0,1356672.0,307045.0,205796.0,205794.0
2,64.576,18.311,10.873,0.032,0.0,6.209,17753072.0,45018460.0,98304.0,16384.0,1364134.0,310739.0,206288.0,206256.0
2,63.021,18.268,12.295,0.0,0.0,6.416,17602188.0,44626096.0,131072.0,32768.0,1339829.0,312866.0,204879.0,204907.0
2,64.170,18.280,11.235,0.0,0.0,6.315,17733790.0,44967577.0,131072.0,16384.0,1361300.0,310314.0,206230.0,206210.0
2,64.563,17.734,11.423,0.0,0.0,6.280,17690248.0,44857978.0,32768.0,28672.0,1354778.0,311249.0,205664.0,205674.0
2,64.128,18.408,11.454,0.0,0.0,6.010,17660110.0,44778779.0,49152.0,20480.0,1368744.0,312549.0,205335.0,205332.0
2,64.013,18.280,11.338,0.0,0.0,6.369,17742826.0,44987933.0,32768.0,16384.0,1359355.0,312210.0,206316.0,206313.0
2,64.308,18.868,10.818,0.0,0.0,6.006,17786928.0,45099985.0,98304.0,16384.0,1365803.0,311398.0,206819.0,206730.0
2,64.523,18.499,10.801,0.032,0.0,6.145,17809858.0,45168140.0,131072.0,106496.0,1366680.0,309954.0,207151.0,207238.0
2,64.306,17.581,11.814,0.0,0.0,6.299,17609630.0,44653966.0,32768.0,16384.0,1341353.0,312826.0,204741.0,204750.0
2,63.431,18.587,11.776,0.0,0.0,6.206,17486114.0,44324305.0,163840.0,28672.0,1423460.0,310790.0,203333.0,203324.0
