"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
2,66.193,12.765,16.335,0.032,0.0,4.676,13101342.0,33236737.0,245760.0,16384.0,997881.0,233041.0,152372.0,152370.0
2,66.582,13.747,14.666,0.0,0.0,5.005,13130510.0,33279986.0,65536.0,16384.0,1154622.0,231125.0,152655.0,152647.0
2,66.202,13.114,15.679,0.095,0.0,4.910,13114854.0,33262530.0,65536.0,28672.0,1073813.0,236431.0,152456.0,152450.0
2,65.608,13.655,16.005,0.0,0.0,4.732,13187200.0,33438223.0,98304.0,16384.0,1028182.0,237602.0,153376.0,153380.0
2,65.929,12.907,16.925,0.0,0.0,4.239,13102804.0,33218699.0,131072.0,16384.0,1006387.0,237606.0,152335.0,152340.0
2,64.512,12.991,17.712,0.0,0.0,4.785,12984980.0,32934594.0,180224.0,16384.0,995098.0,238072.0,151028.0,151040.0
2,64.931,13.005,17.298,0.0,0.0,4.766,13052820.0,33087208.0,81920.0,20480.0,1000731.0,238605.0,151691.0,151662.0
2,67.333,12.317,15.841,0.032,0.0,4.476,13168074.0,33392892.0,131072.0,16384.0,1036807.0,237470.0,153177.0,153184.0
2,64.592,13.147,17.371,0.0,0.0,4.890,13023256.0,33022053.0,163840.0,28672.0,997244.0,237764.0,151461.0,151473.0
2,66.361,12.152,16.614,0.0,0.0,4.873,13136578.0,33312448.0,49152.0,90112.0,1011489.0,238794.0,152691.0,152680.0
2,63.074,13.639,18.165,0.0,0.0,5.123,12905972.0,32723876.0,98304.0,16384.0,977953.0,235805.0,150079.0,150074.0
2,64.611,13.061,17.963,0.0,0.0,4.364,12977166.0,32895798.0,163840.0,16384.0,989028.0,239600.0,150917.0,150905.0
2,62.615,12.504,20.946,0.0,0.0,3.935,12507126.0,31714026.0,98304.0,16384.0,1013152.0,238422.0,145455.0,145464.0
2,61.378,12.231,22.029,0.032,0.0,4.330,12479092.0,31649698.0,147456.0,16384.0,935916.0,237197.0,145091.0,145091.0
