"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
6,64.628,18.479,10.174,0.0,0.0,6.719,17742426.0,44996146.0,49152.0,16384.0,1440043.0,303261.0,206275.0,206286.0
6,65.403,18.136,10.016,0.0,0.0,6.445,17781908.0,45088128.0,49152.0,20480.0,1384645.0,305390.0,206780.0,206771.0
6,65.222,18.291,10.285,0.032,0.0,6.171,17801420.0,45138376.0,32768.0,16384.0,1379087.0,306838.0,206982.0,206990.0
6,63.665,19.594,10.209,0.0,0.0,6.531,17822603.0,45188441.0,0.0,16384.0,1373319.0,305180.0,207267.0,207250.0
6,65.572,18.888,9.286,0.0,0.0,6.254,17907900.0,45406498.0,32768.0,16384.0,1384126.0,305290.0,208234.0,208226.0
6,65.085,18.501,9.741,0.032,0.0,6.641,17774062.0,45073172.0,0.0,28672.0,1386720.0,306079.0,206700.0,206700.0
6,66.033,18.663,9.189,0.0,0.0,6.115,17931420.0,45465145.0,16384.0,16384.0,1387888.0,304646.0,208451.0,208455.0
6,65.340,18.641,9.258,0.0,0.0,6.761,17925418.0,45447925.0,49152.0,16384.0,1387096.0,304600.0,208397.0,208383.0
6,65.107,18.742,9.355,0.0,0.0,6.795,17875944.0,45331137.0,65536.0,16384.0,1378647.0,305139.0,207918.0,207936.0
6,66.002,17.980,9.592,0.0,0.0,6.426,17830488.0,45205104.0,65536.0,102400.0,1372121.0,304619.0,207302.0,207296.0
6,64.507,19.055,9.639,0.0,0.0,6.799,17825884.0,45210504.0,16384.0,16384.0,1390947.0,303091.0,207352.0,207347.0
6,64.547,19.270,9.320,0.0,0.0,6.864,17858500.0,45274987.0,49152.0,40960.0,1374881.0,303864.0,207612.0,207601.0
6,65.157,18.931,9.528,0.0,0.0,6.384,17828290.0,45206525.0,32768.0,16384.0,1370563.0,304640.0,207002.0,206987.0
6,64.440,18.809,10.355,0.0,0.0,6.396,17738664.0,44979194.0,81920.0,16384.0,1361849.0,305652.0,206555.0,206566.0
6,64.769,18.944,10.120,0.0,0.0,6.167,17773850.0,45064556.0,16384.0,16384.0,1363094.0,304732.0,206662.0,206667.0
6,64.541,18.693,10.452,0.0,0.0,6.315,17604690.0,44640475.0,0.0,16384.0,1404863.0,304911.0,204759.0,204751.0
6,65.455,17.920,10.177,0.0,0.0,6.448,17733988.0,44970859.0,16384.0,16384.0,1387838.0,304754.0,206187.0,206193.0
6,65.035,17.688,10.897,0.0,0.0,6.380,17652156.0,44755186.0,32768.0,32768.0,1348520.0,304927.0,205253.0,205251.0
6,62.927,18.584,12.263,0.032,0.0,6.195,17618402.0,44677750.0,81920.0,16384.0,1342939.0,313256.0,204835.0,204840.0
6,64.196,17.933,12.092,0.0,0.0,5.779,17674542.0,44816816.0,49152.0,90112.0,1349662.0,314544.0,205571.0,205570.0
6,63.708,18.068,12.265,0.0,0.0,5.960,17605918.0,44637380.0,65536.0,16384.0,1343964.0,313937.0,204653.0,204653.0
6,63.405,18.964,11.976,0.0,0.0,5.654,17562152.0,44529942.0,16384.0,16384.0,1404880.0,311540.0,204240.0,204234.0
6,63.479,18.434,12.500,0.0,0.0,5.587,17449254.0,44246214.0,16384.0,16384.0,1457242.0,313030.0,202803.0,202804.0
6,62.642,17.938,13.682,0.0,0.0,5.738,17436344.0,44216234.0,81920.0,28672.0,1341598.0,316544.0,202860.0,202860.0
6,62.638,18.460,13.380,0.0,0.0,5.522,17475756.0,44313921.0,49152.0,16384.0,1332638.0,314247.0,203157.0,203152.0
6,63.405,17.686,13.296,0.0,0.0,5.613,17435194.0,44200242.0,32768.0,20480.0,1329402.0,314955.0,202771.0,202779.0
6,63.359,18.463,12.539,0.032,0.0,5.608,17551946.0,44514111.0,0.0,16384.0,1341174.0,314956.0,204056.0,204049.0
6,62.488,18.061,13.325,0.032,0.0,6.094,17392568.0,44092508.0,0.0,16384.0,1344287.0,315688.0,202257.0,202255.0
6,64.571,17.416,12.103,0.0,0.0,5.910,17657906.0,44780060.0,0.0,16384.0,1353567.0,315952.0,205304.0,205300.0
6,63.258,17.677,13.289,0.032,0.0,5.745,17472156.0,44292673.0,16384.0,118784.0,1330668.0,315381.0,203174.0,203177.0
6,63.416,18.937,12.142,0.0,0.0,5.505,17637402.0,44727526.0,32768.0,16384.0,1350207.0,316967.0,205106.0,205102.0
6,63.175,18.063,12.825,0.0,0.0,5.937,17593838.0,44624405.0,16384.0,16384.0,1338891.0,316662.0,204415.0,204409.0
6,64.301,17.582,12.370,0.0,0.0,5.746,17563684.0,44524727.0,0.0,16384.0,1366508.0,313744.0,204338.0,204350.0
6,63.574,18.119,12.602,0.0,0.0,5.705,17515699.0,44420235.0,131072.0,20480.0,1334028.0,315057.0,203562.0,203542.0
6,63.100,18.308,12.500,0.0,0.0,6.092,17593284.0,44600379.0,49152.0,20480.0,1343317.0,317012.0,204751.0,204768.0
6,63.691,18.329,12.262,0.0,0.0,5.718,17655630.0,44778417.0,32768.0,28672.0,1348309.0,315205.0,205294.0,205286.0
6,65.330,17.601,11.525,0.031,0.0,5.512,17762214.0,45032029.0,81920.0,16384.0,1363126.0,316035.0,206505.0,206507.0
6,62.761,18.099,13.013,0.0,0.0,6.128,17332294.0,43950154.0,16384.0,16384.0,1422255.0,314861.0,201445.0,201426.0
6,64.754,17.686,11.318,0.0,0.0,6.242,17661868.0,44779919.0,32768.0,16384.0,1366538.0,312105.0,205483.0,205483.0
