"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
5,63.136,18.400,12.109,0.0,0.0,6.355,17502278.0,44382169.0,65536.0,16384.0,1435291.0,313020.0,203504.0,203501.0
5,64.288,18.202,11.600,0.0,0.0,5.910,17740614.0,44988907.0,131072.0,16384.0,1361580.0,314620.0,206289.0,206295.0
5,64.610,18.073,11.618,0.0,0.0,5.699,17718882.0,44924309.0,16384.0,16384.0,1360684.0,314270.0,206054.0,206046.0
5,64.169,18.966,10.940,0.0,0.0,5.925,17820004.0,45187742.0,32768.0,16384.0,1373613.0,314356.0,207301.0,207297.0
5,63.734,19.778,10.380,0.0,0.0,6.108,17902304.0,45388607.0,32768.0,28672.0,1380276.0,309912.0,208070.0,208066.0
5,65.096,18.944,10.053,0.0,0.0,5.906,17695682.0,44872792.0,16384.0,24576.0,1548123.0,307669.0,205788.0,205795.0
5,63.943,19.590,10.505,0.0,0.0,5.962,17828540.0,45210121.0,98304.0,20480.0,1409387.0,311502.0,207333.0,207331.0
5,65.008,17.890,11.213,0.0,0.0,5.890,17757472.0,45028467.0,65536.0,16384.0,1376482.0,313829.0,206402.0,206364.0
5,64.093,18.581,11.676,0.0,0.0,5.650,17692680.0,44859992.0,49152.0,16384.0,1365775.0,314031.0,205758.0,205795.0
5,64.495,18.193,11.017,0.031,0.0,6.264,17619050.0,44673836.0,16384.0,163840.0,1352683.0,308361.0,204909.0,204922.0
5,65.085,18.185,10.247,0.032,0.0,6.452,17703866.0,44893390.0,81920.0,32768.0,1366764.0,306477.0,205854.0,205840.0
5,64.345,19.063,10.038,0.032,0.0,6.523,17803024.0,45141764.0,32768.0,16384.0,1369813.0,306135.0,207057.0,207045.0
5,64.929,19.152,9.859,0.0,0.0,6.060,17825722.0,45202045.0,65536.0,16384.0,1372629.0,307032.0,207290.0,207293.0
5,64.702,19.162,9.707,0.0,0.0,6.429,17873418.0,45319384.0,16384.0,16384.0,1375861.0,305845.0,207615.0,207615.0
5,64.245,18.648,10.503,0.0,0.0,6.604,17733744.0,44961036.0,0.0,20480.0,1359165.0,308156.0,206361.0,206354.0
5,64.896,17.774,11.164,0.0,0.0,6.167,17656500.0,44772509.0,49152.0,16384.0,1348552.0,309024.0,205272.0,205282.0
5,64.470,18.330,10.734,0.0,0.0,6.466,17700804.0,44879619.0,65536.0,28672.0,1369670.0,305796.0,205866.0,205844.0
5,63.934,17.890,11.725,0.0,0.0,6.451,17584160.0,44584988.0,49152.0,16384.0,1340363.0,309143.0,204470.0,204483.0
5,64.353,17.950,11.293,0.0,0.0,6.404,17664370.0,44792000.0,49152.0,16384.0,1344035.0,306646.0,205377.0,205370.0
5,63.951,18.389,11.160,0.0,0.0,6.500,17663580.0,44789057.0,32768.0,106496.0,1348033.0,306923.0,205433.0,205418.0
5,64.193,17.872,11.809,0.0,0.0,6.126,17584724.0,44590560.0,0.0,16384.0,1339941.0,306862.0,204465.0,204467.0
5,64.165,18.781,10.804,0.0,0.0,6.250,17513510.0,44402397.0,32768.0,16384.0,1427626.0,306632.0,203655.0,203651.0
5,63.820,18.720,11.062,0.0,0.0,6.398,17669570.0,44809012.0,32768.0,32768.0,1355869.0,306331.0,205455.0,205458.0
5,63.294,18.843,11.192,0.0,0.0,6.671,17653938.0,44761891.0,49152.0,16384.0,1349764.0,308085.0,205301.0,205314.0
5,64.839,17.958,11.027,0.032,0.0,6.144,17684424.0,44839492.0,49152.0,16384.0,1351163.0,307259.0,205637.0,205619.0
5,64.286,18.173,11.220,0.0,0.0,6.321,17639376.0,44732788.0,16384.0,16384.0,1346992.0,306078.0,205093.0,205095.0
5,62.840,18.627,12.049,0.0,0.0,6.483,17291238.0,43835356.0,49152.0,16384.0,1500941.0,304289.0,201059.0,201055.0
5,64.618,18.245,10.865,0.0,0.0,6.272,17670524.0,44809667.0,32768.0,16384.0,1381106.0,305563.0,205440.0,205436.0
5,62.851,19.069,11.735,0.0,0.0,6.346,17596468.0,44625488.0,81920.0,28672.0,1350333.0,306594.0,204644.0,204643.0
5,63.682,18.411,11.822,0.032,0.0,6.053,17635656.0,44716460.0,49152.0,163840.0,1360892.0,315007.0,205075.0,205077.0
5,64.261,19.130,10.810,0.0,0.0,5.799,17824888.0,45203266.0,81920.0,20480.0,1376677.0,313408.0,207272.0,207278.0
