"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
7,64.758,18.448,10.910,0.064,0.0,5.821,17677960.0,44828770.0,49152.0,16384.0,1491339.0,310890.0,205533.0,205535.0
7,64.302,18.309,11.086,0.0,0.0,6.303,17785412.0,45099099.0,16384.0,28672.0,1393769.0,312347.0,206844.0,206848.0
7,64.367,18.418,11.013,0.0,0.0,6.203,17862024.0,45294199.0,16384.0,16384.0,1389330.0,313339.0,207719.0,207716.0
7,64.642,18.951,10.270,0.0,0.0,6.137,17945500.0,45500901.0,16384.0,16384.0,1398161.0,311347.0,208638.0,208640.0
7,65.591,18.280,10.468,0.0,0.0,5.661,17940590.0,45482117.0,81920.0,20480.0,1390378.0,312391.0,208587.0,208590.0
7,64.587,18.942,10.231,0.0,0.0,6.240,17934948.0,45488618.0,16384.0,16384.0,1415633.0,311484.0,208548.0,208537.0
7,65.224,18.199,10.340,0.0,0.0,6.236,17937356.0,45484464.0,16384.0,16384.0,1393333.0,312333.0,208573.0,208585.0
7,65.881,17.987,10.252,0.0,0.0,5.881,17925628.0,45440915.0,114688.0,28672.0,1389346.0,313662.0,208457.0,208442.0
7,64.542,17.951,11.576,0.0,0.0,5.931,17721356.0,44940213.0,16384.0,16384.0,1362721.0,312740.0,206061.0,206053.0
7,63.787,18.679,11.372,0.0,0.0,6.163,17708260.0,44908718.0,65536.0,98304.0,1360949.0,312731.0,205913.0,205938.0
7,63.880,18.777,11.229,0.0,0.0,6.114,17560322.0,44522124.0,0.0,16384.0,1431650.0,313646.0,204207.0,204194.0
7,64.667,19.378,10.207,0.031,0.0,5.716,17828736.0,45206994.0,16384.0,16384.0,1405817.0,311067.0,207276.0,207273.0
7,64.546,18.582,10.921,0.0,0.0,5.951,17772420.0,45061120.0,32768.0,20480.0,1368309.0,311459.0,206680.0,206675.0
7,64.301,19.552,10.060,0.0,0.0,6.086,17902240.0,45394533.0,49152.0,40960.0,1385414.0,310384.0,208119.0,208123.0
7,65.293,18.574,10.143,0.0,0.0,5.990,17894512.0,45374577.0,0.0,16384.0,1382965.0,310782.0,208128.0,208126.0
7,63.636,18.937,11.450,0.0,0.0,5.977,17716710.0,44930183.0,16384.0,16384.0,1360709.0,313980.0,205995.0,205996.0
7,64.684,18.544,10.886,0.0,0.0,5.886,17597372.0,44623513.0,49152.0,16384.0,1520331.0,308243.0,204624.0,204639.0
7,64.710,19.192,10.133,0.0,0.0,5.966,17851270.0,45256069.0,65536.0,16384.0,1417729.0,310000.0,207543.0,207522.0
7,63.702,19.237,10.943,0.0,0.0,6.118,17711380.0,44911458.0,16384.0,16384.0,1373015.0,308164.0,205993.0,205990.0
7,65.297,17.822,11.045,0.031,0.0,5.805,17675190.0,44811471.0,0.0,118784.0,1361317.0,310336.0,205457.0,205452.0
7,64.119,18.333,11.069,0.0,0.0,6.478,17670770.0,44810821.0,16384.0,20480.0,1359951.0,309780.0,205483.0,205485.0
7,64.739,18.259,10.654,0.063,0.0,6.285,17749246.0,45008700.0,32768.0,16384.0,1372540.0,308649.0,206383.0,206381.0
7,64.995,18.102,10.880,0.0,0.0,6.023,17734954.0,44967281.0,65536.0,16384.0,1363409.0,308751.0,206226.0,206232.0
7,63.326,18.211,11.919,0.0,0.0,6.544,17574398.0,44558313.0,0.0,16384.0,1341465.0,309703.0,204356.0,204352.0
7,66.070,17.859,10.075,0.0,0.0,5.995,17821920.0,45191574.0,49152.0,16384.0,1373630.0,307574.0,207221.0,207213.0
7,65.335,18.528,9.814,0.0,0.0,6.323,17843472.0,45238479.0,16384.0,28672.0,1382521.0,308929.0,207471.0,207485.0
7,64.895,18.654,9.909,0.0,0.0,6.543,17780678.0,45093112.0,32768.0,16384.0,1393631.0,308701.0,206825.0,206813.0
7,64.514,18.840,10.439,0.0,0.0,6.207,17782572.0,45088090.0,16384.0,16384.0,1365439.0,308739.0,206757.0,206754.0
7,63.579,17.769,13.296,0.0,0.0,5.356,17495258.0,44349787.0,0.0,20480.0,1330422.0,314644.0,203368.0,203356.0
7,63.033,17.567,13.870,0.0,0.0,5.529,17430946.0,44204962.0,32768.0,106496.0,1326552.0,319087.0,202740.0,202750.0
7,61.832,17.974,14.598,0.0,0.0,5.595,17335690.0,43956709.0,65536.0,16384.0,1309768.0,320802.0,201376.0,201351.0
7,63.142,18.165,13.717,0.0,0.0,4.977,17225828.0,43676164.0,16384.0,28672.0,1389345.0,319628.0,200514.0,200522.0
7,62.914,17.597,14.223,0.032,0.0,5.235,17304006.0,43876108.0,49152.0,16384.0,1331021.0,319886.0,201159.0,201165.0
7,61.750,17.625,15.351,0.0,0.0,5.275,17195908.0,43608104.0,49152.0,16384.0,1301294.0,320583.0,199982.0,199973.0
7,61.870,18.447,14.136,0.0,0.0,5.547,17393716.0,44099525.0,16384.0,32768.0,1326527.0,319918.0,202222.0,202217.0
7,62.722,17.390,14.518,0.0,0.0,5.370,17294084.0,43856989.0,81920.0,16384.0,1310233.0,320077.0,201097.0,201095.0
7,62.232,19.042,13.493,0.0,0.0,5.233,17284470.0,43826157.0,49152.0,32768.0,1419611.0,315074.0,200793.0,200781.0
7,62.759,17.398,14.451,0.0,0.0,5.392,17172692.0,43538749.0,0.0,16384.0,1395360.0,316924.0,199888.0,199895.0
7,65.227,18.253,10.624,0.0,0.0,5.895,17768666.0,45053583.0,32768.0,16384.0,1387827.0,312053.0,206587.0,206601.0
7,65.501,18.084,10.523,0.032,0.0,5.860,17746420.0,45002779.0,32768.0,90112.0,1379664.0,312422.0,206063.0,206040.0
7,64.096,18.616,10.841,0.0,0.0,6.448,17739858.0,44977376.0,32768.0,16384.0,1373095.0,312223.0,206583.0,206620.0
7,65.404,18.277,10.101,0.063,0.0,6.155,17826658.0,45203335.0,0.0,28672.0,1395371.0,310388.0,207271.0,207258.0
7,65.149,18.944,10.057,0.0,0.0,5.851,17863626.0,45297682.0,49152.0,16384.0,1386703.0,310924.0,207734.0,207726.0
7,64.554,19.237,9.997,0.0,0.0,6.213,17837642.0,45239320.0,49152.0,16384.0,1381455.0,311695.0,207405.0,207414.0
7,64.598,18.677,10.394,0.0,0.0,6.331,17789956.0,45106392.0,65536.0,28672.0,1373097.0,310953.0,206857.0,206850.0
7,64.290,19.724,9.862,0.0,0.0,6.124,17848782.0,45252263.0,49152.0,16384.0,1383695.0,310844.0,207601.0,207612.0
7,65.144,19.180,9.731,0.0,0.0,5.945,17865138.0,45307608.0,32768.0,16384.0,1399232.0,310298.0,207685.0,207684.0
7,64.780,18.653,10.402,0.0,0.0,6.165,17805130.0,45150481.0,16384.0,40960.0,1377059.0,311606.0,207091.0,207093.0
7,65.228,18.543,10.319,0.0,0.0,5.910,17808014.0,45146742.0,81920.0,16384.0,1370297.0,308362.0,206908.0,206898.0
7,66.173,17.795,10.236,0.0,0.0,5.795,17797464.0,45130810.0,65536.0,77824.0,1370723.0,308678.0,207048.0,207062.0
7,65.851,18.219,9.793,0.0,0.0,6.137,17864148.0,45298158.0,49152.0,16384.0,1379711.0,308475.0,207719.0,207706.0
7,64.345,18.321,10.751,0.0,0.0,6.584,17740186.0,44979212.0,16384.0,16384.0,1367033.0,310134.0,206336.0,206342.0
7,64.622,18.116,11.350,0.0,0.0,5.912,17443314.0,44231802.0,0.0,20480.0,1429417.0,309195.0,202791.0,202801.0
7,64.124,18.758,10.813,0.0,0.0,6.305,17700594.0,44879786.0,16384.0,28672.0,1366688.0,309761.0,205804.0,205797.0
7,65.527,18.068,10.194,0.031,0.0,6.179,17776602.0,45082868.0,16384.0,16384.0,1377628.0,309160.0,206742.0,206743.0
7,64.767,18.455,10.193,0.0,0.0,6.584,17796178.0,45119302.0,147456.0,16384.0,1370518.0,309595.0,206945.0,206949.0
7,64.975,18.285,10.561,0.0,0.0,6.179,17741058.0,44986456.0,32768.0,16384.0,1363667.0,310422.0,206275.0,206276.0
7,64.911,18.532,10.285,0.0,0.0,6.272,17547096.0,44488008.0,16384.0,16384.0,1514371.0,306311.0,203994.0,203998.0
7,64.057,19.403,10.346,0.0,0.0,6.195,17759868.0,45033005.0,0.0,16384.0,1404106.0,308173.0,206499.0,206485.0
