"Host:","arldcn24",,,,"User:","root"
"Cmdline:","dstat --output /tmp/dstat-run-2000000.csv -cndy --net-packets",,,,"Date:","16 Jun 2014 16:57:12 CDT"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"system",,"pkt/total",
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","int","csw","#recv","#send"
32.038,9.100,54.660,0.0,0.0,4.202,8811422.0,22337489.0,0.0,16384.0,461326.0,156441.0,102434.0,102434.0
30.964,9.518,55.235,0.0,0.0,4.283,8801272.0,22317278.0,0.0,16384.0,458847.0,155398.0,102359.0,102357.0
32.689,9.004,54.090,0.0,0.0,4.217,8873386.0,22500190.0,0.0,16384.0,490102.0,155065.0,103192.0,103196.0
30.998,9.604,55.182,0.0,0.0,4.216,8849612.0,22440553.0,0.0,16384.0,452813.0,152507.0,102933.0,102928.0
25.917,7.680,62.958,0.032,0.0,3.413,7393406.0,18683727.0,0.0,90112.0,374051.0,126423.0,85863.0,85526.0
0.0,0.031,99.969,0.0,0.0,0.0,66.0,338.0,0.0,0.0,207.0,251.0,1.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,896.0,322.0,0.0,0.0,186.0,327.0,6.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,246.0,322.0,0.0,0.0,137.0,247.0,4.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,306.0,322.0,0.0,0.0,147.0,251.0,5.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,776.0,322.0,0.0,0.0,136.0,245.0,4.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,486.0,322.0,0.0,12288.0,175.0,317.0,8.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,546.0,338.0,0.0,4096.0,155.0,257.0,9.0,1.0
0.0,0.031,99.969,0.0,0.0,0.0,836.0,338.0,0.0,0.0,159.0,284.0,5.0,1.0
0.031,0.0,99.969,0.0,0.0,0.0,1400.0,322.0,0.0,0.0,232.0,289.0,5.0,1.0
0.0,0.031,99.969,0.0,0.0,0.0,1706.0,3182.0,0.0,0.0,235.0,399.0,21.0,16.0
0.0,0.031,99.969,0.0,0.0,0.0,8179.0,7504.0,0.0,0.0,664.0,916.0,96.0,77.0
0.0,0.0,100.0,0.0,0.0,0.0,8239.0,7504.0,0.0,20480.0,654.0,936.0,97.0,77.0
0.0,0.063,99.937,0.0,0.0,0.0,7998.0,7142.0,0.0,0.0,662.0,919.0,95.0,73.0
39.291,11.326,45.207,0.0,0.0,4.176,9978222.0,25154340.0,0.0,0.0,685842.0,201063.0,116122.0,115911.0
53.942,15.416,24.984,0.0,0.0,5.658,13564266.0,34395526.0,0.0,16384.0,946922.0,269595.0,157724.0,157728.0
52.630,15.491,26.042,0.0,0.0,5.837,13602318.0,34490646.0,0.0,20480.0,943264.0,270293.0,158154.0,158158.0
53.015,15.484,25.534,0.0,0.0,5.967,13557186.0,34374821.0,0.0,40960.0,939037.0,269070.0,157709.0,157704.0
53.146,14.891,25.893,0.0,0.0,6.070,13565068.0,34390445.0,0.0,16384.0,935646.0,268999.0,157674.0,157664.0
51.582,15.692,26.782,0.0,0.0,5.944,13464178.0,34138773.0,0.0,16384.0,924454.0,266450.0,156564.0,156564.0
52.973,14.866,26.535,0.0,0.0,5.627,13415428.0,34016352.0,0.0,16384.0,961136.0,266421.0,155740.0,155719.0
53.995,15.821,24.731,0.0,0.0,5.453,11743978.0,29780655.0,0.0,16384.0,822546.0,229149.0,136776.0,136786.0
52.998,15.935,26.258,0.0,0.0,4.809,11710356.0,29691332.0,0.0,16384.0,822459.0,227770.0,136254.0,136259.0
51.197,15.576,27.801,0.0,0.0,5.426,11730750.0,29750539.0,0.0,28672.0,799057.0,228322.0,136303.0,136302.0
54.350,14.864,25.490,0.032,0.0,5.265,11325664.0,28715704.0,0.0,90112.0,788021.0,219177.0,131716.0,131709.0
53.919,15.265,25.484,0.0,0.0,5.332,11397532.0,28897032.0,0.0,16384.0,826346.0,222650.0,132531.0,132533.0
52.349,15.206,26.984,0.0,0.0,5.460,11553866.0,29295342.0,0.0,16384.0,795396.0,225074.0,134336.0,134322.0
49.123,15.110,30.411,0.032,0.0,5.324,11329962.0,28730409.0,0.0,32768.0,848253.0,222182.0,131738.0,131738.0
49.363,14.163,31.158,0.0,0.0,5.315,11814870.0,29957964.0,0.0,16384.0,792866.0,232046.0,137313.0,137307.0
55.559,16.613,22.109,0.0,0.0,5.719,11115252.0,28178800.0,0.0,28672.0,801836.0,217709.0,129290.0,129294.0
49.888,14.226,30.686,0.0,0.0,5.199,11815704.0,29963554.0,0.0,16384.0,789898.0,233164.0,137397.0,137395.0
51.535,16.017,27.078,0.0,0.0,5.371,11488734.0,29126576.0,0.0,16384.0,792185.0,224794.0,133585.0,133589.0
47.066,13.138,34.247,0.0,0.0,5.548,12116214.0,30730230.0,0.0,16384.0,784388.0,238936.0,140873.0,140865.0
46.396,14.036,34.074,0.0,0.0,5.494,12010960.0,30449624.0,0.0,16384.0,844778.0,238735.0,139683.0,139688.0
47.680,14.622,32.263,0.0,0.0,5.435,11993050.0,30406787.0,0.0,77824.0,794116.0,236422.0,139329.0,139310.0
51.920,15.265,27.769,0.032,0.0,5.014,11553608.0,29296529.0,0.0,28672.0,803904.0,228055.0,134475.0,134482.0
47.454,14.281,32.821,0.0,0.0,5.443,11973310.0,30356369.0,0.0,16384.0,789615.0,236528.0,139237.0,139229.0
46.871,13.985,33.557,0.0,0.0,5.587,11960548.0,30331184.0,0.0,16384.0,780980.0,236068.0,139113.0,139096.0
47.619,14.477,33.142,0.0,0.0,4.762,12025132.0,30480098.0,0.0,16384.0,836827.0,242709.0,139882.0,139881.0
47.581,14.002,33.323,0.0,0.0,5.095,12479664.0,31642427.0,0.0,20480.0,826658.0,253014.0,144988.0,144980.0
47.535,13.780,33.565,0.0,0.0,5.120,12336062.0,31285001.0,0.0,16384.0,815394.0,251395.0,143458.0,143463.0
47.648,14.272,32.990,0.0,0.0,5.090,12221610.0,30986985.0,0.0,28672.0,814572.0,247949.0,142175.0,142172.0
46.792,13.310,34.631,0.0,0.0,5.267,12241722.0,31042036.0,0.0,16384.0,801216.0,247624.0,142296.0,142303.0
47.693,14.858,32.199,0.0,0.0,5.250,12195776.0,30924885.0,0.0,16384.0,825923.0,247596.0,141712.0,141686.0
46.817,14.322,33.546,0.032,0.0,5.283,12190504.0,30909516.0,0.0,163840.0,805222.0,247167.0,141842.0,141856.0
46.949,14.579,33.301,0.0,0.0,5.170,12472642.0,31620942.0,0.0,16384.0,829445.0,254330.0,145066.0,145059.0
46.947,14.154,33.683,0.0,0.0,5.216,12289332.0,31163084.0,0.0,16384.0,811181.0,249730.0,142886.0,142890.0
48.022,14.008,32.897,0.0,0.0,5.073,12567714.0,31861107.0,0.0,40960.0,836542.0,255815.0,146088.0,146082.0
45.621,13.988,35.258,0.0,0.032,5.101,11986902.0,30398956.0,0.0,16384.0,848236.0,240539.0,139434.0,139434.0
46.726,13.954,34.107,0.0,0.0,5.213,12219318.0,30983140.0,0.0,16384.0,815830.0,243455.0,142037.0,142036.0
47.029,14.166,33.280,0.0,0.0,5.525,12146576.0,30795981.0,0.0,20480.0,803504.0,242931.0,141299.0,141286.0
47.697,14.416,32.871,0.0,0.0,5.016,12313626.0,31225025.0,0.0,16384.0,812428.0,246675.0,143149.0,143150.0
51.271,14.558,28.862,0.0,0.0,5.308,11798960.0,29918571.0,0.0,16384.0,805563.0,235795.0,137310.0,137301.0
48.107,13.999,32.485,0.0,0.0,5.409,12138304.0,30772616.0,0.0,40960.0,812616.0,242582.0,141051.0,141053.0
48.247,14.595,31.836,0.064,0.0,5.258,12081688.0,30628540.0,0.0,163840.0,818069.0,242121.0,140457.0,140453.0
47.122,13.704,33.927,0.0,0.0,5.246,12259262.0,31092418.0,0.0,16384.0,801244.0,244611.0,142562.0,142571.0
47.834,14.618,31.879,0.0,0.0,5.669,12101140.0,30680474.0,0.0,16384.0,806013.0,243048.0,140682.0,140674.0
47.345,13.068,34.118,0.0,0.0,5.469,12106590.0,30697316.0,0.0,16384.0,789217.0,241484.0,140730.0,140733.0
51.972,15.204,27.576,0.0,0.0,5.248,11548986.0,29283588.0,0.0,16384.0,789508.0,225027.0,134382.0,134373.0
53.037,15.377,26.694,0.0,0.0,4.891,11388014.0,28876261.0,0.0,28672.0,801443.0,221078.0,132441.0,132431.0
52.188,15.139,27.148,0.0,0.0,5.525,11490032.0,29135280.0,0.0,16384.0,788680.0,223932.0,133611.0,133624.0
48.983,13.922,31.627,0.0,0.0,5.467,11896704.0,30167472.0,0.0,16384.0,783595.0,231425.0,138317.0,138308.0
54.733,15.947,23.793,0.032,0.0,5.496,11213440.0,28433814.0,0.0,32768.0,792678.0,217429.0,130519.0,130517.0
56.218,16.454,22.258,0.0,0.0,5.070,11143672.0,28253585.0,0.0,16384.0,796062.0,214856.0,129385.0,129383.0
51.857,15.596,27.026,0.0,0.0,5.521,11202356.0,28401887.0,0.0,77824.0,822515.0,219130.0,130413.0,130410.0
55.059,16.981,22.630,0.0,0.0,5.330,11146314.0,28263119.0,0.0,28672.0,812065.0,215516.0,129585.0,129586.0
51.785,16.284,26.450,0.0,0.0,5.481,11423400.0,28965000.0,0.0,16384.0,796335.0,222241.0,132680.0,132676.0
52.056,14.485,27.957,0.0,0.0,5.503,11493938.0,29143974.0,0.0,16384.0,781228.0,223510.0,133765.0,133763.0
51.479,15.305,27.910,0.0,0.0,5.305,11400210.0,28908221.0,0.0,16384.0,767961.0,214925.0,132482.0,132496.0
54.528,16.352,23.776,0.064,0.0,5.280,11024710.0,27955177.0,0.0,16384.0,799810.0,208792.0,128268.0,128256.0
55.377,16.083,23.050,0.0,0.0,5.490,11050538.0,28016283.0,0.0,16384.0,778683.0,207929.0,128608.0,128601.0
56.576,15.872,22.432,0.0,0.0,5.120,11082462.0,28105605.0,0.0,28672.0,781439.0,208124.0,128768.0,128779.0
55.484,16.726,22.387,0.0,0.0,5.404,11102384.0,28146982.0,0.0,16384.0,784314.0,209187.0,129070.0,129063.0
55.825,15.927,22.949,0.0,0.0,5.298,11102808.0,28150005.0,0.0,16384.0,778998.0,209445.0,129203.0,129205.0
12.709,4.194,81.678,0.032,0.0,1.388,2729114.0,6825237.0,0.0,94208.0,187843.0,50687.0,31481.0,30954.0
0.0,0.0,100.0,0.0,0.0,0.0,306.0,338.0,0.0,0.0,211.0,254.0,5.0,1.0
0.031,0.0,99.969,0.0,0.0,0.0,836.0,322.0,0.0,0.0,147.0,250.0,5.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,1163.0,322.0,0.0,12288.0,150.0,259.0,9.0,1.0
0.0,0.031,99.969,0.0,0.0,0.0,126.0,338.0,0.0,0.0,211.0,348.0,2.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,366.0,322.0,0.0,0.0,138.0,243.0,6.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,126.0,322.0,0.0,0.0,144.0,250.0,2.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,186.0,322.0,0.0,0.0,136.0,248.0,3.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,186.0,322.0,0.0,8192.0,181.0,320.0,3.0,1.0
0.0,0.0,99.969,0.031,0.0,0.0,252.0,436.0,0.0,12288.0,208.0,257.0,4.0,2.0
0.031,0.031,99.937,0.0,0.0,0.0,6372.0,6978.0,0.0,0.0,534.0,751.0,76.0,56.0
0.0,0.031,99.969,0.0,0.0,0.0,8451.0,7504.0,0.0,0.0,650.0,901.0,100.0,77.0
0.031,0.0,99.969,0.0,0.0,0.0,8239.0,7504.0,0.0,0.0,658.0,956.0,97.0,77.0
0.0,0.031,99.969,0.0,0.0,0.0,9086.0,7126.0,0.0,0.0,655.0,924.0,96.0,73.0
8.307,2.539,88.213,0.0,0.0,0.940,2064446.0,5028057.0,0.0,0.0,144338.0,44354.0,23794.0,23485.0
60.025,18.121,15.908,0.0,0.0,5.946,14647368.0,37145298.0,0.0,28672.0,1153350.0,272833.0,170617.0,170630.0
61.295,18.483,13.902,0.0,0.0,6.319,15083356.0,38244236.0,0.0,16384.0,1114774.0,279495.0,175341.0,175343.0
60.159,17.488,16.025,0.0,0.0,6.328,14769820.0,37448867.0,0.0,16384.0,1077582.0,275856.0,171791.0,171785.0
58.876,16.672,18.577,0.0,0.0,5.875,14572792.0,36951415.0,0.0,16384.0,1060326.0,276715.0,169406.0,169407.0
58.533,17.483,17.867,0.0,0.0,6.116,14572676.0,36949658.0,0.0,16384.0,1051913.0,274944.0,169405.0,169403.0
56.653,16.892,20.384,0.063,0.0,6.008,14115446.0,35794470.0,0.0,16384.0,1079269.0,271055.0,164151.0,164162.0
61.041,17.259,15.133,0.0,0.0,6.567,14954804.0,37916429.0,0.0,28672.0,1097858.0,279129.0,173932.0,173911.0
61.380,17.664,14.815,0.0,0.0,6.141,14967892.0,37954134.0,0.0,16384.0,1113690.0,278701.0,173966.0,173971.0
59.221,17.459,16.857,0.0,0.0,6.464,14668566.0,37194880.0,0.0,16384.0,1074489.0,275920.0,170645.0,170640.0
60.484,17.149,15.781,0.0,0.0,6.586,14840258.0,37624695.0,0.0,81920.0,1083882.0,277651.0,172547.0,172546.0
58.081,17.182,18.425,0.0,0.0,6.312,14532150.0,36853210.0,0.0,16384.0,1053901.0,275824.0,168978.0,168980.0
59.356,17.246,17.310,0.0,0.0,6.089,14644688.0,37131127.0,0.0,16384.0,1063488.0,276103.0,170305.0,170301.0
60.577,17.793,15.255,0.032,0.0,6.343,14883252.0,37732527.0,0.0,28672.0,1092619.0,280160.0,173037.0,173039.0
60.558,18.516,14.394,0.0,0.0,6.531,15026956.0,38106222.0,0.0,16384.0,1106839.0,280730.0,174714.0,174707.0
61.868,17.445,14.363,0.0,0.0,6.323,15046456.0,38153062.0,0.0,16384.0,1110843.0,281487.0,174966.0,174962.0
61.260,17.228,15.307,0.0,0.0,6.205,14723598.0,37328867.0,0.0,16384.0,1172239.0,276251.0,171244.0,171251.0
61.092,17.677,14.852,0.0,0.0,6.379,14758036.0,37424803.0,0.0,16384.0,1197932.0,274703.0,171621.0,171621.0
60.900,17.523,15.225,0.0,0.0,6.352,14960270.0,37936980.0,0.0,16384.0,1114624.0,281109.0,173894.0,173893.0
61.912,17.186,14.612,0.0,0.0,6.290,15017270.0,38071028.0,0.0,32768.0,1105999.0,282454.0,174651.0,174639.0
61.290,18.058,14.358,0.0,0.0,6.293,15004318.0,38052952.0,0.0,163840.0,1122209.0,281704.0,174503.0,174498.0
61.483,17.813,14.295,0.0,0.0,6.409,15044588.0,38140486.0,0.0,16384.0,1108914.0,282401.0,174890.0,174884.0
61.286,17.829,14.741,0.0,0.0,6.145,15004680.0,38042319.0,0.0,16384.0,1117613.0,282617.0,174429.0,174433.0
61.335,17.393,14.436,0.0,0.0,6.836,14983990.0,37996358.0,0.0,16384.0,1110095.0,282219.0,174316.0,174313.0
62.045,18.044,13.770,0.0,0.0,6.141,15134906.0,38374041.0,0.0,28672.0,1123729.0,283005.0,175996.0,175992.0
62.104,17.934,13.847,0.0,0.0,6.115,15117020.0,38331231.0,0.0,16384.0,1119690.0,282770.0,175677.0,175683.0
63.007,16.917,13.916,0.0,0.0,6.160,15128000.0,38358552.0,0.0,16384.0,1121933.0,283176.0,175976.0,175979.0
61.473,17.952,14.001,0.0,0.0,6.574,15035836.0,38127169.0,0.0,16384.0,1112986.0,281854.0,174825.0,174818.0
60.459,17.634,15.625,0.0,0.0,6.282,14649650.0,37137277.0,0.0,16384.0,1141148.0,277193.0,170343.0,170341.0
60.787,19.118,13.732,0.0,0.0,6.362,15162748.0,38451343.0,0.0,28672.0,1126043.0,282866.0,176323.0,176315.0
62.413,18.049,13.775,0.0,0.0,5.763,15137364.0,38376179.0,0.0,102400.0,1122764.0,283107.0,176005.0,176005.0
62.255,17.720,13.961,0.0,0.0,6.064,15115766.0,38336372.0,0.0,16384.0,1129131.0,282804.0,175787.0,175783.0
61.318,18.529,13.945,0.0,0.0,6.208,15065926.0,38192695.0,0.0,16384.0,1124752.0,282456.0,174906.0,174895.0
60.255,18.280,15.032,0.0,0.0,6.433,14837080.0,37621963.0,0.0,16384.0,1173794.0,279693.0,172805.0,172817.0
61.828,17.995,13.915,0.0,0.0,6.262,15080746.0,38240784.0,0.0,20480.0,1121037.0,282130.0,175320.0,175319.0
61.241,18.271,14.123,0.032,0.0,6.333,15043690.0,38145492.0,0.0,28672.0,1140452.0,282315.0,174922.0,174920.0
62.373,17.089,13.987,0.0,0.0,6.551,15060866.0,38187569.0,0.0,16384.0,1119909.0,281900.0,175149.0,175145.0
61.434,18.193,13.961,0.0,0.0,6.412,15065360.0,38194448.0,0.0,16384.0,1128010.0,282546.0,175155.0,175151.0
61.818,17.927,14.067,0.0,0.0,6.188,15054648.0,38174727.0,0.0,20480.0,1130691.0,281420.0,175072.0,175070.0
62.922,17.365,13.767,0.0,0.0,5.945,15098116.0,38288082.0,0.0,16384.0,1120129.0,282728.0,175570.0,175580.0
61.888,17.682,14.177,0.0,0.0,6.252,15020632.0,38081287.0,0.0,102400.0,1116111.0,282817.0,174675.0,174661.0
62.231,17.744,13.720,0.0,0.0,6.305,15164316.0,38448211.0,0.0,16384.0,1122677.0,283530.0,176286.0,176281.0
61.502,18.378,13.910,0.0,0.0,6.210,15148404.0,38405486.0,0.0,16384.0,1118393.0,283352.0,176156.0,176173.0
62.350,17.479,13.838,0.0,0.0,6.333,15141094.0,38394035.0,0.0,16384.0,1120289.0,282794.0,176081.0,176066.0
61.448,17.498,14.449,0.0,0.0,6.605,14853478.0,37664363.0,0.0,28672.0,1207181.0,279731.0,172673.0,172666.0
62.460,17.406,13.697,0.0,0.0,6.436,15164560.0,38455549.0,0.0,16384.0,1136209.0,283458.0,176376.0,176375.0
61.320,18.061,14.335,0.0,0.0,6.284,15028822.0,38099852.0,0.0,28672.0,1110829.0,283048.0,174719.0,174708.0
61.582,18.144,13.854,0.0,0.0,6.419,15163052.0,38445902.0,0.0,20480.0,1122278.0,283963.0,176255.0,176251.0
60.912,18.435,14.191,0.0,0.0,6.462,15049790.0,38164496.0,0.0,16384.0,1111787.0,282685.0,175086.0,175090.0
61.662,17.709,14.180,0.064,0.0,6.384,14977474.0,37986064.0,0.0,16384.0,1198060.0,280074.0,173991.0,173981.0
62.863,17.119,13.903,0.0,0.0,6.116,14994704.0,38006707.0,0.0,77824.0,1125414.0,279588.0,174470.0,174473.0
62.287,17.720,13.803,0.0,0.0,6.191,15061714.0,38195653.0,0.0,16384.0,1129216.0,280476.0,175150.0,175151.0
62.571,17.068,14.281,0.0,0.0,6.080,15030968.0,38115181.0,0.0,28672.0,1109263.0,280596.0,174767.0,174764.0
62.512,17.438,13.535,0.0,0.0,6.516,15119716.0,38325582.0,0.0,16384.0,1119356.0,281920.0,175848.0,175836.0
61.705,17.875,14.281,0.0,0.0,6.139,15008378.0,38062688.0,0.0,16384.0,1124815.0,280208.0,174527.0,174532.0
61.577,18.033,13.855,0.0,0.0,6.535,15091156.0,38266991.0,0.0,16384.0,1115329.0,281188.0,175458.0,175450.0
63.160,16.465,13.827,0.0,0.0,6.548,15023212.0,38091437.0,0.0,20480.0,1113591.0,280853.0,174679.0,174682.0
62.240,17.886,13.659,0.0,0.0,6.215,15105284.0,38298677.0,0.0,16384.0,1119539.0,281012.0,175651.0,175650.0
62.741,17.177,13.451,0.0,0.0,6.631,15151036.0,38418443.0,0.0,28672.0,1121303.0,280426.0,176158.0,176157.0
60.619,17.188,15.880,0.0,0.0,6.314,14689806.0,37240284.0,0.0,16384.0,1133585.0,275000.0,170828.0,170809.0
51.216,15.314,28.292,0.032,0.0,5.147,12621536.0,31877377.0,0.0,90112.0,953296.0,234101.0,146640.0,145959.0
0.0,0.031,99.969,0.0,0.0,0.0,312.0,452.0,0.0,0.0,222.0,259.0,5.0,2.0
0.0,0.0,100.0,0.0,0.0,0.0,306.0,322.0,0.0,0.0,253.0,403.0,5.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,246.0,322.0,0.0,12288.0,155.0,260.0,4.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,306.0,338.0,0.0,8192.0,144.0,256.0,5.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,66.0,338.0,0.0,0.0,133.0,245.0,1.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,246.0,322.0,0.0,0.0,180.0,317.0,4.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,306.0,322.0,0.0,0.0,141.0,251.0,5.0,1.0
0.0,0.0,100.0,0.0,0.0,0.0,186.0,322.0,0.0,0.0,159.0,276.0,3.0,1.0
0.0,0.031,99.938,0.031,0.0,0.0,66.0,322.0,0.0,28672.0,208.0,262.0,1.0,1.0
0.063,0.0,99.937,0.0,0.0,0.0,1646.0,3198.0,0.0,0.0,280.0,449.0,20.0,16.0
0.0,0.031,99.969,0.0,0.0,0.0,8299.0,7504.0,0.0,0.0,653.0,932.0,98.0,77.0
0.031,0.0,99.969,0.0,0.0,0.0,8299.0,7504.0,0.0,0.0,653.0,915.0,98.0,77.0
0.031,0.0,99.969,0.0,0.0,0.0,8018.0,7200.0,0.0,0.0,642.0,915.0,97.0,77.0
0.0,0.0,100.0,0.0,0.0,0.0,9102.0,7430.0,0.0,0.0,713.0,984.0,104.0,74.0
0.0,0.063,99.937,0.0,0.0,0.0,8299.0,7504.0,0.0,12288.0,714.0,922.0,97.0,76.0
31.874,9.449,55.496,0.0,0.0,3.181,7412272.0,18551084.0,0.0,0.0,659230.0,140493.0,86187.0,85855.0
66.015,19.546,7.976,0.0,0.0,6.463,15864604.0,40224769.0,0.0,16384.0,1240667.0,272263.0,184486.0,184483.0
67.118,18.457,7.937,0.0,0.0,6.488,15865012.0,40222061.0,0.0,16384.0,1228352.0,272383.0,184463.0,184456.0
66.152,19.351,8.289,0.0,0.0,6.209,15820678.0,40117751.0,0.0,28672.0,1235467.0,274137.0,183968.0,183963.0
66.383,19.300,7.379,0.0,0.0,6.938,15898764.0,40313792.0,0.0,16384.0,1229495.0,269571.0,184900.0,184911.0
66.887,18.505,8.168,0.0,0.0,6.440,15702330.0,39815318.0,0.0,28672.0,1250576.0,268482.0,182563.0,182554.0
66.035,20.139,7.355,0.0,0.0,6.471,15902772.0,40323067.0,0.0,20480.0,1242095.0,268124.0,184938.0,184946.0
66.299,19.028,8.110,0.032,0.0,6.532,15819732.0,40117710.0,0.0,16384.0,1218957.0,269086.0,183954.0,183959.0
66.101,19.119,8.365,0.0,0.0,6.415,15793110.0,40038076.0,0.0,16384.0,1212848.0,269999.0,183576.0,183571.0
65.445,18.667,9.381,0.0,0.0,6.507,15626928.0,39624603.0,0.0,16384.0,1194380.0,270977.0,181754.0,181762.0
66.237,19.095,8.448,0.0,0.0,6.219,15723712.0,39859968.0,0.0,77824.0,1207996.0,269362.0,182834.0,182834.0
64.184,19.501,9.940,0.0,0.0,6.374,15354312.0,38945458.0,0.0,28672.0,1273864.0,267148.0,178572.0,178570.0
66.050,18.481,9.445,0.0,0.0,6.024,15584856.0,39509972.0,0.0,16384.0,1192143.0,271053.0,180994.0,180980.0
65.550,18.142,9.640,0.0,0.0,6.669,15554630.0,39442628.0,0.0,16384.0,1187954.0,269743.0,181061.0,181068.0
66.059,19.031,8.399,0.0,0.0,6.511,15673836.0,39744458.0,0.0,16384.0,1202086.0,267674.0,182241.0,182234.0
65.129,19.397,8.569,0.0,0.0,6.905,15629860.0,39632388.0,0.0,20480.0,1199618.0,267433.0,181721.0,181734.0
65.725,18.801,8.380,0.0,0.0,7.094,15661530.0,39708798.0,0.0,16384.0,1221447.0,266077.0,182102.0,182093.0
66.121,19.207,8.155,0.0,0.0,6.518,15706620.0,39824839.0,0.0,28672.0,1206175.0,268990.0,182714.0,182720.0
66.572,18.113,8.176,0.0,0.0,7.138,15712824.0,39844823.0,0.0,16384.0,1207431.0,268120.0,182657.0,182652.0
65.869,19.238,8.155,0.0,0.0,6.738,15707298.0,39834917.0,0.0,24576.0,1205065.0,268276.0,182642.0,182651.0
66.310,18.699,8.265,0.0,0.0,6.725,15678172.0,39750734.0,0.0,163840.0,1212674.0,266997.0,182305.0,182300.0
64.006,19.054,10.315,0.0,0.0,6.625,15044674.0,38141500.0,0.0,16384.0,1313571.0,261764.0,174922.0,174932.0
65.069,19.578,8.323,0.0,0.0,7.030,15681584.0,39766053.0,0.0,16384.0,1210579.0,267913.0,182384.0,182373.0
65.888,19.283,8.100,0.0,0.0,6.729,15706878.0,39820232.0,0.0,45056.0,1206562.0,267367.0,182613.0,182618.0
65.695,19.442,8.310,0.0,0.0,6.554,15690384.0,39783958.0,0.0,16384.0,1204994.0,267958.0,182425.0,182418.0
66.552,18.656,8.166,0.0,0.0,6.627,15744294.0,39927905.0,0.0,16384.0,1211832.0,269218.0,183108.0,183105.0
65.957,19.042,8.205,0.0,0.0,6.796,15667414.0,39727311.0,0.0,16384.0,1243330.0,268346.0,182156.0,182160.0
65.405,19.741,8.010,0.0,0.0,6.843,15740342.0,39904993.0,0.0,16384.0,1225793.0,268480.0,183020.0,183013.0
66.572,18.904,7.940,0.0,0.0,6.585,15770062.0,39989246.0,0.0,16384.0,1216203.0,268852.0,183428.0,183433.0
66.372,19.027,7.901,0.0,0.0,6.700,15800408.0,40061384.0,0.0,28672.0,1218074.0,269051.0,183671.0,183660.0
66.447,18.613,8.349,0.031,0.0,6.560,15667696.0,39728522.0,0.0,163840.0,1201195.0,270509.0,182174.0,182169.0
67.301,17.983,8.405,0.0,0.0,6.311,15700964.0,39807476.0,0.0,16384.0,1219140.0,268113.0,182575.0,182574.0
64.831,19.626,8.579,0.0,0.0,6.964,15542736.0,39413548.0,0.0,20480.0,1270545.0,267877.0,180818.0,180818.0
65.513,19.572,8.150,0.0,0.0,6.765,15744662.0,39919230.0,0.0,16384.0,1211632.0,270154.0,183038.0,183037.0
66.214,18.472,8.746,0.0,0.0,6.568,15664622.0,39720173.0,0.0,20480.0,1202584.0,270590.0,182102.0,182096.0
65.766,19.347,8.323,0.0,0.0,6.564,15748554.0,39924394.0,0.0,28672.0,1211792.0,269953.0,183101.0,183099.0
66.017,18.768,8.645,0.0,0.0,6.570,15683330.0,39772568.0,0.0,16384.0,1208252.0,272145.0,182430.0,182431.0
64.870,18.992,9.702,0.0,0.0,6.436,15341138.0,38899459.0,0.0,16384.0,1286371.0,266074.0,178339.0,178343.0
65.627,19.754,8.192,0.0,0.0,6.427,15762020.0,39966967.0,0.0,16384.0,1222465.0,270513.0,183278.0,183275.0
65.765,19.163,8.370,0.0,0.0,6.702,15761714.0,39963112.0,0.0,28672.0,1216907.0,271834.0,183288.0,183302.0
66.074,18.883,8.333,0.0,0.0,6.710,15735904.0,39907066.0,0.0,106496.0,1210200.0,271919.0,183052.0,183042.0
65.397,19.269,8.807,0.0,0.0,6.527,15675164.0,39743951.0,0.0,32768.0,1202848.0,270993.0,182194.0,182193.0
64.723,19.451,8.985,0.0,0.0,6.841,15616366.0,39594328.0,0.0,16384.0,1219478.0,270999.0,181598.0,181605.0
65.895,18.836,8.636,0.0,0.0,6.633,15705056.0,39822278.0,0.0,16384.0,1213822.0,271783.0,182636.0,182625.0
65.854,18.784,8.647,0.0,0.0,6.715,15699928.0,39812916.0,0.0,16384.0,1203560.0,270948.0,182473.0,182473.0
66.667,18.351,8.247,0.0,0.0,6.736,15740962.0,39906641.0,0.0,16384.0,1209341.0,269467.0,183115.0,183122.0
65.807,18.937,8.588,0.0,0.0,6.669,15626806.0,39625683.0,0.0,16384.0,1213932.0,270826.0,181707.0,181700.0
63.948,19.805,9.572,0.0,0.0,6.675,15397558.0,39033250.0,0.0,32768.0,1229412.0,268545.0,179050.0,179054.0
