0.717657721642029,0.715015321756907
1.87301023625857,1.90497534737786
12.6658068958223,14.3744292237443
8.24684084133148,9.16626036079962
6.1922027375834,6.72187715665977
6.24732381653195,6.77744807121661
3.32307243760462,3.43845371312308
3.01988346704045,3.12694877505568
2.36578046390808,2.42462410454223
1.58942544464447,1.62287480680061
1.82660980771028,1.86915887850467
1.1315902445002,1.13531581373905
1.32734993730299,1.34785136635127
0.890588035835038,0.892813819205185
1.00502981258261,1.01445372115989
